county,barony,holding,built_date,seed_source,pixels,status,ck2_province,ck2_province_name,capital,later_bookmark
c_ku_akh,b_panalu,city_holding,initial,port_position,2240,placed,1755,Ku-Akh,no,no
c_phannaskul,b_madan,city_holding,initial,port_position,1210,placed,690,Phannaskul,no,no
c_isfasan,b_eveh,city_holding,initial,port_position,2345,placed,691,Isfasan,no,no
c_murghyr,b_shavshannar,city_holding,initial,port_position,1510,placed,697,Murghyr,no,no
c_thandyl,b_alzayat,city_holding,initial,port_position,1932,placed,696,Thandyl,no,no
c_vanorva,b_ebbaresh,city_holding,initial,port_position,1623,placed,1141,Vanorva,no,no
c_fields_of_ganath,b_punjwar,city_holding,initial,port_position,2869,placed,1173,Fields of Ganath,no,no
c_ganathwood,b_imasq,city_holding,initial,port_position,2971,placed,685,Ganathwood,no,no
c_port_ghast,b_taj,city_holding,initial,port_position,1144,placed,693,Port Ghast,no,no
c_kilastann,b_sughra,city_holding,initial,port_position,1724,placed,694,Kilastann,no,no
c_umarah,b_talathat,city_holding,initial,port_position,2482,placed,705,Umarah,no,no
c_white_coast,b_isa,city_holding,initial,port_position,1315,placed,692,White Coast,no,no
c_ustann_and_tuulish,b_tuulish,city_holding,initial,port_position,1130,placed,703,Ustann and Tuulish,no,no
c_athab_cape,b_khalab,city_holding,initial,port_position,1476,placed,704,Athab Cape,no,no
c_rume,b_amsa,city_holding,initial,port_position,2005,placed,702,Rume,no,no
c_somraggah,b_wakirnayskul,city_holding,initial,port_position,2135,placed,706,Somraggah,no,no
c_dhaztanar,b_merv,city_holding,initial,port_position,893,placed,707,Dhaztanar,no,no
c_darabjind,b_maristan,city_holding,initial,port_position,1014,placed,708,Darabjind,no,no
c_semkhrun,b_ubbaresh,city_holding,1420.1.1,port_position,5028,placed,1174,Semkhrun,no,yes
c_sempharin,b_siniyat,city_holding,initial,port_position,2417,placed,717,Sempharin,no,no
c_zabad,b_anbar,city_holding,initial,port_position,2254,placed,718,Zabad,no,no
c_phelzol,b_saaid,city_holding,initial,port_position,1709,placed,719,Phelzol,no,no
c_banu,b_dar_al_kalif,city_holding,initial,port_position,1596,placed,721,Banu,no,no
c_duirtanal,b_khalis,city_holding,initial,port_position,2374,placed,722,Duirtanal,no,no
c_harb,b_uman,city_holding,initial,port_position,2248,placed,720,Harb,no,no
c_plain_of_heroes,b_cutholme,city_holding,initial,port_position,3404,placed,711,Plain of Heroes,no,no
c_takrit,b_simman,city_holding,initial,port_position,1802,placed,716,Takrit,no,no
c_fustat,b_yarkamm,city_holding,initial,port_position,2557,placed,824,Fustat,no,no
c_naysabur,b_quas_al_hasani,city_holding,initial,port_position,3413,placed,710,Naysabur,no,no
c_iliphanar,b_kel_erish,city_holding,initial,port_position,2027,placed,712,Iliphanar,no,no
c_dustwaves,b_nulbundum,city_holding,initial,port_position,3270,placed,713,Dustwaves,no,no
c_semphar_water,b_fars,city_holding,initial,port_position,2474,placed,714,Semphar Water,no,no
c_upper_goldenflow,b_aranare,city_holding,initial,port_position,5946,placed,715,Upper Goldenflow,no,no
c_estan,b_alech,city_holding,initial,port_position,5608,placed,728,Estan,no,no
c_fergana,b_far_amegal,city_holding,initial,port_position,6938,placed,729,Fergana,no,no
c_thaymount,b_csim,city_holding,initial,port_position,775,placed,1426,Thaymount,no,no
c_dmir,b_komikor,city_holding,initial,port_position,2595,placed,1045,Dmir,no,no
c_szul,b_rautham,city_holding,initial,port_position,1664,placed,1044,Szul,no,no
c_umbthal,b_eltab,city_holding,initial,port_position,1956,placed,1043,Umbthal,no,no
c_umratharos,b_umatula,city_holding,initial,port_position,3196,placed,1035,Umratharos,no,no
c_keluthar,b_bez_eska,city_holding,initial,port_position,2755,placed,1172,Keluthar,no,no
c_eltabbar,b_daerath,city_holding,initial,port_position,910,placed,1034,Eltabbar,no,no
c_sefriszar,b_thaldax,city_holding,initial,port_position,2608,placed,1046,Sefriszar,no,no
c_gauros,b_achnizu,city_holding,initial,port_position,4371,placed,1039,Gauros,no,no
c_escalant,b_asha_masdak,city_holding,initial,port_position,655,placed,1040,Escalant,no,no
c_amruthar,b_nethwatch,city_holding,initial,port_position,4812,placed,1048,Amruthar,no,no
c_anhaurz,b_mithana,city_holding,initial,port_position,1151,placed,1038,Anhaurz,no,no
c_nethentir,b_the_fanfare,city_holding,initial,port_position,1703,placed,1012,Nethentir,no,no
c_nethjet,b_eshyas,city_holding,initial,port_position,1164,placed,1011,Nethjet,no,no
c_pyarados,b_moduhur,city_holding,initial,port_position,1285,placed,1041,Pyarados,no,no
c_the_surague,b_ishtamir,city_holding,initial,port_position,4214,placed,1059,The Surague,no,no
c_surthay,b_westsulkh,city_holding,initial,port_position,871,placed,1023,Surthay,no,no
c_thazar,b_hebe,city_holding,initial,port_position,1687,placed,2497,Thazar,no,no
c_thazarim,b_zunthra,city_holding,initial,port_position,1936,placed,1047,Thazarim,no,no
c_bezantur,b_unnakan,city_holding,initial,port_position,839,placed,1032,Bezantur,no,no
c_murbant,b_pytharigla,city_holding,initial,port_position,2004,placed,1037,Murbant,no,no
c_thasselen,b_sekbrax,city_holding,initial,port_position,1600,placed,1036,Thasselen,no,no
c_tyraturos,b_delabbar,city_holding,initial,port_position,1012,placed,1031,Tyraturos,no,no
c_ankhur,b_dranikmor,city_holding,initial,port_position,995,placed,2496,Ankhur,no,no
c_nuthretos,b_hurkh,city_holding,initial,port_position,2353,placed,1050,Nuthretos,no,no
c_surag,b_thazrumaros,city_holding,initial,port_position,1986,placed,1425,Surag,no,no
c_zolum,b_solzepar,city_holding,initial,port_position,2095,placed,1049,Zolum,no,no
c_graskynar,b_yaughsonn,city_holding,initial,port_position,568,placed,2524,Graskynar,no,no
c_uthmere,b_maubergs_oak,city_holding,initial,port_position,1354,placed,395,Uthmere,no,no
c_carwyth,b_evreltheds_hill,city_holding,initial,port_position,2983,placed,990,Carwyth,no,no
c_spearsmouth_dale,b_arglith,city_holding,initial,port_position,1017,placed,996,Spearsmouth Dale,no,no
c_telflamm,b_merchants_fortress,city_holding,1385.1.1,port_position,1293,placed,1000,Telflamm,no,yes
c_culmaster,b_thassalra,city_holding,initial,port_position,1476,placed,1001,Culmaster,no,no
c_two_stars,b_mulsantir_ferry,city_holding,initial,port_position,1879,placed,1006,Two-Stars,no,no
c_ethvale,b_avargand,city_holding,initial,port_position,3735,placed,1013,Ethvale,no,no
c_silverymoon,b_khelb,city_holding,637.1.1,port_position,519,placed,25,Silverymoon,no,no
c_rivermoot,b_winter_edge,city_holding,637.1.1,port_position,766,placed,28,Rivermoot,no,no
c_silvermoon_pass,b_auvandell,city_holding,1235.9.1,port_position,1227,placed,30,Silvermoon Pass,no,no
c_adbarrim,b_adbarrim,city_holding,initial,port_position,405,placed,2449,Adbarrim,no,no
c_mithral_hall,b_fourthpeak,city_holding,initial,port_position,445,placed,32,Mithral Hall,no,no
c_settlestone,b_keepers_dale,city_holding,initial,port_position,588,placed,1413,Settlestone,no,no
c_sundabar,b_sundabar,city_holding,initial,port_position,1942,placed,38,Sundabar,no,no
c_felbarr,b_felbarr_fields,city_holding,initial,port_position,2186,placed,106,Felbarr,no,no
c_everlund,b_everlund,city_holding,initial,port_position,1216,placed,29,Everlund,no,no
c_redwaters,b_dougans_hole,city_holding,1212.1.1,port_position,717,placed,2615,Redwaters,no,no
c_dwarven_valley,b_lonelywood,city_holding,1279.1.1,port_position,645,placed,2616,Dwarven Valley,no,no
c_fireshear,b_fireshear,city_holding,initial,port_position,1475,placed,23,Fireshear,no,no
c_ironmaster,b_firestone,city_holding,1248.1.1,port_position,1069,placed,43,Ironmaster,no,no
c_wyrms_tooth,b_dorns_deep,city_holding,initial,port_position,590,placed,2424,Wyrms Tooth,no,no
c_hundelstone,b_chevlarin,city_holding,1306.1.1,port_position,546,placed,44,Hundelstone,no,no
c_blackford,b_icemelt,city_holding,initial,port_position,1062,placed,42,Blackford,no,no
c_lyntara,b_valarholm,city_holding,initial,port_position,1045,placed,472,Lyntara,no,no
c_mirabar,b_duronds_town,city_holding,initial,port_position,1151,placed,40,Mirabar,no,no
c_khedrun_valley,b_shield_way,city_holding,initial,port_position,1820,placed,41,Khedrun Valley,no,no
c_amphail,b_amphail,city_holding,207.1.1,port_position,844,placed,2,Amphail,no,no
c_womford,b_ganstars_creek,city_holding,183.1.1,port_position,3977,placed,2429,Womford,no,no
c_yartar,b_yartar,city_holding,initial,port_position,2138,placed,156,Yartar,no,no
c_calling_horns,b_calling_horns,city_holding,1486.1.1,port_position,2946,placed,31,Calling Horns,no,yes
c_longsaddle,b_harpell_hill,city_holding,1042.1.1,port_position,1639,placed,19,Longsaddle,no,no
c_starmetal_hills,b_twilight_tor,city_holding,1466.1.1,port_position,1877,placed,1439,Starmetal Hills,no,yes
c_the_sisters,b_khlecayre,city_holding,initial,port_position,860,placed,57,The Sisters,no,no
c_the_old_trees,b_old_trees,city_holding,initial,port_position,2126,placed,1403,The Old Trees,no,no
c_centaur_run,b_morynarth,city_holding,initial,port_position,3256,placed,1152,Centaur Run,no,no
c_unicorn_run,b_ellatharion,city_holding,initial,port_position,1836,placed,70,Unicorn Run,no,no
c_tall_trees,b_morkermhoarth,city_holding,initial,port_position,1856,placed,67,Tall Trees,no,no
c_eastwood,b_karscragg,city_holding,initial,port_position,1508,placed,300,Eastwood,no,no
c_glaurachyndaar,b_talgotha,city_holding,initial,port_position,670,placed,2473,Glaurachyndaar,no,no
c_ascalhorn,b_ascalharla,city_holding,initial,port_position,1498,placed,105,Ascalhorn,no,no
c_weathercote_wood,b_tamm,city_holding,initial,port_position,1929,placed,305,Weathercote Wood,no,no
c_fallen_lands,b_dry_hills,city_holding,initial,port_position,5556,placed,108,Fallen Lands,no,no
c_lothen,b_aelyth,city_holding,initial,port_position,1955,placed,1162,Lothen,no,no
c_ong_woods,b_caelpiir,city_holding,initial,port_position,1766,placed,2475,Ong Woods,no,no
c_lost_peaks,b_rornfaern,city_holding,initial,port_position,1213,placed,55,Lost Peaks,no,no
c_mhiilamnir,b_fhaorkerymkiir,city_holding,initial,port_position,3000,placed,1437,Mhiilamnir,no,no
c_turlangs_wood,b_orlgotha,city_holding,initial,port_position,2389,placed,37,Turlangs Wood,no,no
c_zundbridge,b_roaring_dragon_house,city_holding,1280.1.1,port_position,712,placed,1445,Zundbridge,no,no
c_rassalantar,b_rassalantar,city_holding,1032.1.1,port_position,562,placed,1406,Rassalantar,no,no
c_mount_illefarn,b_laughing_hollow,city_holding,initial,port_position,421,placed,2195,Mount Illefarn,no,no
c_forlorn_hills,b_house_of_taeros,city_holding,240.1.1,port_position,1266,placed,468,Forlorn Hills,no,no
c_leilon,b_highcliff,city_holding,initial,port_position,681,placed,12,Leilon,no,no
c_cony_gap,b_umbrage_hill,city_holding,initial,port_position,695,placed,471,Cony Gap,no,no
c_mere_of_dead_men,b_west_harbor,city_holding,146.1.1,port_position,1307,placed,9,Mere of Dead Men,no,no
c_ardeep_forest,b_glen_of_aloevan,city_holding,initial,port_position,627,placed,233,Ardeep Forest,no,no
c_halangorn,b_loghann,city_holding,initial,port_position,1164,placed,1447,Halangorn,no,no
c_neverwinter_wood,b_charwood,city_holding,1430.1.1,port_position,1182,placed,11,Neverwinter Wood,no,yes
c_sharandar,b_eveninglight,city_holding,1385.4.30,port_position,1588,placed,2428,Sharandar,no,yes
c_mulsantir,b_arashamar,city_holding,initial,port_position,1346,placed,1015,Mulsantir,no,no
c_tinnir,b_rence,city_holding,initial,port_position,1951,placed,1058,Tinnir,no,no
c_thasunta,b_thasunta,city_holding,initial,port_position,1036,placed,1020,Thasunta,no,no
c_immilmar,b_trancana,city_holding,initial,port_position,1299,placed,1017,Immilmar,no,no
c_mulptan,b_mulp_phim,city_holding,initial,port_position,1666,placed,1018,Mulptan,no,no
c_urlingwood,b_taporan,city_holding,initial,port_position,1779,placed,1019,Urlingwood,no,no
c_underhome,b_underhome,city_holding,initial,port_position,718,placed,585,Underhome,no,no
c_eartheart,b_riftedge,city_holding,initial,port_position,1702,placed,489,Eartheart,no,no
c_quarat,b_quarat,city_holding,initial,port_position,1107,placed,586,Quarat,no,no
c_shadows_end,b_oldfast,city_holding,initial,port_position,1331,placed,587,Shadows End,no,no
c_rimmator,b_nargabuz,city_holding,initial,port_position,772,placed,588,Rimmator,no,no
c_harlending,b_orpool,city_holding,initial,port_position,433,placed,591,Harlending,no,no
c_sundasz,b_magkstok,city_holding,initial,port_position,403,placed,593,Sundasz,no,no
c_llurth_dreier,b_oozing_city,city_holding,initial,port_position,769,placed,2562,Llurth Dreier,no,no
c_buldamar,b_clayglen,city_holding,initial,port_position,5592,placed,567,Buldamar,no,no
c_azun,b_warrington,city_holding,1390.1.1,port_position,5732,placed,481,Azun,no,yes
c_riftwood,b_aerilon,city_holding,initial,port_position,3027,placed,488,Riftwood,no,no
c_council_hills,b_azil,city_holding,initial,port_position,4725,placed,482,Council Hills,no,no
c_hardcastle,b_naporia,city_holding,initial,port_position,4824,placed,485,Hardcastle,no,no
c_channathgate,b_lordsthrone,city_holding,initial,port_position,5625,placed,493,Channathgate,no,no
c_channath_rise,b_rochdale,city_holding,initial,port_position,1581,placed,1727,Channath Rise,no,no
c_kormul,b_kinbarukth,city_holding,1426.1.1,port_position,4101,placed,532,Kormul,no,yes
c_skywall,b_gunala,city_holding,initial,port_position,3309,placed,544,Skywall,no,no
c_kera,b_shokan,city_holding,initial,port_position,5368,placed,1362,Kera,no,no
c_uchan,b_ji,city_holding,initial,port_position,5081,placed,1290,UChan,no,no
c_bidnop_so,b_hun_chao,city_holding,initial,port_position,10326,placed,1291,Bidnop So,no,no
c_motra,b_talung,city_holding,initial,port_position,7062,placed,1417,Motra,no,no
c_draya,b_fij,city_holding,initial,port_position,8371,placed,1296,Draya,no,no
c_kemati_valley,b_lobcha,city_holding,initial,port_position,5234,placed,1301,Kemati Valley,no,no
c_langdarma,b_gahong,city_holding,initial,port_position,2475,placed,1300,Langdarma,no,no
c_ohmai,b_pabex,city_holding,initial,port_position,12702,placed,1326,Ohmai,no,no
c_cathyr,b_lahyrst,city_holding,initial,port_position,1146,placed,732,Cathyr,no,no
c_hazuth,b_geddye,city_holding,initial,port_position,1436,placed,733,Hazuth,no,no
c_hills_of_the_dead_kings,b_mithyme,city_holding,initial,port_position,4102,placed,793,Hills of the Dead Kings,no,no
c_maarlith,b_adrinden,city_holding,initial,port_position,3151,placed,731,Maarlith,no,no
c_ammathtar,b_dunfeld,city_holding,initial,port_position,9022,placed,736,Ammathtar,no,no
c_herath,b_gramander,city_holding,initial,port_position,3492,placed,795,Herath,no,no
c_guilmarl,b_coibal,city_holding,initial,port_position,5420,placed,796,Guilmarl,no,no
c_conaluil,b_madia,city_holding,initial,port_position,4498,placed,802,Conaluil,no,no
c_luenath,b_alamplon,city_holding,initial,port_position,573,placed,730,Luenath,no,no
c_prastuil,b_suuriris,city_holding,initial,port_position,2873,placed,794,Prastuil,no,no
c_westbay,b_unan,city_holding,initial,port_position,1157,placed,829,Westbay,no,no
c_hethar,b_gahyrst,city_holding,initial,port_position,1689,placed,797,Hethar,no,no
c_darmesh,b_far_outpost,city_holding,initial,port_position,2577,placed,798,Darmesh,no,no
c_halarahh,b_lath,city_holding,initial,port_position,1246,placed,635,Halarahh,no,no
c_aluar,b_aluarim,city_holding,initial,port_position,2728,placed,643,Aluar,no,no
c_bathme,b_thom,city_holding,initial,port_position,2398,placed,636,Bathme,no,no
c_sulaziir,b_marrass,city_holding,initial,port_position,1085,placed,645,Sulaziir,no,no
c_maeruhal,b_orbedal,city_holding,initial,port_position,3993,placed,644,Maeruhal,no,no
c_elchulmarch,b_everspree,city_holding,initial,port_position,6405,placed,646,Elchulmarch,no,no
c_maerzalar,b_zaralara,city_holding,initial,port_position,4858,placed,647,Maerzalar,no,no
c_achelar,b_ravamyar_wood,city_holding,initial,port_position,4628,placed,1741,Achelar,no,no
c_talathgard,b_talath_pass,city_holding,initial,port_position,4059,placed,649,Talathgard,no,no
c_edouura,b_hamphal,city_holding,initial,port_position,3018,placed,652,Edouura,no,no
c_zzuntal,b_eru,city_holding,initial,port_position,4424,placed,651,Zzuntal,no,no
c_thilzoun,b_ssorsil,city_holding,initial,port_position,4087,placed,650,Thilzoun,no,no
c_azuni,b_githim,city_holding,initial,port_position,3900,placed,653,Azuni,no,no
c_assundath,b_kithala,city_holding,initial,port_position,3857,placed,655,Assundath,no,no
c_mithel,b_letharr,city_holding,initial,port_position,2761,placed,654,Mithel,no,no
c_halagard,b_kithymm,city_holding,initial,port_position,1232,placed,640,Halagard,no,no
c_halaze,b_maezoun,city_holding,initial,port_position,1371,placed,639,Halaze,no,no
c_lhair,b_nuulatha,city_holding,initial,port_position,2593,placed,641,Lhair,no,no
c_taertal_gates,b_grasmere,city_holding,initial,port_position,1302,placed,1733,Taertal Gates,no,no
c_beluir,b_helmsong,city_holding,1000.1.1,port_position,1339,placed,747,Beluir,no,no
c_baldurs_gate,b_bloomridge,city_holding,1090.1.1,port_position,870,placed,13,Baldurs Gate,no,no
c_chionthar,b_rivington,city_holding,1140.1.1,port_position,3056,placed,1411,Chionthar,no,no
c_beregost,b_beregost,city_holding,1035.1.1,port_position,3709,placed,62,Beregost,no,no
c_elturel,b_chesseni,city_holding,1150.1.1,port_position,1127,placed,15,Elturel,no,no
c_iriaebor,b_iriaebor,city_holding,870.1.1,port_position,1716,placed,92,Iriaebor,no,no
c_berdusk,b_qheldins_mask,city_holding,850.1.1,port_position,1120,placed,66,Berdusk,no,no
c_greenest,b_millstone,city_holding,1356.1.1,port_position,3568,placed,73,Greenest,no,no
c_firewine,b_gullykin,city_holding,initial,port_position,3590,placed,85,Firewine,no,no
c_uldoon,b_merrydales,city_holding,1372.1.1,port_position,5741,placed,1182,Uldoon,no,yes
c_darkhold,b_far_hills_post,city_holding,1020.1.1,port_position,762,placed,1224,Darkhold,no,no
c_sshamath,b_zorrbauth,city_holding,initial,port_position,450,placed,2448,Sshamath,no,no
c_marsh_of_tun,b_threetrees,city_holding,890.1.1,port_position,3001,placed,211,Marsh of Tun,no,no
c_tun,b_tun,city_holding,initial,port_position,1411,placed,1570,Tun,no,no
c_darromar,b_darromar,city_holding,initial,port_position,654,placed,154,Darromar,no,no
c_ithmonn,b_hostim,city_holding,initial,port_position,3217,placed,123,Ithmonn,no,no
c_rivershire,b_st_ostus,city_holding,initial,port_position,2235,placed,127,Rivershire,no,no
c_spellshire,b_shildamere,city_holding,initial,port_position,3636,placed,135,Spellshire,no,no
c_varyth,b_sulduskooner,city_holding,initial,port_position,2638,placed,131,Varyth,no,no
c_calimmon,b_memnonnar,city_holding,initial,port_position,1539,placed,125,Calimmon,no,no
c_monteshi,b_ruba,city_holding,initial,port_position,1963,placed,126,Monteshi,no,no
c_shoonach,b_agis,city_holding,initial,port_position,744,placed,1412,Shoonach,no,no
c_firedrake,b_velen,city_holding,initial,port_position,1146,placed,116,Firedrake,no,no
c_greenshores,b_kirlyntar,city_holding,initial,port_position,1385,placed,118,Greenshores,no,no
c_morninggold,b_lyllburg,city_holding,initial,port_position,2812,placed,133,Morninggold,no,no
c_elbencort,b_tagarath,city_holding,initial,port_position,1869,placed,1716,Elbencort,no,no
c_hazamarch,b_chevangard,city_holding,initial,port_position,1839,placed,132,Hazamarch,no,no
c_valashar,b_nomerritin,city_holding,initial,port_position,3725,placed,134,Valashar,no,no
c_starspur,b_oldspire,city_holding,initial,port_position,757,placed,119,Starspur,no,no
c_dunod,b_pansemil,city_holding,initial,port_position,608,placed,155,Dunod,no,no
c_uluran,b_tresper_hall,city_holding,initial,port_position,1608,placed,124,Uluran,no,no
c_vintor,b_barrowsmorn,city_holding,initial,port_position,1435,placed,120,Vintor,no,no
c_zaz_in_vintor,b_hhune,city_holding,initial,port_position,1215,placed,1572,Zaz-in-Vintor,no,no
c_bardshyr,b_alemanders_needle,city_holding,initial,port_position,1892,placed,121,Bardshyr,no,no
c_surkazar,b_colbertann,city_holding,initial,port_position,3986,placed,130,Surkazar,no,no
c_clovis_fields,b_ezzagard,city_holding,initial,port_position,1693,placed,128,Clovis Fields,no,no
c_shalanar,b_llorbauth,city_holding,227.1.1,port_position,1923,placed,164,Shalanar,no,no
c_carrelath,b_golconda,city_holding,732.1.1,port_position,1563,placed,170,Carrelath,no,no
c_skurrukh,b_ravimors_cave,city_holding,initial,port_position,662,placed,2526,Skurrukh,no,no
c_impresk,b_caradoon,city_holding,309.1.1,port_position,854,placed,162,Impresk,no,no
c_ahlarkhem,b_furrowswich,city_holding,320.1.1,port_position,879,placed,171,Ahlarkhem,no,no
c_tanistan,b_praskallest,city_holding,400.1.1,port_position,2157,placed,165,Tanistan,no,no
c_suldanessellar,b_swanmays_glade,city_holding,initial,port_position,1731,placed,137,Suldanessellar,no,no
c_moonglade,b_zoastrias_stand,city_holding,initial,port_position,2758,placed,158,Moonglade,no,no
c_mytharan_woods,b_cairn_wheel,city_holding,initial,port_position,3270,placed,138,Mytharan Woods,no,no
c_kalmins_grove,b_old_oak_dell,city_holding,initial,port_position,2017,placed,1164,Kalmins Grove,no,no
c_the_shield,b_tall_trees,city_holding,initial,port_position,2192,placed,157,The Shield,no,no
c_ust_natha,b_baenth,city_holding,initial,port_position,772,placed,2507,Ust Natha,no,no
c_ruathym,b_holgerstead,city_holding,initial,port_position,1865,placed,224,Ruathym,no,no
c_callidyrr,b_lehigh,city_holding,initial,port_position,522,placed,308,Callidyrr,no,no
c_talffolk,b_cobh,city_holding,initial,port_position,833,placed,309,Talffolk,no,no
c_stirgewick,b_regents_field,city_holding,initial,port_position,829,placed,311,Stirgewick,no,no
c_dernall,b_aithelar,city_holding,944.1.1,port_position,413,placed,2688,Dernall,no,no
c_gnarhelm,b_deaths_door,city_holding,560.1.1,port_position,870,placed,313,Gnarhelm,no,no
c_olafstaad,b_norcaster,city_holding,560.1.1,port_position,803,placed,2629,Olafstaad,no,no
c_fairheight,b_white_rock,city_holding,initial,port_position,440,placed,1567,Fairheight,no,no
c_corwell,b_dynnatt,city_holding,initial,port_position,698,placed,321,Corwell,no,no
c_kingsbay,b_borth,city_holding,initial,port_position,1152,placed,319,Kingsbay,no,no
c_wyngate,b_hyoclaatl,city_holding,initial,port_position,658,placed,325,Wyngate,no,no
c_myrloch_vale,b_mal_temesis,city_holding,1375.1.1,port_position,1253,placed,320,Myrloch Vale,no,yes
c_winterglen,b_taeya,city_holding,201.1.1,port_position,1159,placed,323,Winterglen,no,no
c_cambro,b_cambro,city_holding,initial,port_position,765,placed,322,Cambro,no,no
c_unthalass,b_rijath,city_holding,initial,port_position,852,placed,659,Unthalass,no,no
c_red_shores,b_burbo,city_holding,initial,port_position,1162,placed,661,Red Shores,no,no
c_tomb_hills,b_tell_keggri,city_holding,initial,port_position,1167,placed,2453,Tomb Hills,no,no
c_firetrees,b_kingsarch,city_holding,initial,port_position,1198,placed,664,Firetrees,no,no
c_dalath,b_talukad,city_holding,initial,port_position,1674,placed,660,Dalath,no,no
c_messemprar,b_thamor,city_holding,initial,port_position,1298,placed,668,Messemprar,no,no
c_mourktar,b_oros,city_holding,initial,port_position,1063,placed,631,Mourktar,no,no
c_river_of_metals,b_zembral,city_holding,initial,port_position,1539,placed,1229,River of Metals,no,no
c_shussel,b_hawold,city_holding,initial,port_position,1569,placed,669,Shussel,no,no
c_angol,b_arojas,city_holding,initial,port_position,5077,placed,665,Angol,no,no
c_ashfields,b_gilamuth,city_holding,initial,port_position,1837,placed,2460,Ashfields,no,no
c_road_of_dust,b_uluzam,city_holding,initial,port_position,4629,placed,1228,Road of Dust,no,no
c_kaoll,b_chiosina,city_holding,initial,port_position,525,placed,663,Kaoll,no,no
c_sekras,b_ruinspoke,city_holding,initial,port_position,1475,placed,2458,Sekras,no,no
c_inkrath,b_mesa,city_holding,initial,port_position,3764,placed,666,Inkrath,no,no
c_fussellshade,b_ari_avelba,city_holding,initial,port_position,4439,placed,672,Fussellshade,no,no
c_uthangol,b_ari_ethos,city_holding,initial,port_position,3743,placed,673,Uthangol,no,no
c_sadamzar,b_outava,city_holding,initial,port_position,1643,placed,670,Sadamzar,no,no
c_ingdals_arm,b_cardended,city_holding,initial,port_position,532,placed,1055,Ingdals Arm,no,no
c_laothkund,b_enus,city_holding,initial,port_position,1026,placed,1030,Laothkund,no,no
c_taskaunt,b_lasdur,city_holding,initial,port_position,3525,placed,1052,Taskaunt,no,no
c_nethra,b_teth,city_holding,initial,port_position,820,placed,2495,Nethra,no,no
c_cimbar,b_new_cimbar,city_holding,initial,port_position,624,placed,579,Cimbar,no,no
c_erebos,b_amalin,city_holding,initial,port_position,739,placed,626,Erebos,no,no
c_rodanar,b_thurik,city_holding,initial,port_position,2146,placed,614,Rodanar,no,no
c_soorenar,b_pleham,city_holding,initial,port_position,1227,placed,580,Soorenar,no,no
c_maerch,b_egarama,city_holding,initial,port_position,3595,placed,627,Maerch,no,no
c_maerchlin,b_alexandis,city_holding,initial,port_position,2781,placed,1230,Maerchlin,no,no
c_maerduuth,b_uslin,city_holding,initial,port_position,2035,placed,629,Maerduuth,no,no
c_akanax,b_tulach,city_holding,initial,port_position,1255,placed,630,Akanax,no,no
c_avax,b_tevilla,city_holding,initial,port_position,4090,placed,617,Avax,no,no
c_maerwatch,b_mantan,city_holding,initial,port_position,3274,placed,2432,Maerwatch,no,no
c_luthcheq,b_luthcheq,city_holding,initial,port_position,1809,placed,623,Luthcheq,no,no
c_mordulkin,b_toreus,city_holding,initial,port_position,626,placed,624,Mordulkin,no,no
c_soolabax,b_samnur,city_holding,initial,port_position,1518,placed,625,Soolabax,no,no
c_fields_of_pryollus,b_gonnach,city_holding,initial,port_position,1408,placed,2417,Fields of Pryollus,no,no
c_daggerford,b_daggerford,city_holding,146.1.1,port_position,1199,placed,3,Daggerford,no,no
c_bowshot,b_gillians_hill,city_holding,146.1.1,port_position,2208,placed,1163,Bowshot,no,no
c_lizard_marsh,b_rock_island,city_holding,initial,port_position,883,placed,1410,Lizard Marsh,no,no
c_ardeepsward,b_the_selpir,city_holding,initial,port_position,717,placed,22,Ardeepsward,no,no
c_open_marches,b_scathril,city_holding,146.1.1,port_position,1226,placed,1448,Open Marches,no,no
c_trollbark_forest,b_fiddlers_pass,city_holding,523.1.1,port_position,2229,placed,58,Trollbark Forest,no,no
c_misty_forest,b_elderstone,city_holding,initial,port_position,3304,placed,385,Misty Forest,no,no
c_evereska,b_evereska,city_holding,initial,port_position,995,placed,112,Evereska,no,no
c_greycloak_hills,b_halfway_inn,city_holding,1335.1.1,port_position,1749,placed,113,Greycloak Hills,no,no
c_ebenfar,b_hark,city_holding,initial,port_position,2565,placed,68,Ebenfar,no,no
c_secomber,b_secomber,city_holding,initial,port_position,2394,placed,7,Secomber,no,no
c_uluvin,b_starshadow_vale,city_holding,183.1.1,port_position,1397,placed,24,Uluvin,no,no
c_julkoun,b_julkoun,city_holding,initial,port_position,1301,placed,470,Julkoun,no,no
c_zelbross,b_urmish,city_holding,initial,port_position,1201,placed,59,Zelbross,no,no
c_yenching,b_shaozuishan,city_holding,initial,port_position,4434,placed,1302,Yenching,no,no
c_lo_tu,b_zoachong,city_holding,initial,port_position,9767,placed,810,Lo Tu,no,no
c_sorghum_fields,b_xinhai,city_holding,initial,port_position,9095,placed,1304,Sorghum Fields,no,no
c_jade_gate,b_panchun,city_holding,initial,port_position,3920,placed,1337,Jade Gate,no,no
c_shanshu,b_xuanchai,city_holding,initial,port_position,18430,placed,1305,Shanshu,no,no
c_zoahua,b_jiaoyang,city_holding,initial,port_position,14644,placed,1307,Zoahua,no,no
c_minlow,b_tangqihar,city_holding,initial,port_position,3464,placed,2484,Minlow,no,no
c_east_rendai,b_shanshan,city_holding,initial,port_position,10387,placed,2332,East Rendai,no,no
