# GENERATED by scripts/build_tree_mix_csv.py from
# docs/evidence/vanilla_tree_mix.csv (scripts/measure_vanilla_tree_mix.py over the real CK3 1.19
# gfx/map/map_object_data/generated/*.txt). Do not hand-edit: put human decisions in
# overrides/tree_mix.csv, which the converter applies on top. Method and provenance:
# docs/step_map_paint.md section 9.9.
#
# P(generator file | CK3 terrain key, winter climate zone, latitude band). `*` is a
# wildcard: the sampler tries (terrain, climate, band), then (terrain, *, band),
# then (terrain, climate, *), then (terrain, *, *), then the terrain's single row in
# mappings/tree_meshes.csv -- latitude before climate, measured, see
# docs/evidence/vanilla_tree_mix_conditioning.csv. lat_band 0 is the northernmost
# tenth of the canvas.
# min-count 100, min-p 0.002, 277 conditions, 1632 rows.
ck3_terrain,climate,lat_band,file,count,p
plains,mild,1,tree_leaf_high_generator_3.txt,39,0.054775
plains,mild,1,tree_leaf_2_high_generator_1.txt,30,0.042135
plains,mild,1,tree_leaf_high_generator_2.txt,22,0.030899
plains,mild,2,reeds_01_generator_1.txt,207,0.237931
plains,mild,2,tree_leaf_high_generator_1.txt,193,0.221839
plains,mild,2,tree_leaf_2_high_generator_1.txt,168,0.193103
plains,mild,2,tree_leaf_high_generator_3.txt,140,0.16092
plains,mild,2,tree_pine_01_a_generator_1.txt,91,0.104598
plains,mild,2,tree_leaf_high_generator_2.txt,61,0.070115
plains,mild,2,tree_pine_01_b_generator_1.txt,10,0.011494
plains,mild,3,tree_leaf_high_generator_3.txt,54,0.442623
plains,mild,3,tree_leaf_high_generator_1.txt,45,0.368852
plains,mild,3,tree_leaf_high_generator_2.txt,23,0.188525
plains,mild,4,tree_leaf_high_generator_1.txt,120,0.394737
plains,mild,4,tree_leaf_high_generator_3.txt,96,0.315789
plains,mild,4,tree_leaf_high_generator_2.txt,49,0.161184
plains,mild,4,tree_cypress_01_generator_1.txt,39,0.128289
plains,none,0,tree_pine_impassable_01_a_generator_1.txt,4544,0.542826
plains,none,0,tree_pine_01_b_generator_1.txt,1808,0.215984
plains,none,0,tree_pine_01_a_generator_1.txt,1168,0.139529
plains,none,0,tree_leaf_high_generator_1.txt,610,0.072871
plains,none,0,tree_leaf_high_generator_3.txt,143,0.017083
plains,none,0,tree_leaf_high_generator_2.txt,98,0.011707
plains,none,1,tree_pine_impassable_01_a_generator_1.txt,21672,0.810502
plains,none,1,tree_pine_01_a_generator_1.txt,2127,0.079547
plains,none,1,tree_pine_01_b_generator_1.txt,1826,0.06829
plains,none,1,reeds_01_generator_1.txt,485,0.018138
plains,none,1,tree_leaf_high_generator_3.txt,200,0.00748
plains,none,1,tree_leaf_high_generator_1.txt,174,0.006507
plains,none,1,tree_leaf_01_single_generator_1.txt,146,0.00546
plains,none,1,tree_leaf_high_generator_2.txt,109,0.004076
plains,none,2,reeds_01_generator_1.txt,8199,0.421889
plains,none,2,tree_leaf_high_generator_1.txt,2948,0.151693
plains,none,2,tree_leaf_high_generator_3.txt,2614,0.134507
plains,none,2,tree_leaf_2_high_generator_1.txt,2189,0.112638
plains,none,2,tree_pine_01_a_generator_1.txt,1446,0.074406
plains,none,2,tree_leaf_high_generator_2.txt,1289,0.066327
plains,none,2,tree_pine_01_b_generator_1.txt,509,0.026191
plains,none,2,tree_pine_impassable_01_a_generator_1.txt,199,0.01024
plains,none,2,tree_sakura_forest_generator.txt,41,0.00211
plains,none,3,tree_leaf_high_generator_1.txt,5850,0.355537
plains,none,3,tree_leaf_high_generator_3.txt,4301,0.261395
plains,none,3,tree_leaf_high_generator_2.txt,2168,0.131761
plains,none,3,reeds_01_generator_1.txt,1831,0.11128
plains,none,3,tree_leaf_2_high_generator_1.txt,1692,0.102832
plains,none,3,tree_sakura_01_generator.txt,189,0.011487
plains,none,3,tree_sakura_forest_generator.txt,137,0.008326
plains,none,3,tree_leaf_01_single_generator_1.txt,118,0.007172
plains,none,3,tree_pine_01_b_generator_1.txt,82,0.004984
plains,none,3,tree_sakura_03_generator.txt,50,0.003039
plains,none,3,tree_pine_01_a_generator_1.txt,36,0.002188
plains,none,4,tree_leaf_high_generator_1.txt,3376,0.323341
plains,none,4,tree_leaf_high_generator_3.txt,2724,0.260895
plains,none,4,tree_cypress_01_generator_1.txt,2466,0.236184
plains,none,4,tree_leaf_high_generator_2.txt,1256,0.120295
plains,none,4,reeds_01_generator_1.txt,298,0.028541
plains,none,4,tree_leaf_2_high_generator_1.txt,218,0.020879
plains,none,4,tree_pine_01_a_generator_1.txt,65,0.006225
plains,none,4,tree_pine_01_b_generator_1.txt,38,0.003639
plains,none,5,tree_leaf_high_generator_1.txt,1612,0.31423
plains,none,5,tree_leaf_high_generator_3.txt,1374,0.267836
plains,none,5,tree_cypress_01_generator_1.txt,728,0.14191
plains,none,5,tree_leaf_high_generator_2.txt,691,0.134698
plains,none,5,tree_jungle_01_d_generator_1.txt,506,0.098635
plains,none,5,tree_leaf_01_single_generator_1.txt,71,0.01384
plains,none,5,tree_leaf_2_high_generator_1.txt,67,0.01306
plains,none,5,tree_palm_generator_1.txt,36,0.007018
plains,none,5,tree_jungle_01_c_generator_1.txt,31,0.006043
plains,none,5,reeds_01_generator_1.txt,14,0.002729
plains,none,6,tree_jungle_01_d_generator_1.txt,1215,0.325737
plains,none,6,tree_leaf_high_generator_1.txt,994,0.266488
plains,none,6,tree_leaf_high_generator_3.txt,922,0.247185
plains,none,6,tree_leaf_high_generator_2.txt,469,0.125737
plains,none,6,tree_palm_generator_1.txt,54,0.014477
plains,none,6,tree_leaf_01_single_generator_1.txt,32,0.008579
plains,none,6,tree_jungle_01_c_generator_1.txt,27,0.007239
plains,none,6,tree_leaf_2_high_generator_1.txt,17,0.004558
plains,none,7,tree_jungle_01_d_generator_1.txt,1360,0.387134
plains,none,7,tree_leaf_high_generator_3.txt,537,0.152861
plains,none,7,tree_leaf_high_generator_1.txt,518,0.147452
plains,none,7,reeds_01_generator_1.txt,452,0.128665
plains,none,7,tree_leaf_high_generator_2.txt,271,0.077142
plains,none,7,tree_leaf_01_single_generator_1.txt,234,0.06661
plains,none,7,tree_palm_generator_1.txt,103,0.02932
plains,none,7,tree_jungle_01_c_generator_1.txt,30,0.00854
plains,none,7,tree_leaf_2_high_generator_1.txt,8,0.002277
plains,none,8,tree_jungle_01_d_generator_1.txt,5929,0.589892
plains,none,8,tree_leaf_high_generator_1.txt,961,0.095612
plains,none,8,tree_leaf_high_generator_3.txt,909,0.090439
plains,none,8,reeds_01_generator_1.txt,815,0.081086
plains,none,8,tree_leaf_01_single_generator_1.txt,804,0.079992
plains,none,8,tree_leaf_high_generator_2.txt,426,0.042384
plains,none,8,tree_jungle_01_c_generator_1.txt,113,0.011243
plains,none,8,tree_palm_generator_1.txt,94,0.009352
plains,none,9,tree_jungle_01_d_generator_1.txt,1337,0.848889
plains,none,9,tree_leaf_01_single_generator_1.txt,189,0.12
plains,none,9,tree_jungle_01_c_generator_1.txt,49,0.031111
plains,normal,0,tree_pine_01_a_generator_1.txt,104,0.920354
plains,normal,0,tree_pine_01_b_generator_1.txt,9,0.079646
plains,normal,1,tree_pine_01_a_generator_1.txt,543,0.849765
plains,normal,1,tree_pine_01_b_generator_1.txt,57,0.089202
plains,normal,1,tree_leaf_high_generator_3.txt,20,0.031299
plains,normal,1,tree_leaf_high_generator_1.txt,12,0.018779
plains,normal,1,tree_leaf_high_generator_2.txt,7,0.010955
plains,normal,2,tree_leaf_2_high_generator_1.txt,127,0.287982
plains,normal,2,tree_leaf_high_generator_1.txt,127,0.287982
plains,normal,2,tree_leaf_high_generator_3.txt,95,0.21542
plains,normal,2,tree_leaf_high_generator_2.txt,52,0.117914
plains,normal,2,reeds_01_generator_1.txt,23,0.052154
plains,normal,2,tree_pine_01_a_generator_1.txt,13,0.029478
plains,normal,2,tree_pine_01_b_generator_1.txt,4,0.00907
plains,normal,3,tree_leaf_high_generator_1.txt,95,0.44186
plains,normal,3,tree_leaf_high_generator_3.txt,81,0.376744
plains,normal,3,tree_leaf_high_generator_2.txt,28,0.130233
plains,normal,3,tree_leaf_2_high_generator_1.txt,11,0.051163
plains,severe,1,tree_pine_01_a_generator_1.txt,368,0.703633
plains,severe,1,tree_leaf_2_high_generator_1.txt,36,0.068834
plains,severe,1,tree_leaf_high_generator_3.txt,35,0.066922
plains,severe,1,tree_leaf_high_generator_1.txt,31,0.059273
plains,severe,1,tree_leaf_high_generator_2.txt,29,0.055449
plains,severe,1,tree_pine_01_b_generator_1.txt,24,0.045889
plains,severe,2,tree_pine_01_a_generator_1.txt,538,0.839314
plains,severe,2,tree_pine_01_b_generator_1.txt,97,0.151326
plains,severe,2,tree_leaf_high_generator_1.txt,4,0.00624
plains,severe,2,tree_leaf_high_generator_3.txt,2,0.00312
steppe,none,2,tree_leaf_high_generator_3.txt,1405,0.25956
steppe,none,2,reeds_01_generator_1.txt,1307,0.241456
steppe,none,2,tree_leaf_high_generator_1.txt,1302,0.240532
steppe,none,2,tree_leaf_high_generator_2.txt,677,0.125069
steppe,none,2,tree_leaf_2_high_generator_1.txt,613,0.113246
steppe,none,2,tree_pine_01_a_generator_1.txt,59,0.0109
steppe,none,2,tree_pine_01_b_generator_1.txt,37,0.006835
steppe,none,2,steppe_bush_01_generator.txt,13,0.002402
steppe,none,3,steppe_bush_01_generator.txt,4474,0.694505
steppe,none,3,tree_leaf_high_generator_3.txt,701,0.108817
steppe,none,3,tree_leaf_high_generator_1.txt,678,0.105247
steppe,none,3,tree_leaf_high_generator_2.txt,362,0.056194
steppe,none,3,reeds_01_generator_1.txt,227,0.035238
steppe,none,4,tree_cypress_01_generator_1.txt,101,0.336667
steppe,none,4,tree_leaf_high_generator_1.txt,99,0.33
steppe,none,4,tree_leaf_high_generator_3.txt,65,0.216667
steppe,none,4,tree_leaf_high_generator_2.txt,35,0.116667
steppe,severe,2,tree_leaf_high_generator_1.txt,110,0.418251
steppe,severe,2,tree_leaf_2_high_generator_1.txt,67,0.254753
steppe,severe,2,tree_leaf_high_generator_3.txt,58,0.220532
steppe,severe,2,tree_leaf_high_generator_2.txt,28,0.106464
steppe,severe,3,steppe_bush_01_generator.txt,96,0.5
steppe,severe,3,tree_leaf_high_generator_3.txt,38,0.197917
steppe,severe,3,tree_leaf_high_generator_1.txt,32,0.166667
steppe,severe,3,tree_leaf_high_generator_2.txt,26,0.135417
taiga,mild,1,tree_pine_01_b_generator_1.txt,2424,0.566487
taiga,mild,1,tree_pine_01_a_generator_1.txt,1683,0.393316
taiga,mild,1,reeds_01_generator_1.txt,144,0.033653
taiga,mild,1,tree_pine_impassable_01_a_generator_1.txt,28,0.006544
taiga,mild,2,tree_pine_01_a_generator_1.txt,289,0.372903
taiga,mild,2,tree_pine_01_b_generator_1.txt,284,0.366452
taiga,mild,2,reeds_01_generator_1.txt,202,0.260645
taiga,none,0,tree_pine_01_b_generator_1.txt,767,0.58505
taiga,none,0,tree_pine_01_a_generator_1.txt,533,0.40656
taiga,none,0,tree_pine_impassable_01_a_generator_1.txt,11,0.008391
taiga,none,1,tree_pine_01_b_generator_1.txt,34204,0.728986
taiga,none,1,tree_pine_01_a_generator_1.txt,10014,0.213427
taiga,none,1,tree_pine_impassable_01_a_generator_1.txt,2068,0.044075
taiga,none,1,tree_leaf_high_generator_1.txt,195,0.004156
taiga,none,1,tree_leaf_high_generator_3.txt,184,0.003922
taiga,none,1,tree_leaf_2_high_generator_1.txt,136,0.002899
taiga,none,1,tree_leaf_high_generator_2.txt,119,0.002536
taiga,none,2,tree_pine_01_b_generator_1.txt,18350,0.642687
taiga,none,2,tree_pine_01_a_generator_1.txt,7282,0.255043
taiga,none,2,tree_pine_impassable_01_a_generator_1.txt,1399,0.048998
taiga,none,2,reeds_01_generator_1.txt,614,0.021505
taiga,none,2,tree_leaf_high_generator_1.txt,381,0.013344
taiga,none,2,tree_leaf_high_generator_3.txt,326,0.011418
taiga,none,2,tree_leaf_high_generator_2.txt,200,0.007005
taiga,normal,0,tree_pine_01_b_generator_1.txt,2451,0.481343
taiga,normal,0,tree_pine_01_a_generator_1.txt,2073,0.407109
taiga,normal,0,tree_leaf_high_generator_1.txt,375,0.073645
taiga,normal,0,tree_leaf_high_generator_3.txt,105,0.020621
taiga,normal,0,tree_leaf_high_generator_2.txt,63,0.012372
taiga,normal,0,tree_pine_impassable_01_a_generator_1.txt,25,0.00491
taiga,normal,1,tree_pine_01_b_generator_1.txt,2630,0.587578
taiga,normal,1,tree_pine_01_a_generator_1.txt,1759,0.392985
taiga,normal,1,tree_pine_impassable_01_a_generator_1.txt,87,0.019437
taiga,normal,2,tree_pine_01_a_generator_1.txt,527,0.53125
taiga,normal,2,tree_pine_01_b_generator_1.txt,308,0.310484
taiga,normal,2,tree_leaf_2_high_generator_1.txt,131,0.132056
taiga,normal,2,tree_pine_impassable_01_a_generator_1.txt,24,0.024194
taiga,normal,2,tree_leaf_high_generator_3.txt,2,0.002016
taiga,severe,0,tree_pine_01_b_generator_1.txt,6507,0.826811
taiga,severe,0,tree_pine_01_a_generator_1.txt,1363,0.173189
taiga,severe,1,tree_pine_01_b_generator_1.txt,4025,0.812311
taiga,severe,1,tree_pine_01_a_generator_1.txt,766,0.154591
taiga,severe,1,tree_pine_impassable_01_a_generator_1.txt,164,0.033098
taiga,severe,2,tree_pine_01_b_generator_1.txt,2422,0.510755
taiga,severe,2,tree_pine_01_a_generator_1.txt,2121,0.44728
taiga,severe,2,tree_pine_impassable_01_a_generator_1.txt,65,0.013707
taiga,severe,2,tree_leaf_2_high_generator_1.txt,59,0.012442
taiga,severe,2,tree_leaf_high_generator_3.txt,30,0.006326
taiga,severe,2,tree_leaf_high_generator_1.txt,28,0.005905
taiga,severe,2,tree_leaf_high_generator_2.txt,17,0.003585
terraced_hills,none,4,tree_leaf_high_generator_1.txt,40,0.363636
terraced_hills,none,4,tree_leaf_high_generator_3.txt,37,0.336364
terraced_hills,none,4,tree_leaf_high_generator_2.txt,16,0.145455
terraced_hills,none,4,tree_jungle_01_d_generator_1.txt,11,0.1
terraced_hills,none,4,tree_leaf_2_high_generator_1.txt,6,0.054545
terraced_hills,none,5,tree_leaf_high_generator_1.txt,499,0.34944
terraced_hills,none,5,tree_leaf_high_generator_3.txt,419,0.293417
terraced_hills,none,5,tree_jungle_01_d_generator_1.txt,321,0.22479
terraced_hills,none,5,tree_leaf_high_generator_2.txt,189,0.132353
terraced_hills,none,6,tree_jungle_01_d_generator_1.txt,156,0.493671
terraced_hills,none,6,tree_leaf_high_generator_3.txt,61,0.193038
terraced_hills,none,6,tree_leaf_high_generator_1.txt,60,0.189873
terraced_hills,none,6,tree_leaf_high_generator_2.txt,38,0.120253
terraced_hills,none,6,tree_palm_generator_1.txt,1,0.003165
terraced_hills,none,7,tree_jungle_01_d_generator_1.txt,65,0.477941
terraced_hills,none,7,tree_leaf_high_generator_3.txt,33,0.242647
terraced_hills,none,7,tree_leaf_high_generator_1.txt,28,0.205882
terraced_hills,none,7,tree_leaf_high_generator_2.txt,10,0.073529
terraced_hills,none,8,tree_jungle_01_d_generator_1.txt,63,0.340541
terraced_hills,none,8,tree_leaf_01_single_generator_1.txt,53,0.286486
terraced_hills,none,8,tree_leaf_high_generator_3.txt,23,0.124324
terraced_hills,none,8,tree_leaf_high_generator_2.txt,14,0.075676
terraced_hills,none,8,tree_leaf_high_generator_1.txt,11,0.059459
terraced_hills,none,8,tree_palm_generator_1.txt,9,0.048649
terraced_hills,none,8,tree_jungle_01_c_generator_1.txt,6,0.032432
terraced_hills,none,8,tree_leaf_2_high_generator_1.txt,6,0.032432
wetlands,mild,1,reeds_01_generator_1.txt,475,0.597484
wetlands,mild,1,tree_pine_01_a_generator_1.txt,230,0.289308
wetlands,mild,1,tree_pine_01_b_generator_1.txt,90,0.113208
wetlands,mild,2,reeds_01_generator_1.txt,4475,0.924969
wetlands,mild,2,tree_leaf_high_generator_1.txt,101,0.020876
wetlands,mild,2,tree_pine_01_a_generator_1.txt,88,0.018189
wetlands,mild,2,tree_leaf_2_high_generator_1.txt,83,0.017156
wetlands,mild,2,tree_leaf_high_generator_3.txt,63,0.013022
wetlands,mild,2,tree_leaf_high_generator_2.txt,28,0.005788
wetlands,none,1,reeds_01_generator_1.txt,4830,0.87027
wetlands,none,1,tree_pine_01_a_generator_1.txt,383,0.069009
wetlands,none,1,tree_pine_01_b_generator_1.txt,92,0.016577
wetlands,none,1,tree_leaf_high_generator_3.txt,61,0.010991
wetlands,none,1,tree_leaf_high_generator_1.txt,54,0.00973
wetlands,none,1,tree_pine_impassable_01_a_generator_1.txt,49,0.008829
wetlands,none,1,tree_leaf_2_high_generator_1.txt,48,0.008649
wetlands,none,1,tree_leaf_high_generator_2.txt,33,0.005946
wetlands,none,2,reeds_01_generator_1.txt,8926,0.791312
wetlands,none,2,tree_leaf_high_generator_1.txt,1162,0.103014
wetlands,none,2,tree_leaf_high_generator_3.txt,643,0.057004
wetlands,none,2,tree_leaf_high_generator_2.txt,350,0.031028
wetlands,none,2,tree_pine_01_b_generator_1.txt,105,0.009309
wetlands,none,2,tree_leaf_2_high_generator_1.txt,94,0.008333
wetlands,none,3,reeds_01_generator_1.txt,3696,0.820058
wetlands,none,3,tree_leaf_high_generator_1.txt,337,0.074773
wetlands,none,3,tree_leaf_high_generator_3.txt,308,0.068338
wetlands,none,3,tree_leaf_high_generator_2.txt,166,0.036832
wetlands,none,4,reeds_01_generator_1.txt,1191,0.61171
wetlands,none,4,tree_leaf_high_generator_1.txt,314,0.161274
wetlands,none,4,tree_leaf_high_generator_3.txt,277,0.14227
wetlands,none,4,tree_leaf_high_generator_2.txt,137,0.070365
wetlands,none,4,tree_cypress_01_generator_1.txt,23,0.011813
wetlands,none,4,tree_pine_01_a_generator_1.txt,5,0.002568
wetlands,none,6,tree_jungle_01_d_generator_1.txt,344,0.519637
wetlands,none,6,reeds_01_generator_1.txt,123,0.185801
wetlands,none,6,tree_leaf_high_generator_1.txt,83,0.125378
wetlands,none,6,tree_leaf_high_generator_3.txt,72,0.108761
wetlands,none,6,tree_leaf_high_generator_2.txt,40,0.060423
wetlands,none,7,reeds_01_generator_1.txt,840,0.44164
wetlands,none,7,tree_jungle_01_d_generator_1.txt,537,0.282334
wetlands,none,7,tree_leaf_01_single_generator_1.txt,213,0.111987
wetlands,none,7,tree_palm_generator_1.txt,139,0.073081
wetlands,none,7,tree_leaf_high_generator_3.txt,66,0.0347
wetlands,none,7,tree_leaf_high_generator_1.txt,50,0.026288
wetlands,none,7,tree_leaf_high_generator_2.txt,31,0.016299
wetlands,none,7,tree_jungle_01_c_generator_1.txt,26,0.01367
wetlands,none,8,tree_jungle_01_d_generator_1.txt,1165,0.450851
wetlands,none,8,reeds_01_generator_1.txt,585,0.226393
wetlands,none,8,tree_leaf_01_single_generator_1.txt,357,0.138158
wetlands,none,8,tree_leaf_high_generator_3.txt,138,0.053406
wetlands,none,8,tree_leaf_high_generator_1.txt,133,0.051471
wetlands,none,8,tree_jungle_01_c_generator_1.txt,94,0.036378
wetlands,none,8,tree_leaf_high_generator_2.txt,66,0.025542
wetlands,none,8,tree_leaf_2_high_generator_1.txt,31,0.011997
wetlands,none,8,tree_palm_generator_1.txt,15,0.005805
wetlands,normal,1,tree_pine_01_a_generator_1.txt,277,0.69598
wetlands,normal,1,reeds_01_generator_1.txt,81,0.203518
wetlands,normal,1,tree_pine_01_b_generator_1.txt,40,0.100503
wetlands,normal,2,reeds_01_generator_1.txt,1722,0.942529
wetlands,normal,2,tree_leaf_high_generator_1.txt,40,0.021894
wetlands,normal,2,tree_leaf_high_generator_3.txt,38,0.020799
wetlands,normal,2,tree_leaf_high_generator_2.txt,16,0.008758
wetlands,normal,2,tree_leaf_2_high_generator_1.txt,11,0.006021
wetlands,normal,3,reeds_01_generator_1.txt,292,0.856305
wetlands,normal,3,tree_leaf_high_generator_3.txt,25,0.073314
wetlands,normal,3,tree_leaf_high_generator_1.txt,15,0.043988
wetlands,normal,3,tree_leaf_high_generator_2.txt,9,0.026393
wetlands,severe,1,tree_pine_01_a_generator_1.txt,124,0.574074
wetlands,severe,1,reeds_01_generator_1.txt,46,0.212963
wetlands,severe,1,tree_pine_01_b_generator_1.txt,46,0.212963
wetlands,severe,2,reeds_01_generator_1.txt,1259,0.863512
wetlands,severe,2,tree_leaf_high_generator_1.txt,102,0.069959
wetlands,severe,2,tree_leaf_high_generator_3.txt,59,0.040466
wetlands,severe,2,tree_leaf_high_generator_2.txt,38,0.026063
desert,none,*,tree_leaf_high_generator_3.txt,894,0.312806
desert,none,*,tree_leaf_high_generator_1.txt,821,0.287264
desert,none,*,tree_leaf_high_generator_2.txt,450,0.157453
desert,none,*,tree_palm_generator_1.txt,393,0.137509
desert,none,*,reeds_01_generator_1.txt,233,0.081526
desert,none,*,tree_jungle_01_d_generator_1.txt,35,0.012246
desert,none,*,tree_leaf_01_single_generator_1.txt,32,0.011197
desert_mountains,none,*,tree_leaf_high_generator_1.txt,167,0.29982
desert_mountains,none,*,tree_leaf_high_generator_3.txt,118,0.211849
desert_mountains,none,*,tree_jungle_01_d_generator_1.txt,89,0.159785
desert_mountains,none,*,tree_leaf_high_generator_2.txt,68,0.122083
desert_mountains,none,*,tree_palm_generator_1.txt,57,0.102334
desert_mountains,none,*,tree_leaf_01_single_generator_1.txt,36,0.064632
desert_mountains,none,*,tree_leaf_2_high_generator_1.txt,10,0.017953
desert_mountains,none,*,tree_jungle_01_c_generator_1.txt,7,0.012567
desert_mountains,none,*,reeds_01_generator_1.txt,5,0.008977
drylands,none,*,tree_palm_generator_1.txt,5008,0.307957
drylands,none,*,tree_leaf_high_generator_1.txt,4456,0.274013
drylands,none,*,tree_leaf_high_generator_3.txt,3840,0.236133
drylands,none,*,tree_leaf_high_generator_2.txt,1806,0.111056
drylands,none,*,reeds_01_generator_1.txt,539,0.033145
drylands,none,*,tree_jungle_01_d_generator_1.txt,301,0.018509
drylands,none,*,tree_leaf_2_high_generator_1.txt,186,0.011438
drylands,none,*,tree_leaf_01_single_generator_1.txt,74,0.00455
drylands,none,*,tree_cypress_01_generator_1.txt,52,0.003198
farmlands,none,*,tree_leaf_high_generator_1.txt,1476,0.364175
farmlands,none,*,tree_leaf_high_generator_3.txt,1178,0.290649
farmlands,none,*,tree_leaf_2_high_generator_1.txt,558,0.137676
farmlands,none,*,tree_leaf_high_generator_2.txt,528,0.130274
farmlands,none,*,tree_cypress_01_generator_1.txt,272,0.067111
farmlands,none,*,tree_leaf_01_single_generator_1.txt,21,0.005181
farmlands,none,*,tree_jungle_01_d_generator_1.txt,20,0.004935
farmlands,normal,*,tree_leaf_high_generator_1.txt,51,0.408
farmlands,normal,*,tree_leaf_high_generator_3.txt,51,0.408
farmlands,normal,*,tree_leaf_high_generator_2.txt,22,0.176
farmlands,normal,*,tree_leaf_2_high_generator_1.txt,1,0.008
farmlands,severe,*,tree_leaf_high_generator_1.txt,51,0.459459
farmlands,severe,*,tree_leaf_high_generator_3.txt,36,0.324324
farmlands,severe,*,tree_leaf_high_generator_2.txt,24,0.216216
floodplains,none,*,tree_palm_generator_1.txt,4552,0.676676
floodplains,none,*,tree_leaf_high_generator_1.txt,884,0.131411
floodplains,none,*,tree_leaf_high_generator_3.txt,695,0.103315
floodplains,none,*,tree_leaf_high_generator_2.txt,352,0.052326
floodplains,none,*,tree_jungle_01_d_generator_1.txt,143,0.021258
floodplains,none,*,reeds_01_generator_1.txt,87,0.012933
floodplains,none,*,tree_jungle_01_c_generator_1.txt,14,0.002081
forest,mild,*,tree_leaf_high_generator_1.txt,1964,0.623492
forest,mild,*,tree_leaf_high_generator_3.txt,539,0.171111
forest,mild,*,reeds_01_generator_1.txt,335,0.106349
forest,mild,*,tree_leaf_high_generator_2.txt,299,0.094921
forest,mild,*,tree_leaf_2_high_generator_1.txt,13,0.004127
forest,none,*,tree_leaf_high_generator_1.txt,79089,0.615479
forest,none,*,tree_leaf_high_generator_3.txt,28019,0.218047
forest,none,*,tree_leaf_high_generator_2.txt,13520,0.105214
forest,none,*,tree_pine_01_b_generator_1.txt,5690,0.04428
forest,none,*,tree_leaf_2_high_generator_1.txt,1546,0.012031
forest,none,*,tree_jungle_01_d_generator_1.txt,319,0.002482
forest,none,*,reeds_01_generator_1.txt,317,0.002467
forest,normal,*,tree_leaf_high_generator_1.txt,2041,0.681014
forest,normal,*,tree_leaf_high_generator_3.txt,590,0.196864
forest,normal,*,tree_leaf_high_generator_2.txt,302,0.100767
forest,normal,*,reeds_01_generator_1.txt,58,0.019353
forest,normal,*,tree_leaf_2_high_generator_1.txt,6,0.002002
forest,severe,*,tree_leaf_high_generator_1.txt,1252,0.59534
forest,severe,*,tree_leaf_high_generator_3.txt,466,0.221588
forest,severe,*,tree_leaf_high_generator_2.txt,217,0.103186
forest,severe,*,tree_leaf_2_high_generator_1.txt,140,0.066572
forest,severe,*,tree_pine_01_b_generator_1.txt,28,0.013314
hills,mild,*,tree_leaf_high_generator_1.txt,171,0.22179
hills,mild,*,tree_leaf_high_generator_3.txt,132,0.171206
hills,mild,*,tree_pine_01_a_generator_1.txt,112,0.145266
hills,mild,*,tree_leaf_2_high_generator_1.txt,99,0.128405
hills,mild,*,tree_cypress_01_generator_1.txt,95,0.123217
hills,mild,*,tree_leaf_high_generator_2.txt,86,0.111543
hills,mild,*,reeds_01_generator_1.txt,39,0.050584
hills,mild,*,tree_pine_01_b_generator_1.txt,23,0.029831
hills,mild,*,tree_jungle_01_d_generator_1.txt,10,0.01297
hills,mild,*,tree_leaf_01_single_generator_1.txt,4,0.005188
hills,none,*,tree_leaf_high_generator_1.txt,14202,0.259459
hills,none,*,tree_leaf_high_generator_3.txt,11368,0.207684
hills,none,*,tree_pine_01_a_generator_1.txt,11267,0.205839
hills,none,*,tree_leaf_high_generator_2.txt,5501,0.100499
hills,none,*,tree_leaf_2_high_generator_1.txt,4779,0.087308
hills,none,*,tree_jungle_01_d_generator_1.txt,3311,0.060489
hills,none,*,tree_cypress_01_generator_1.txt,2312,0.042238
hills,none,*,tree_pine_01_b_generator_1.txt,1321,0.024134
hills,none,*,tree_leaf_01_single_generator_1.txt,456,0.008331
hills,none,*,tree_palm_generator_1.txt,220,0.004019
hills,normal,*,tree_pine_01_a_generator_1.txt,387,0.366131
hills,normal,*,tree_pine_01_b_generator_1.txt,198,0.187323
hills,normal,*,tree_leaf_high_generator_1.txt,149,0.140965
hills,normal,*,tree_leaf_high_generator_3.txt,147,0.139073
hills,normal,*,tree_leaf_2_high_generator_1.txt,104,0.098392
hills,normal,*,tree_leaf_high_generator_2.txt,67,0.063387
hills,normal,*,tree_leaf_01_single_generator_1.txt,5,0.00473
hills,severe,*,tree_pine_01_a_generator_1.txt,673,0.467686
hills,severe,*,tree_leaf_2_high_generator_1.txt,195,0.135511
hills,severe,*,tree_pine_01_b_generator_1.txt,179,0.124392
hills,severe,*,tree_leaf_high_generator_3.txt,151,0.104934
hills,severe,*,tree_leaf_high_generator_1.txt,146,0.101459
hills,severe,*,tree_leaf_high_generator_2.txt,95,0.066018
jungle,none,*,tree_jungle_01_d_generator_1.txt,19821,0.761848
jungle,none,*,tree_leaf_high_generator_1.txt,2037,0.078295
jungle,none,*,tree_leaf_high_generator_3.txt,1666,0.064035
jungle,none,*,tree_leaf_high_generator_2.txt,826,0.031748
jungle,none,*,tree_jungle_01_c_generator_1.txt,748,0.02875
jungle,none,*,tree_leaf_01_single_generator_1.txt,739,0.028405
jungle,none,*,tree_palm_generator_1.txt,119,0.004574
jungle,none,*,tree_leaf_2_high_generator_1.txt,61,0.002345
mountains,mild,*,tree_pine_01_a_generator_1.txt,103,0.325949
mountains,mild,*,tree_leaf_high_generator_1.txt,85,0.268987
mountains,mild,*,tree_leaf_high_generator_3.txt,55,0.174051
