ck2_key,ck3_key
one_eyed_desc,trait_one_eyed_desc
one_handed,trait_one_handed
one_handed_desc,trait_one_handed_desc
one_legged,trait_one_legged
one_legged_desc,trait_one_legged_desc
orcs_lodge_leader,trait_orcs_lodge_leader
orcs_lodge_leader_desc,trait_orcs_lodge_leader_desc
organizer,trait_organizer
organizer_desc,trait_organizer_desc
origin_aberrant_mind,trait_origin_aberrant_mind
origin_aberrant_mind_desc,trait_origin_aberrant_mind_desc
origin_divine_soul,trait_origin_divine_soul
origin_divine_soul_desc,trait_origin_divine_soul_desc
origin_draconic,trait_origin_draconic
origin_draconic_desc,trait_origin_draconic_desc
origin_shadow,trait_origin_shadow
origin_shadow_desc,trait_origin_shadow_desc
origin_storm,trait_origin_storm
origin_storm_desc,trait_origin_storm_desc
origin_wild_magic,trait_origin_wild_magic
origin_wild_magic_desc,trait_origin_wild_magic_desc
otter,trait_otter
otter_desc,trait_otter_desc
pagan_branch_1,trait_pagan_branch_1
pagan_branch_1_desc,trait_pagan_branch_1_desc
pagan_branch_2,trait_pagan_branch_2
pagan_branch_2_desc,trait_pagan_branch_2_desc
pagan_branch_3,trait_pagan_branch_3
pagan_branch_3_desc,trait_pagan_branch_3_desc
pagan_branch_4,trait_pagan_branch_4
pagan_branch_4_desc,trait_pagan_branch_4_desc
paranoid,trait_paranoid
paranoid_desc,trait_paranoid_desc
patient,trait_patient
patient_desc,trait_patient_desc
peasant_leader,trait_peasant_leader
peasant_leader_desc,trait_peasant_leader_desc
peruns_chosen,trait_peruns_chosen
peruns_chosen_desc,trait_peruns_chosen_desc
physician,trait_physician
physician_desc,trait_physician_desc
pirate,trait_pirate
pirate_desc,trait_pirate_desc
plain,trait_plain
plain_desc,trait_plain_desc
planetouched,trait_planetouched
planetouched_desc,trait_planetouched_desc
playful,trait_playful
playful_desc,trait_playful_desc
pneumonic,trait_pneumonic
pneumonic_desc,trait_pneumonic_desc
poet,trait_lifestyle_poet
poet_desc,trait_lifestyle_poet_desc
possessed,trait_possessed_1
possessed_desc,trait_possessed_1_desc
pregnancy_finishing,trait_pregnancy_finishing
pregnancy_finishing_desc,trait_pregnancy_finishing_desc
pregnant,trait_pregnant
pregnant_desc,trait_pregnant_desc
pretty,trait_pretty
pretty_desc,trait_pretty_desc
proud,trait_arrogant
proud_desc,trait_arrogant_desc
psi_potential,trait_psi_potential
psi_potential_desc,trait_psi_potential_desc
quick,trait_intellect_good_2
quick_desc,trait_intellect_good_2_desc
rabies,trait_rabies
rabies_desc,trait_rabies_desc
rash,trait_rash
rash_desc,trait_rash_desc
rashemen_lodge_leader,trait_rashemen_lodge_leader
rashemen_lodge_leader_desc,trait_rashemen_lodge_leader_desc
ravager,trait_ravager
ravager_desc,trait_ravager_desc
reincarnation,trait_reincarnation
reincarnation_desc,trait_reincarnation_desc
robust,trait_robust
robust_desc,trait_robust_desc
romuvas_own,trait_romuvas_own
romuvas_own_desc,trait_romuvas_own_desc
rough_terrain_leader,trait_rough_terrain_leader
rough_terrain_leader_desc,trait_rough_terrain_leader_desc
rowdy,trait_rowdy
rowdy_desc,trait_rowdy_desc
rusting_trait,trait_rusting_trait
rusting_trait_desc,trait_rusting_trait_desc
sahuagin_baron,trait_sahuagin_baron
sahuagin_baron_desc,trait_sahuagin_baron_desc
sahuagin_chief,trait_sahuagin_chief
sahuagin_chief_desc,trait_sahuagin_chief_desc
sahuagin_emperor,trait_sahuagin_emperor
sahuagin_emperor_desc,trait_sahuagin_emperor_desc
sahuagin_king,trait_sahuagin_king
sahuagin_king_desc,trait_sahuagin_king_desc
sahuagin_prince,trait_sahuagin_prince
sahuagin_prince_desc,trait_sahuagin_prince_desc
sahuagin_warrior,trait_sahuagin_warrior
sahuagin_warrior_desc,trait_sahuagin_warrior_desc
saint,trait_saint
saint_desc,trait_saint_desc
saoshyant,trait_saoshyant
saoshyant_desc,trait_saoshyant_desc
saoshyant_descendant,trait_saoshyant_descendant
saoshyant_descendant_desc,trait_saoshyant_descendant_desc
sapper,trait_sapper
sapper_desc,trait_sapper_desc
scarred,trait_scarred
scarred_desc,trait_scarred_desc
scarred_high,trait_scarred_high
scarred_high_desc,trait_scarred_high_desc
scarred_mid,trait_scarred_mid
scarred_mid_desc,trait_scarred_mid_desc
scarred_type_1,trait_scarred_type_1
scarred_type_10,trait_scarred_type_10
scarred_type_10_desc,trait_scarred_type_10_desc
scarred_type_1_desc,trait_scarred_type_1_desc
scarred_type_2,trait_scarred_type_2
scarred_type_2_desc,trait_scarred_type_2_desc
scarred_type_3,trait_scarred_type_3
scarred_type_3_desc,trait_scarred_type_3_desc
scarred_type_4,trait_scarred_type_4
scarred_type_4_desc,trait_scarred_type_4_desc
scarred_type_5,trait_scarred_type_5
scarred_type_5_desc,trait_scarred_type_5_desc
scarred_type_6,trait_scarred_type_6
scarred_type_6_desc,trait_scarred_type_6_desc
scarred_type_7,trait_scarred_type_7
scarred_type_7_desc,trait_scarred_type_7_desc
scarred_type_8,trait_scarred_type_8
scarred_type_8_desc,trait_scarred_type_8_desc
scarred_type_9,trait_scarred_type_9
scarred_type_9_desc,trait_scarred_type_9_desc
schemer,trait_schemer
schemer_desc,trait_schemer_desc
scholar,trait_scholar
scholar_desc,trait_scholar_desc
scholarly_theologian,trait_education_learning_3
scholarly_theologian_desc,trait_education_learning_3_desc
scurvy,trait_scurvy
scurvy_desc,trait_scurvy_desc
sea_queen,trait_sea_queen
sea_queen_desc,trait_sea_queen_desc
seaking,trait_seaking
seaking_desc,trait_seaking_desc
secret_patrician,trait_secret_patrician
secret_patrician_desc,trait_secret_patrician_desc
seducer,trait_seducer
seducer_desc,trait_seducer_desc
seductress,trait_seductress
seductress_desc,trait_seductress_desc
severely_injured,trait_severely_injured
severely_injured_desc,trait_severely_injured_desc
shaddai,trait_shaddai
shaddai_desc,trait_shaddai_desc
sharp,trait_sharp
sharp_desc,trait_sharp_desc
shield_of_torm,trait_shield_of_torm
shield_of_torm_desc,trait_shield_of_torm_desc
shieldmaiden,trait_shieldmaiden
shieldmaiden_desc,trait_shieldmaiden_desc
shifter,trait_shifter
shifter_desc,trait_shifter_desc
shrewd,trait_shrewd
shrewd_desc,trait_shrewd_desc
shy,trait_shy
shy_desc,trait_shy_desc
sick_incapable,trait_sick_incapable
sick_incapable_desc,trait_sick_incapable_desc
sickly,trait_sickly
sickly_desc,trait_sickly_desc
siege_leader,trait_military_engineer
siege_leader_desc,trait_military_engineer_desc
skilled_tactician,trait_education_martial_3
skilled_tactician_desc,trait_education_martial_3_desc
slack,trait_slack
slack_desc,trait_slack_desc
slaughterer,trait_slaughterer
slaughterer_desc,trait_slaughterer_desc
slavic_tattoo_1,trait_slavic_tattoo_1
slavic_tattoo_1_desc,trait_slavic_tattoo_1_desc
slavic_tattoo_2,trait_slavic_tattoo_2
slavic_tattoo_2_desc,trait_slavic_tattoo_2_desc
slavic_tattoo_3,trait_slavic_tattoo_3
slavic_tattoo_3_desc,trait_slavic_tattoo_3_desc
slavic_tattoo_4,trait_slavic_tattoo_4
slavic_tattoo_4_desc,trait_slavic_tattoo_4_desc
slavic_tattoo_5,trait_slavic_tattoo_5
slavic_tattoo_5_desc,trait_slavic_tattoo_5_desc
slavic_tattoo_6,trait_slavic_tattoo_6
slavic_tattoo_6_desc,trait_slavic_tattoo_6_desc
slothful,trait_lazy
slothful_desc,trait_lazy_desc
slovenly,trait_slovenly
slovenly_desc,trait_slovenly_desc
slow,trait_intellect_bad_2
slow_desc,trait_intellect_bad_2_desc
sluggardly,trait_sluggardly
sluggardly_desc,trait_sluggardly_desc
smart,trait_smart
smart_desc,trait_smart_desc
socializer,trait_socializer
socializer_desc,trait_socializer_desc
soft,trait_soft
soft_desc,trait_soft_desc
spellscar,trait_spellscar
spellscar_desc,trait_spellscar_desc
stasis_clone,trait_stasis_clone
stasis_clone_desc,trait_stasis_clone_desc
strategist,trait_strategist
strategist_desc,trait_strategist_desc
stressed,trait_stressed
stressed_desc,trait_stressed_desc
strong,trait_physique_good_3
strong_desc,trait_physique_good_3_desc
stubborn,trait_stubborn
stubborn_desc,trait_stubborn_desc
sturdy,trait_sturdy
sturdy_desc,trait_sturdy_desc
stutter,trait_stuttering
stutter_desc,trait_stuttering_desc
sun_warrior,trait_sun_warrior
sun_warrior_desc,trait_sun_warrior_desc
sword_of_torm,trait_sword_of_torm
sword_of_torm_desc,trait_sword_of_torm_desc
sympathy_aberration_group,trait_sympathy_aberration_group
sympathy_aberration_group_desc,trait_sympathy_aberration_group_desc
sympathy_atheist_group,trait_sympathy_atheist_group
sympathy_atheist_group_desc,trait_sympathy_atheist_group_desc
sympathy_draconic_group,trait_sympathy_draconic_group
sympathy_draconic_group_desc,trait_sympathy_draconic_group_desc
sympathy_drow_pantheon,trait_sympathy_drow_pantheon
sympathy_drow_pantheon_desc,trait_sympathy_drow_pantheon_desc
sympathy_dwarven_pantheon_group,trait_sympathy_dwarven_pantheon_group
sympathy_dwarven_pantheon_group_desc,trait_sympathy_dwarven_pantheon_group_desc
sympathy_elven_pantheon_group,trait_sympathy_elven_pantheon_group
sympathy_elven_pantheon_group_desc,trait_sympathy_elven_pantheon_group_desc
sympathy_evil_human_pantheon_group,trait_sympathy_evil_human_pantheon_group
sympathy_evil_human_pantheon_group_desc,trait_sympathy_evil_human_pantheon_group_desc
sympathy_giant_pantheon_group,trait_sympathy_giant_pantheon_group
sympathy_giant_pantheon_group_desc,trait_sympathy_giant_pantheon_group_desc
sympathy_good_human_pantheon_group,trait_sympathy_good_human_pantheon_group
sympathy_good_human_pantheon_group_desc,trait_sympathy_good_human_pantheon_group_desc
sympathy_humanoid_group,trait_sympathy_humanoid_group
sympathy_humanoid_group_desc,trait_sympathy_humanoid_group_desc
sympathy_karaturan_group,trait_sympathy_karaturan_group
sympathy_karaturan_group_desc,trait_sympathy_karaturan_group_desc
sympathy_many,trait_sympathy_many
sympathy_many_desc,trait_sympathy_many_desc
sympathy_qismaite_group,trait_sympathy_qismaite_group
sympathy_qismaite_group_desc,trait_sympathy_qismaite_group_desc
sympathy_unenlightened_group,trait_sympathy_unenlightened_group
sympathy_unenlightened_group_desc,trait_sympathy_unenlightened_group_desc
sympathy_wild_human_pantheon_group,trait_sympathy_wild_human_pantheon_group
sympathy_wild_human_pantheon_group_desc,trait_sympathy_wild_human_pantheon_group_desc
syphilitic,trait_great_pox
syphilitic_desc,trait_great_pox_desc
tb_sterile,trait_tb_sterile
tb_sterile_desc,trait_tb_sterile_desc
temperate,trait_temperate
temperate_desc,trait_temperate_desc
tengri_warrior,trait_tengri_warrior
tengri_warrior_desc,trait_tengri_warrior_desc
thayan_tattoo_1,trait_thayan_tattoo_1
thayan_tattoo_10,trait_thayan_tattoo_10
thayan_tattoo_10_desc,trait_thayan_tattoo_10_desc
thayan_tattoo_11,trait_thayan_tattoo_11
thayan_tattoo_11_desc,trait_thayan_tattoo_11_desc
thayan_tattoo_12,trait_thayan_tattoo_12
thayan_tattoo_12_desc,trait_thayan_tattoo_12_desc
thayan_tattoo_13,trait_thayan_tattoo_13
thayan_tattoo_13_desc,trait_thayan_tattoo_13_desc
thayan_tattoo_14,trait_thayan_tattoo_14
thayan_tattoo_14_desc,trait_thayan_tattoo_14_desc
thayan_tattoo_1_desc,trait_thayan_tattoo_1_desc
thayan_tattoo_2,trait_thayan_tattoo_2
thayan_tattoo_2_desc,trait_thayan_tattoo_2_desc
thayan_tattoo_3,trait_thayan_tattoo_3
thayan_tattoo_3_desc,trait_thayan_tattoo_3_desc
thayan_tattoo_4,trait_thayan_tattoo_4
thayan_tattoo_4_desc,trait_thayan_tattoo_4_desc
thayan_tattoo_5,trait_thayan_tattoo_5
thayan_tattoo_5_desc,trait_thayan_tattoo_5_desc
thayan_tattoo_6,trait_thayan_tattoo_6
thayan_tattoo_6_desc,trait_thayan_tattoo_6_desc
thayan_tattoo_7,trait_thayan_tattoo_7
thayan_tattoo_7_desc,trait_thayan_tattoo_7_desc
thayan_tattoo_8,trait_thayan_tattoo_8
thayan_tattoo_8_desc,trait_thayan_tattoo_8_desc
thayan_tattoo_9,trait_thayan_tattoo_9
thayan_tattoo_9_desc,trait_thayan_tattoo_9_desc
theologian,trait_theologian
theologian_desc,trait_theologian_desc
thrifty_clerk,trait_education_stewardship_2
thrifty_clerk_desc,trait_education_stewardship_2_desc
tidy,trait_tidy
tidy_desc,trait_tidy_desc
timid,trait_timid
timid_desc,trait_timid_desc
tough,trait_tough
tough_desc,trait_tough_desc
tough_soldier,trait_education_martial_2
tough_soldier_desc,trait_education_martial_2_desc
travelling,trait_travelling
travelling_desc,trait_travelling_desc
tribal_kinslayer,trait_tribal_kinslayer
tribal_kinslayer_desc,trait_tribal_kinslayer_desc
trickster,trait_strategist
trickster_desc,trait_strategist_desc
troubled_pregnancy,trait_troubled_pregnancy
troubled_pregnancy_desc,trait_troubled_pregnancy_desc
trusting,trait_trusting
trusting_desc,trait_trusting_desc
twin,trait_twin
twin_desc,trait_twin_desc
ugly,trait_beauty_bad_2
ugly_desc,trait_beauty_bad_2_desc
ukkos_shield,trait_ukkos_shield
ukkos_shield_desc,trait_ukkos_shield_desc
uncouth,trait_uncouth
uncouth_desc,trait_uncouth_desc
uncrowned,trait_uncrowned
uncrowned_desc,trait_uncrowned_desc
undead,trait_undead
undead_desc,trait_undead_desc
underhanded_rogue,trait_education_diplomacy_2
underhanded_rogue_desc,trait_education_diplomacy_2_desc
unschooled,trait_unschooled
unschooled_desc,trait_unschooled_desc
unsightly,trait_unsightly
unsightly_desc,trait_unsightly_desc
unyielding_leader,trait_unyielding_leader
unyielding_leader_desc,trait_unyielding_leader_desc
valhalla_bound,trait_valhalla_bound
valhalla_bound_desc,trait_valhalla_bound_desc
vampire,trait_vampire
vampire_desc,trait_vampire_desc
vampire_spawn,trait_vampire_spawn
vampire_spawn_desc,trait_vampire_spawn_desc
varangian,trait_varangian
varangian_desc,trait_varangian_desc
viking,trait_viking
viking_desc,trait_viking_desc
vomiting,trait_vomiting
vomiting_desc,trait_vomiting_desc
war_elephant_leader,trait_war_elephant_leader
war_elephant_leader_desc,trait_war_elephant_leader_desc
warlock_celestial,trait_warlock_celestial
warlock_celestial_desc,trait_warlock_celestial_desc
warlock_elemental,trait_warlock_elemental
warlock_elemental_desc,trait_warlock_elemental_desc
warlock_fey,trait_warlock_fey
warlock_fey_desc,trait_warlock_fey_desc
warlock_fiend,trait_warlock_fiend
warlock_fiend_desc,trait_warlock_fiend_desc
warlock_old_one,trait_warlock_old_one
warlock_old_one_desc,trait_warlock_old_one_desc
weak,trait_physique_bad_3
weak_desc,trait_physique_bad_3_desc
werecrocodile,trait_werecrocodile
werecrocodile_desc,trait_werecrocodile_desc
wererat,trait_wererat
wererat_desc,trait_wererat_desc
werespider,trait_werespider
werespider_desc,trait_werespider_desc
weretiger,trait_weretiger
weretiger_desc,trait_weretiger_desc
werewolf,trait_werewolf
werewolf_desc,trait_werewolf_desc
willful,trait_willful
willful_desc,trait_willful_desc
winter_soldier,trait_winter_soldier
winter_soldier_desc,trait_winter_soldier_desc
witless,trait_witless
witless_desc,trait_witless_desc
wiz_abjuration,trait_wiz_abjuration
wiz_abjuration_desc,trait_wiz_abjuration_desc
wiz_conjuration,trait_wiz_conjuration
wiz_conjuration_desc,trait_wiz_conjuration_desc
wiz_divination,trait_wiz_divination
wiz_divination_desc,trait_wiz_divination_desc
wiz_enchantment,trait_wiz_enchantment
wiz_enchantment_desc,trait_wiz_enchantment_desc
wiz_evocation,trait_wiz_evocation
wiz_evocation_desc,trait_wiz_evocation_desc
wiz_illusion,trait_wiz_illusion
wiz_illusion_desc,trait_wiz_illusion_desc
wiz_necromancy,trait_wiz_necromancy
wiz_necromancy_desc,trait_wiz_necromancy_desc
wiz_transmutation,trait_wiz_transmutation
wiz_transmutation_desc,trait_wiz_transmutation_desc
wounded,trait_wounded_1
wounded_desc,trait_wounded_1_desc
wroth,trait_wrathful
wroth_desc,trait_wrathful_desc
zealous,trait_zealous
zealous_desc,trait_zealous_desc
