# Extra localisation key shapes the CK3 religion UI needs, which CK2 stores
# only once. Written by scripts/export_opinion_modifier_map.py for the
# localisation lane; the generated faiths already reference the ck3_key.
# `_possessive` is needed for HighGodNamePossessive / DevilNamePossessive,
# `_plural` for Priest*Plural / Bishop*Plural / AltPriestTermPlural / GHWNamePlural.
# The ck2_key's own text is the input; the ck3_key is a NEW key to derive from it.
# Faith / religion / family base keys (<faith_id>, _adj, _adherent,
# _adherent_plural, _desc and holy_site_<id>_name) keep the CK2 names and are
# not listed: nothing renames.
# <culture>_prefix and <culture>_collective_noun are here too: CK3 wants three
# keys per culture (vanilla norse/norse_prefix/norse_collective_noun, all
# "Norse") and CK2 has only the first. So is name_list_<prefix>_<culture>:
# vanilla has ` name_list_ainu: "Ainu"` for every one of its 221 name lists.
ck2_key,ck3_key
island_giant,island_giant_collective_noun
island_giant,island_giant_prefix
island_giant,name_list_fae_island_giant
issacortae,issacortae_collective_noun
issacortae,issacortae_prefix
issacortae,name_list_fae_issacortae
iulutiun,iulutiun_collective_noun
iulutiun,iulutiun_prefix
iulutiun,name_list_fae_iulutiun
jann,jann_collective_noun
jann,jann_prefix
jann,name_list_fae_jann
jaziran,jaziran_collective_noun
jaziran,jaziran_prefix
jaziran,name_list_fae_jaziran
jungle_giant,jungle_giant_collective_noun
jungle_giant,jungle_giant_prefix
jungle_giant,name_list_fae_jungle_giant
kadari,kadari_collective_noun
kadari,kadari_prefix
kadari,name_list_fae_kadari
kaghun,kaghun_collective_noun
kaghun,kaghun_prefix
kaghun,name_list_fae_kaghun
kao,kao_collective_noun
kao,kao_prefix
kao,name_list_fae_kao
katanga,katanga_collective_noun
katanga,katanga_prefix
katanga,name_list_fae_katanga
katashakan,katashakan_collective_noun
katashakan,katashakan_prefix
katashakan,name_list_fae_katashakan
kenku,kenku_collective_noun
kenku,kenku_prefix
kenku,name_list_fae_kenku
khassidi,khassidi_collective_noun
khassidi,khassidi_prefix
khassidi,name_list_fae_khassidi
khatin,khatin_collective_noun
khatin,khatin_prefix
khatin,name_list_fae_khatin
khayal,khayal_collective_noun
khayal,khayal_prefix
khayal,name_list_fae_khayal
khorvairan,khorvairan_collective_noun
khorvairan,khorvairan_prefix
khorvairan,name_list_fae_khorvairan
kobold,kobold_collective_noun
kobold,kobold_prefix
kobold,name_list_fae_kobold
kochar,kochar_collective_noun
kochar,kochar_prefix
kochar,name_list_fae_kochar
korpokkur,korpokkur_collective_noun
korpokkur,korpokkur_prefix
korpokkur,name_list_fae_korpokkur
koryoan,koryoan_collective_noun
koryoan,koryoan_prefix
koryoan,name_list_fae_koryoan
kozakuran,kozakuran_collective_noun
kozakuran,kozakuran_prefix
kozakuran,name_list_fae_kozakuran
kuo_toa,kuo_toa_collective_noun
kuo_toa,kuo_toa_prefix
kuo_toa,name_list_fae_kuo_toa
kuong,kuong_collective_noun
kuong,kuong_prefix
kuong,name_list_fae_kuong
lamia,lamia_collective_noun
lamia,lamia_prefix
lamia,name_list_fae_lamia
lantanna,lantanna_collective_noun
lantanna,lantanna_prefix
lantanna,name_list_fae_lantanna
lapal,lapal_collective_noun
lapal,lapal_prefix
lapal,name_list_fae_lapal
leshay,leshay_collective_noun
leshay,leshay_prefix
leshay,name_list_fae_leshay
lich,lich_collective_noun
lich,lich_prefix
lich,name_list_fae_lich
lichelf,lichelf_collective_noun
lichelf,lichelf_prefix
lichelf,name_list_fae_lichelf
lightfoot,lightfoot_collective_noun
lightfoot,lightfoot_prefix
lightfoot,name_list_fae_lightfoot
lillend,lillend_collective_noun
lillend,lillend_prefix
lillend,name_list_fae_lillend
lizardfolk,lizardfolk_collective_noun
lizardfolk,lizardfolk_prefix
lizardfolk,name_list_fae_lizardfolk
llewyrr,llewyrr_collective_noun
llewyrr,llewyrr_prefix
llewyrr,name_list_fae_llewyrr
lorendrow,lorendrow_collective_noun
lorendrow,lorendrow_prefix
lorendrow,name_list_fae_lorendrow
lythari,lythari_collective_noun
lythari,lythari_prefix
lythari,name_list_fae_lythari
mahasiswa,mahasiswa_collective_noun
mahasiswa,mahasiswa_prefix
mahasiswa,name_list_fae_mahasiswa
mai,mai_collective_noun
mai,mai_prefix
mai,name_list_fae_mai
malenti,malenti_collective_noun
malenti,malenti_prefix
malenti,name_list_fae_malenti
malison,malison_collective_noun
malison,malison_prefix
malison,name_list_fae_malison
maraloi,maraloi_collective_noun
maraloi,maraloi_prefix
maraloi,name_list_fae_maraloi
mari,mari_collective_noun
mari,mari_prefix
mari,name_list_fae_mari
marid,marid_collective_noun
marid,marid_prefix
marid,name_list_fae_marid
marilith,marilith_collective_noun
marilith,marilith_prefix
marilith,name_list_fae_marilith
marrashi,marrashi_collective_noun
marrashi,marrashi_prefix
marrashi,name_list_fae_marrashi
maviddi,maviddi_collective_noun
maviddi,maviddi_prefix
maviddi,name_list_fae_maviddi
mercury_dragon,mercury_dragon_collective_noun
mercury_dragon,mercury_dragon_prefix
mercury_dragon,name_list_fae_mercury_dragon
merrow,merrow_collective_noun
merrow,merrow_prefix
merrow,name_list_fae_merrow
mezzoloth,mezzoloth_collective_noun
mezzoloth,mezzoloth_prefix
mezzoloth,name_list_fae_mezzoloth
minotaur,minotaur_collective_noun
minotaur,minotaur_prefix
minotaur,name_list_fae_minotaur
modron,modron_collective_noun
modron,modron_prefix
modron,name_list_fae_modron
monster,monster_collective_noun
monster,monster_prefix
monster,name_list_fae_monster
moon_elf,moon_elf_collective_noun
moon_elf,moon_elf_prefix
moon_elf,name_list_fae_moon_elf
moonmaiden,moonmaiden_collective_noun
moonmaiden,moonmaiden_prefix
moonmaiden,name_list_fae_moonmaiden
mountain_giant,mountain_giant_collective_noun
mountain_giant,mountain_giant_prefix
mountain_giant,name_list_fae_mountain_giant
mouther,mouther_collective_noun
mouther,mouther_prefix
mouther,name_list_fae_mouther
mulhorandi,mulhorandi_collective_noun
mulhorandi,mulhorandi_prefix
mulhorandi,name_list_fae_mulhorandi
murghomi,murghomi_collective_noun
murghomi,murghomi_prefix
murghomi,name_list_fae_murghomi
musteval,musteval_collective_noun
musteval,musteval_prefix
musteval,name_list_fae_musteval
myoshiman,myoshiman_collective_noun
myoshiman,myoshiman_prefix
myoshiman,name_list_fae_myoshiman
naga,naga_collective_noun
naga,naga_prefix
naga,name_list_fae_naga
naican,naican_collective_noun
naican,naican_prefix
naican,name_list_fae_naican
nakulutiun,nakulutiun_collective_noun
nakulutiun,nakulutiun_prefix
nakulutiun,name_list_fae_nakulutiun
nalfeshnee,nalfeshnee_collective_noun
nalfeshnee,nalfeshnee_prefix
nalfeshnee,name_list_fae_nalfeshnee
nar,name_list_fae_nar
nar,nar_collective_noun
nar,nar_prefix
nelanthern,name_list_fae_nelanthern
nelanthern,nelanthern_collective_noun
nelanthern,nelanthern_prefix
neter,name_list_fae_neter
neter,neter_collective_noun
neter,neter_prefix
netherese,name_list_fae_netherese
netherese,netherese_collective_noun
netherese,netherese_prefix
nexalan,name_list_fae_nexalan
nexalan,nexalan_collective_noun
nexalan,nexalan_prefix
nimbrese,name_list_fae_nimbrese
nimbrese,nimbrese_collective_noun
nimbrese,nimbrese_prefix
noga,name_list_fae_noga
noga,noga_collective_noun
noga,noga_prefix
non_monster_gods,non_monster_gods_possessive
northlander,name_list_fae_northlander
northlander,northlander_collective_noun
northlander,northlander_prefix
nubari,name_list_fae_nubari
nubari,nubari_collective_noun
nubari,nubari_prefix
obyrith,name_list_fae_obyrith
obyrith,obyrith_collective_noun
obyrith,obyrith_prefix
oeridian,name_list_fae_oeridian
oeridian,oeridian_collective_noun
oeridian,oeridian_prefix
ogre,name_list_fae_ogre
ogre,ogre_collective_noun
ogre,ogre_prefix
ogre_magi,name_list_fae_ogre_magi
ogre_magi,ogre_magi_collective_noun
ogre_magi,ogre_magi_prefix
ogrillon,name_list_fae_ogrillon
ogrillon,ogrillon_collective_noun
ogrillon,ogrillon_prefix
ogrima,name_list_fae_ogrima
ogrima,ogrima_collective_noun
ogrima,ogrima_prefix
oigur,name_list_fae_oigur
oigur,oigur_collective_noun
oigur,oigur_prefix
ondonti,name_list_fae_ondonti
ondonti,ondonti_collective_noun
ondonti,ondonti_prefix
orc,name_list_fae_orc
orc,orc_collective_noun
orc,orc_prefix
orog,name_list_fae_orog
orog,orog_collective_noun
orog,orog_prefix
oscray,name_list_fae_oscray
oscray,oscray_collective_noun
oscray,oscray_prefix
payit,name_list_fae_payit
payit,payit_collective_noun
payit,payit_prefix
pazruki,name_list_fae_pazruki
pazruki,pazruki_collective_noun
pazruki,pazruki_prefix
planar,name_list_fae_planar
planar,planar_collective_noun
planar,planar_prefix
planetar,name_list_fae_planetar
planetar,planetar_collective_noun
planetar,planetar_prefix
planetar_aasimar,name_list_fae_planetar_aasimar
planetar_aasimar,planetar_aasimar_collective_noun
planetar_aasimar,planetar_aasimar_prefix
poscadar,name_list_fae_poscadar
poscadar,poscadar_collective_noun
poscadar,poscadar_prefix
pterafolk,name_list_fae_pterafolk
pterafolk,pterafolk_collective_noun
pterafolk,pterafolk_prefix
purang,name_list_fae_purang
purang,purang_collective_noun
purang,purang_prefix
qarsan,name_list_fae_qarsan
qarsan,qarsan_collective_noun
qarsan,qarsan_prefix
qorrashi,name_list_fae_qorrashi
qorrashi,qorrashi_collective_noun
qorrashi,qorrashi_prefix
quirish,name_list_fae_quirish
quirish,quirish_collective_noun
quirish,quirish_prefix
rakasta,name_list_fae_rakasta
rakasta,rakasta_collective_noun
rakasta,rakasta_prefix
rakshasa,name_list_fae_rakshasa
rakshasa,rakshasa_collective_noun
rakshasa,rakshasa_prefix
rashemi,name_list_fae_rashemi
rashemi,rashemi_collective_noun
rashemi,rashemi_prefix
raumviran,name_list_fae_raumviran
raumviran,raumviran_collective_noun
raumviran,raumviran_prefix
raurindi,name_list_fae_raurindi
raurindi,raurindi_collective_noun
raurindi,raurindi_prefix
reacher,name_list_fae_reacher
reacher,reacher_collective_noun
reacher,reacher_prefix
red_dragon,name_list_fae_red_dragon
red_dragon,red_dragon_collective_noun
red_dragon,red_dragon_prefix
red_oni,name_list_fae_red_oni
red_oni,red_oni_collective_noun
red_oni,red_oni_prefix
red_panda,name_list_fae_red_panda
red_panda,red_panda_collective_noun
red_panda,red_panda_prefix
reef_giant,name_list_fae_reef_giant
reef_giant,reef_giant_collective_noun
reef_giant,reef_giant_prefix
reghedman,name_list_fae_reghedman
reghedman,reghedman_collective_noun
reghedman,reghedman_prefix
rilmani,name_list_fae_rilmani
rilmani,rilmani_collective_noun
rilmani,rilmani_prefix
ruby_dragon,name_list_fae_ruby_dragon
ruby_dragon,ruby_dragon_collective_noun
ruby_dragon,ruby_dragon_prefix
sahuagin,name_list_fae_sahuagin
sahuagin,sahuagin_collective_noun
sahuagin,sahuagin_prefix
sand_giant,name_list_fae_sand_giant
sand_giant,sand_giant_collective_noun
sand_giant,sand_giant_prefix
sapphire_dragon,name_list_fae_sapphire_dragon
sapphire_dragon,sapphire_dragon_collective_noun
sapphire_dragon,sapphire_dragon_prefix
sarrukh,name_list_fae_sarrukh
sarrukh,sarrukh_collective_noun
sarrukh,sarrukh_prefix
satyr,name_list_fae_satyr
satyr,satyr_collective_noun
satyr,satyr_prefix
saurial,name_list_fae_saurial
saurial,saurial_collective_noun
saurial,saurial_prefix
scro,name_list_fae_scro
scro,scro_collective_noun
scro,scro_prefix
sea_elf,name_list_fae_sea_elf
sea_elf,sea_elf_collective_noun
sea_elf,sea_elf_prefix
sembite,name_list_fae_sembite
sembite,sembite_collective_noun
sembite,sembite_prefix
semphari,name_list_fae_semphari
semphari,semphari_collective_noun
semphari,semphari_prefix
seng,name_list_fae_seng
seng,seng_collective_noun
seng,seng_prefix
shaaran,name_list_fae_shaaran
shaaran,shaaran_collective_noun
shaaran,shaaran_prefix
shadar_kai,name_list_fae_shadar_kai
shadar_kai,shadar_kai_collective_noun
shadar_kai,shadar_kai_prefix
shadovar,name_list_fae_shadovar
shadovar,shadovar_collective_noun
shadovar,shadovar_prefix
shadow_dragon,name_list_fae_shadow_dragon
shadow_dragon,shadow_dragon_collective_noun
shadow_dragon,shadow_dragon_prefix
shambler,name_list_fae_shambler
shambler,shambler_collective_noun
shambler,shambler_prefix
sheng,name_list_fae_sheng
sheng,sheng_collective_noun
sheng,sheng_prefix
shield_dwarf,name_list_fae_shield_dwarf
shield_dwarf,shield_dwarf_collective_noun
shield_dwarf,shield_dwarf_prefix
shoon,name_list_fae_shoon
shoon,shoon_collective_noun
shoon,shoon_prefix
shu,name_list_fae_shu
shu,shu_collective_noun
shu,shu_prefix
shyran,name_list_fae_shyran
shyran,shyran_collective_noun
shyran,shyran_prefix
silver_dragon,name_list_fae_silver_dragon
silver_dragon,silver_dragon_collective_noun
silver_dragon,silver_dragon_prefix
skulk,name_list_fae_skulk
skulk,skulk_collective_noun
skulk,skulk_prefix
slaad,name_list_fae_slaad
slaad,slaad_collective_noun
slaad,slaad_prefix
snow_elf,name_list_fae_snow_elf
snow_elf,snow_elf_collective_noun
snow_elf,snow_elf_prefix
song_dragon,name_list_fae_song_dragon
song_dragon,song_dragon_collective_noun
song_dragon,song_dragon_prefix
sossrim,name_list_fae_sossrim
sossrim,sossrim_collective_noun
sossrim,sossrim_prefix
spectator,name_list_fae_spectator
spectator,spectator_collective_noun
spectator,spectator_prefix
spiritfolk,name_list_fae_spiritfolk
spiritfolk,spiritfolk_collective_noun
spiritfolk,spiritfolk_prefix
ssurran,name_list_fae_ssurran
ssurran,ssurran_collective_noun
ssurran,ssurran_prefix
star_elf,name_list_fae_star_elf
star_elf,star_elf_collective_noun
star_elf,star_elf_prefix
starspawn,name_list_fae_starspawn
starspawn,starspawn_collective_noun
starspawn,starspawn_prefix
steel_dragon,name_list_fae_steel_dragon
steel_dragon,steel_dragon_collective_noun
steel_dragon,steel_dragon_prefix
stone_giant,name_list_fae_stone_giant
stone_giant,stone_giant_collective_noun
stone_giant,stone_giant_prefix
storm_giant,name_list_fae_storm_giant
storm_giant,storm_giant_collective_noun
storm_giant,storm_giant_prefix
storm_goliath,name_list_fae_storm_goliath
storm_goliath,storm_goliath_collective_noun
storm_goliath,storm_goliath_prefix
strixiki,name_list_fae_strixiki
strixiki,strixiki_collective_noun
strixiki,strixiki_prefix
strongheart,name_list_fae_strongheart
strongheart,strongheart_collective_noun
strongheart,strongheart_prefix
succubus,name_list_fae_succubus
succubus,succubus_collective_noun
succubus,succubus_prefix
sun_elf,name_list_fae_sun_elf
sun_elf,sun_elf_collective_noun
sun_elf,sun_elf_prefix
susurrus,name_list_fae_susurrus
susurrus,susurrus_collective_noun
susurrus,susurrus_prefix
svirfneblin,name_list_fae_svirfneblin
svirfneblin,svirfneblin_collective_noun
svirfneblin,svirfneblin_prefix
tabaxi,name_list_fae_tabaxi
tabaxi,tabaxi_collective_noun
tabaxi,tabaxi_prefix
tabotan,name_list_fae_tabotan
tabotan,tabotan_collective_noun
tabotan,tabotan_prefix
taghur,name_list_fae_taghur
taghur,taghur_collective_noun
taghur,taghur_prefix
talfir,name_list_fae_talfir
talfir,talfir_collective_noun
talfir,talfir_prefix
tallfellow,name_list_fae_tallfellow
tallfellow,tallfellow_collective_noun
tallfellow,tallfellow_prefix
tamhi,name_list_fae_tamhi
tamhi,tamhi_collective_noun
tamhi,tamhi_prefix
tanarri,name_list_fae_tanarri
tanarri,tanarri_collective_noun
tanarri,tanarri_prefix
tanarukk,name_list_fae_tanarukk
tanarukk,tanarukk_collective_noun
tanarukk,tanarukk_prefix
tashalan,name_list_fae_tashalan
tashalan,tashalan_collective_noun
tashalan,tashalan_prefix
tasloi,name_list_fae_tasloi
tasloi,tasloi_collective_noun
tasloi,tasloi_prefix
tayanulchi,name_list_fae_tayanulchi
tayanulchi,tayanulchi_collective_noun
tayanulchi,tayanulchi_prefix
tengu,name_list_fae_tengu
tengu,tengu_collective_noun
tengu,tengu_prefix
tethan,name_list_fae_tethan
tethan,tethan_collective_noun
tethan,tethan_prefix
tethyrian,name_list_fae_tethyrian
tethyrian,tethyrian_collective_noun
tethyrian,tethyrian_prefix
tharian,name_list_fae_tharian
tharian,tharian_collective_noun
tharian,tharian_prefix
thayan,name_list_fae_thayan
thayan,thayan_collective_noun
thayan,thayan_prefix
thinguth,name_list_fae_thinguth
thinguth,thinguth_collective_noun
thinguth,thinguth_prefix
thoon,name_list_fae_thoon
thoon,thoon_collective_noun
thoon,thoon_prefix
thymari,name_list_fae_thymari
thymari,thymari_collective_noun
thymari,thymari_prefix
ti,name_list_fae_ti
ti,ti_collective_noun
ti,ti_prefix
tiefling,name_list_fae_tiefling
tiefling,tiefling_collective_noun
tiefling,tiefling_prefix
tlamacazqui,tlamacazqui_plural
topaz_dragon,name_list_fae_topaz_dragon
topaz_dragon,topaz_dragon_collective_noun
topaz_dragon,topaz_dragon_prefix
treant,name_list_fae_treant
treant,treant_collective_noun
treant,treant_prefix
troglodyte,name_list_fae_troglodyte
troglodyte,troglodyte_collective_noun
troglodyte,troglodyte_prefix
troll,name_list_fae_troll
troll,troll_collective_noun
troll,troll_prefix
tsu_tsu,name_list_fae_tsu_tsu
tsu_tsu,tsu_tsu_collective_noun
tsu_tsu,tsu_tsu_prefix
tuigan,name_list_fae_tuigan
tuigan,tuigan_collective_noun
tuigan,tuigan_prefix
tunlar,name_list_fae_tunlar
tunlar,tunlar_collective_noun
tunlar,tunlar_prefix
turmic,name_list_fae_turmic
turmic,turmic_collective_noun
turmic,turmic_prefix
ulgarian,name_list_fae_ulgarian
ulgarian,ulgarian_collective_noun
ulgarian,ulgarian_prefix
ultroloth,name_list_fae_ultroloth
ultroloth,ultroloth_collective_noun
ultroloth,ultroloth_prefix
undead_creature,name_list_fae_undead_creature
undead_creature,undead_creature_collective_noun
undead_creature,undead_creature_prefix
undead_dwarf,name_list_fae_undead_dwarf
undead_dwarf,undead_dwarf_collective_noun
undead_dwarf,undead_dwarf_prefix
undead_human,name_list_fae_undead_human
undead_human,undead_human_collective_noun
undead_human,undead_human_prefix
undeadelf,name_list_fae_undeadelf
undeadelf,undeadelf_collective_noun
undeadelf,undeadelf_prefix
undeadgiant,name_list_fae_undeadgiant
undeadgiant,undeadgiant_collective_noun
undeadgiant,undeadgiant_prefix
undeadogre,name_list_fae_undeadogre
undeadogre,undeadogre_collective_noun
undeadogre,undeadogre_prefix
untheric,name_list_fae_untheric
untheric,untheric_collective_noun
untheric,untheric_prefix
urdunnir,name_list_fae_urdunnir
urdunnir,urdunnir_collective_noun
urdunnir,urdunnir_prefix
uthgardt,name_list_fae_uthgardt
uthgardt,uthgardt_collective_noun
uthgardt,uthgardt_prefix
vaasan,name_list_fae_vaasan
vaasan,vaasan_collective_noun
vaasan,vaasan_prefix
vampire,name_list_fae_vampire
vampire,vampire_collective_noun
vampire,vampire_prefix
vayemniri,name_list_fae_vayemniri
vayemniri,vayemniri_collective_noun
vayemniri,vayemniri_prefix
verbeeg,name_list_fae_verbeeg
verbeeg,verbeeg_collective_noun
verbeeg,verbeeg_prefix
vilhonian,name_list_fae_vilhonian
vilhonian,vilhonian_collective_noun
vilhonian,vilhonian_prefix
voadkyn,name_list_fae_voadkyn
voadkyn,voadkyn_collective_noun
voadkyn,voadkyn_prefix
waka,name_list_fae_waka
waka,waka_collective_noun
waka,waka_prefix
wanese,name_list_fae_wanese
wanese,wanese_collective_noun
wanese,wanese_prefix
wang,name_list_fae_wang
wang,wang_collective_noun
wang,wang_prefix
warden_archon,name_list_fae_warden_archon
warden_archon,warden_archon_collective_noun
warden_archon,warden_archon_prefix
warforged,name_list_fae_warforged
warforged,warforged_collective_noun
warforged,warforged_prefix
watergenasi,name_list_fae_watergenasi
watergenasi,watergenasi_collective_noun
watergenasi,watergenasi_prefix
wemic,name_list_fae_wemic
wemic,wemic_collective_noun
wemic,wemic_prefix
white_dragon,name_list_fae_white_dragon
white_dragon,white_dragon_collective_noun
white_dragon,white_dragon_prefix
wight,name_list_fae_wight
wight,wight_collective_noun
wight,wight_prefix
wild_dwarf,name_list_fae_wild_dwarf
wild_dwarf,wild_dwarf_collective_noun
wild_dwarf,wild_dwarf_prefix
wildspacer,name_list_fae_wildspacer
wildspacer,wildspacer_collective_noun
wildspacer,wildspacer_prefix
windriser,name_list_fae_windriser
windriser,windriser_collective_noun
windriser,windriser_prefix
wood_elf,name_list_fae_wood_elf
wood_elf,wood_elf_collective_noun
wood_elf,wood_elf_prefix
wraith,name_list_fae_wraith
wraith,wraith_collective_noun
wraith,wraith_prefix
wuhaltai,name_list_fae_wuhaltai
wuhaltai,wuhaltai_collective_noun
wuhaltai,wuhaltai_prefix
xixecal,name_list_fae_xixecal
xixecal,xixecal_collective_noun
xixecal,xixecal_prefix
yikarian,name_list_fae_yikarian
yikarian,yikarian_collective_noun
yikarian,yikarian_prefix
yuanti,name_list_fae_yuanti
yuanti,yuanti_collective_noun
yuanti,yuanti_prefix
yugoloth,name_list_fae_yugoloth
yugoloth,yugoloth_collective_noun
yugoloth,yugoloth_prefix
yuir_elf,name_list_fae_yuir_elf
yuir_elf,yuir_elf_collective_noun
yuir_elf,yuir_elf_prefix
zamogedi,name_list_fae_zamogedi
zamogedi,zamogedi_collective_noun
zamogedi,zamogedi_prefix
