ck2_key,ck3_key
b_horn_of_afyal,b_horn_of_afyal_adj
b_house_of_holy_suffering,b_house_of_holy_suffering_adj
b_house_of_lolth,b_house_of_lolth_adj
b_hrakhamar,b_hrakhamar_adj
b_huai,b_huai_adj
b_hudariyah,b_hudariyah_adj
b_huddagh,b_huddagh_adj
b_hudid,b_hudid_adj
b_hulan,b_hulan_adj
b_hulm,b_hulm_adj
b_hundard,b_hundard_adj
b_hundelstone,b_hundelstone_adj
b_hundred_spears,b_hundred_spears_adj
b_huorm,b_huorm_adj
b_huplik,b_huplik_adj
b_huzuz,b_huzuz_adj
b_hykopgrok,b_hykopgrok_adj
b_ibelgrak,b_ibelgrak_adj
b_ibreb,b_ibreb_adj
b_icelace,b_icelace_adj
b_icespire_peak,b_icespire_peak_adj
b_icewind_coast,b_icewind_coast_adj
b_igenghack,b_igenghack_adj
b_ihyrennstar,b_ihyrennstar_adj
b_iirgar,b_iirgar_adj
b_iisilmark,b_iisilmark_adj
b_ilimar,b_ilimar_adj
b_ilinvur,b_ilinvur_adj
b_iliphanar,b_iliphanar_adj
b_ilipur,b_ilipur_adj
b_iljak,b_iljak_adj
b_illefarn_keep,b_illefarn_keep_adj
b_illix,b_illix_adj
b_illuks,b_illuks_adj
b_ilmwatch,b_ilmwatch_adj
b_iltkazar,b_iltkazar_adj
b_imajuvisik,b_imajuvisik_adj
b_imdolphyn,b_imdolphyn_adj
b_imkath,b_imkath_adj
b_immilmar,b_immilmar_adj
b_immurks_hold,b_immurks_hold_adj
b_imnescar,b_imnescar_adj
b_imroley,b_imroley_adj
b_imval_vale,b_imval_vale_adj
b_ingdals_arm,b_ingdals_arm_adj
b_ingmur,b_ingmur_adj
b_ings,b_ings_adj
b_inkrath,b_inkrath_adj
b_innarlith,b_innarlith_adj
b_intibah,b_intibah_adj
b_inupras,b_inupras_adj
b_iomaport,b_iomaport_adj
b_iouloum,b_iouloum_adj
b_iphlain,b_iphlain_adj
b_irahat,b_irahat_adj
b_iritasker,b_iritasker_adj
b_ironfang_deep,b_ironfang_deep_adj
b_ironfang_keep,b_ironfang_keep_adj
b_ironmaster,b_ironmaster_adj
b_ironspur,b_ironspur_adj
b_isfasan,b_isfasan_adj
b_ishamar,b_ishamar_adj
b_ishau,b_ishau_adj
b_iskashyoll,b_iskashyoll_adj
b_istafa,b_istafa_adj
b_ithal_pass,b_ithal_pass_adj
b_ithan,b_ithan_adj
b_ithmong,b_ithmong_adj
b_itiraf,b_itiraf_adj
b_iuham,b_iuham_adj
b_ixinos,b_ixinos_adj
b_ixxim,b_ixxim_adj
b_iyrandrar,b_iyrandrar_adj
b_izots_tomb,b_izots_tomb_adj
b_jaasa_hold,b_jaasa_hold_adj
b_jab,b_jab_adj
b_jabal_sarahin,b_jabal_sarahin_adj
b_jade_gate,b_jade_gate_adj
b_jahaai,b_jahaai_adj
b_jahaka,b_jahaka_adj
b_jajam,b_jajam_adj
b_jalanthar,b_jalanthar_adj
b_jamal,b_jamal_adj
b_jaria,b_jaria_adj
b_jarir,b_jarir_adj
b_jebafi,b_jebafi_adj
b_jellik,b_jellik_adj
b_jelnesh,b_jelnesh_adj
b_jelvym,b_jelvym_adj
b_jeradin,b_jeradin_adj
b_jeranjah,b_jeranjah_adj
b_jevall,b_jevall_adj
b_jhaansciim,b_jhaansciim_adj
b_jhalhoran,b_jhalhoran_adj
b_jhalolokati,b_jhalolokati_adj
b_jianggong,b_jianggong_adj
b_jiaoguan,b_jiaoguan_adj
b_jinchou,b_jinchou_adj
b_jingong,b_jingong_adj
b_jinutt,b_jinutt_adj
b_jockteleg,b_jockteleg_adj
b_jokkursbay,b_jokkursbay_adj
b_jorhat_shan,b_jorhat_shan_adj
b_joums,b_joums_adj
b_joya,b_joya_adj
b_jugicha,b_jugicha_adj
b_jullatgrave,b_jullatgrave_adj
b_julrish,b_julrish_adj
b_jumlat,b_jumlat_adj
b_jurash,b_jurash_adj
b_kaarekh,b_kaarekh_adj
b_kadarasto,b_kadarasto_adj
b_kaget,b_kaget_adj
b_kai_shan,b_kai_shan_adj
b_kajiaruti,b_kajiaruti_adj
b_kakhi,b_kakhi_adj
b_kalathtyr,b_kalathtyr_adj
b_kalax,b_kalax_adj
b_kaleth,b_kaleth_adj
b_kalish,b_kalish_adj
b_kalmins_grove,b_kalmins_grove_adj
b_kaluth,b_kaluth_adj
b_kanaglym,b_kanaglym_adj
b_kangste,b_kangste_adj
b_kannur,b_kannur_adj
b_kanori,b_kanori_adj
b_kaoll,b_kaoll_adj
b_kapuli,b_kapuli_adj
b_karat,b_karat_adj
b_karmhold,b_karmhold_adj
b_karns,b_karns_adj
b_karon,b_karon_adj
b_karse,b_karse_adj
b_karsus_keep,b_karsus_keep_adj
b_karza,b_karza_adj
b_karzuwa,b_karzuwa_adj
b_kasal,b_kasal_adj
b_kasawak,b_kasawak_adj
b_kash,b_kash_adj
b_kasidikals_keep,b_kasidikals_keep_adj
b_kaslaib,b_kaslaib_adj
b_kasper,b_kasper_adj
b_kassa_stand,b_kassa_stand_adj
b_kavu,b_kavu_adj
b_kayari,b_kayari_adj
b_kaz,b_kaz_adj
b_keczulla,b_keczulla_adj
b_keep_of_dawn,b_keep_of_dawn_adj
b_keep_of_pale_night,b_keep_of_pale_night_adj
b_kelazzan,b_kelazzan_adj
b_keldsgar,b_keldsgar_adj
b_kelereng,b_kelereng_adj
b_kellesar,b_kellesar_adj
b_kelpar,b_kelpar_adj
b_keltar,b_keltar_adj
b_keltash,b_keltash_adj
b_keluthar,b_keluthar_adj
b_kelvins_cairn,b_kelvins_cairn_adj
b_kemati,b_kemati_adj
b_kemva,b_kemva_adj
b_kengarun,b_kengarun_adj
b_kens_rise,b_kens_rise_adj
b_kenvale,b_kenvale_adj
b_kesker,b_kesker_adj
b_ket_bel,b_ket_bel_adj
b_kethid,b_kethid_adj
b_khaa,b_khaa_adj
b_khaelud,b_khaelud_adj
b_khapo,b_khapo_adj
b_kharaifat,b_kharaifat_adj
b_khedvallahir,b_khedvallahir_adj
b_khelas,b_khelas_adj
b_kheldell,b_kheldell_adj
b_kheldrivver,b_kheldrivver_adj
b_khephal,b_khephal_adj
b_khivak,b_khivak_adj
b_khlarsamryn,b_khlarsamryn_adj
b_khol,b_khol_adj
b_kholassa,b_kholassa_adj
b_kholtar,b_kholtar_adj
b_khor_biligat,b_khor_biligat_adj
b_khuld,b_khuld_adj
b_kiasia,b_kiasia_adj
b_kilad,b_kilad_adj
b_kilastann,b_kilastann_adj
b_kinbrace,b_kinbrace_adj
b_kindle,b_kindle_adj
b_kings_reach,b_kings_reach_adj
b_kingsbay,b_kingsbay_adj
b_kinyo,b_kinyo_adj
b_kir_sabal,b_kir_sabal_adj
b_kirgard,b_kirgard_adj
b_kitbezi,b_kitbezi_adj
b_kituzeelal,b_kituzeelal_adj
b_klaidson,b_klaidson_adj
b_klionna,b_klionna_adj
b_klondor,b_klondor_adj
b_klossolo,b_klossolo_adj
b_kochar_steppe,b_kochar_steppe_adj
b_kochung,b_kochung_adj
b_kolapur,b_kolapur_adj
b_kolium,b_kolium_adj
b_kollyat,b_kollyat_adj
b_konigheim,b_konigheim_adj
b_konigstadt,b_konigstadt_adj
b_korar,b_korar_adj
b_kork,b_kork_adj
b_kormul,b_kormul_adj
b_kothask,b_kothask_adj
b_kouangi,b_kouangi_adj
b_kourmira,b_kourmira_adj
b_krak_al_mazhar,b_krak_al_mazhar_adj
b_krak_al_niraan,b_krak_al_niraan_adj
b_krak_al_sajjaan,b_krak_al_sajjaan_adj
b_krak_al_shidda,b_krak_al_shidda_adj
b_krak_al_uruj,b_krak_al_uruj_adj
b_krenatir,b_krenatir_adj
b_krenlith,b_krenlith_adj
b_kresttet,b_kresttet_adj
b_kront,b_kront_adj
b_ku_akh,b_ku_akh_adj
b_kufa,b_kufa_adj
b_kuldahar,b_kuldahar_adj
b_kuo_meilan,b_kuo_meilan_adj
b_kupote,b_kupote_adj
b_kuraakim,b_kuraakim_adj
b_kurrsh,b_kurrsh_adj
b_kurth,b_kurth_adj
b_kushk,b_kushk_adj
b_kustaelau,b_kustaelau_adj
b_kuthnuk,b_kuthnuk_adj
b_kwachow,b_kwachow_adj
b_kzelter,b_kzelter_adj
b_laas,b_laas_adj
b_lachom,b_lachom_adj
b_lady_dove,b_lady_dove_adj
b_lagiluri,b_lagiluri_adj
b_lahib,b_lahib_adj
b_laila,b_laila_adj
b_lair_of_the_eye,b_lair_of_the_eye_adj
b_laiwei,b_laiwei_adj
b_lajang,b_lajang_adj
b_lamrar,b_lamrar_adj
b_lan,b_lan_adj
b_landithust,b_landithust_adj
b_langdarma,b_langdarma_adj
b_laothkund,b_laothkund_adj
b_laou,b_laou_adj
b_lapaalis_waters,b_lapaalis_waters_adj
b_lapalgard,b_lapalgard_adj
b_lapalstar,b_lapalstar_adj
b_laphe,b_laphe_adj
b_larut,b_larut_adj
b_lashghar,b_lashghar_adj
b_lashloc,b_lashloc_adj
b_last_stop,b_last_stop_adj
b_lastarr,b_lastarr_adj
b_laviguer,b_laviguer_adj
b_leaping_hold,b_leaping_hold_adj
b_leilon,b_leilon_adj
b_leopard_shan,b_leopard_shan_adj
b_lethtar,b_lethtar_adj
b_lethywald,b_lethywald_adj
b_lexx,b_lexx_adj
b_lhair,b_lhair_adj
b_lheshayl,b_lheshayl_adj
b_lhesper,b_lhesper_adj
b_lhestyns_hearth,b_lhestyns_hearth_adj
b_li_raz,b_li_raz_adj
b_lighthouse_keep,b_lighthouse_keep_adj
b_liham,b_liham_adj
b_lilinuk,b_lilinuk_adj
b_limjung,b_limjung_adj
b_lin,b_lin_adj
b_lion_rock,b_lion_rock_adj
b_lions_eye,b_lions_eye_adj
b_lipo,b_lipo_adj
b_little_orbrekh,b_little_orbrekh_adj
b_llewellyn,b_llewellyn_adj
b_llorkh,b_llorkh_adj
b_llurth_dreier,b_llurth_dreier_adj
b_lo_pan,b_lo_pan_adj
b_lo_tu,b_lo_tu_adj
b_loeng,b_loeng_adj
b_lomatra,b_lomatra_adj
b_lonefang,b_lonefang_adj
b_longsaddle,b_longsaddle_adj
b_loranse,b_loranse_adj
b_lost_refuge,b_lost_refuge_adj
b_lothen,b_lothen_adj
b_loudwater,b_loudwater_adj
b_loulan,b_loulan_adj
b_luenath,b_luenath_adj
b_lugabi,b_lugabi_adj
b_lugotak,b_lugotak_adj
b_lundar,b_lundar_adj
b_lundeth,b_lundeth_adj
b_luntse_dzong,b_luntse_dzong_adj
b_lupeiros,b_lupeiros_adj
b_lushpool,b_lushpool_adj
b_lylkara,b_lylkara_adj
b_lylorn,b_lylorn_adj
b_lyndar,b_lyndar_adj
b_lyrabar,b_lyrabar_adj
b_maarlith,b_maarlith_adj
b_maatar,b_maatar_adj
b_mabasha,b_mabasha_adj
b_mache,b_mache_adj
b_madirah,b_madirah_adj
b_maelar,b_maelar_adj
b_maelevarar,b_maelevarar_adj
b_maer_dualdon,b_maer_dualdon_adj
b_maerch,b_maerch_adj
b_maerchlin,b_maerchlin_adj
b_maerduuth,b_maerduuth_adj
b_maeruhal,b_maeruhal_adj
b_maerzalar,b_maerzalar_adj
b_mafrad,b_mafrad_adj
b_magis_tor,b_magis_tor_adj
b_magrib,b_magrib_adj
b_mahabba,b_mahabba_adj
b_mahaireb,b_mahaireb_adj
b_maharas_vale,b_maharas_vale_adj
b_mahazaka,b_mahazaka_adj
b_mahligwi,b_mahligwi_adj
b_majma,b_majma_adj
b_makaxar,b_makaxar_adj
b_makthar,b_makthar_adj
b_mal,b_mal_adj
b_malaarar,b_malaarar_adj
b_maldali,b_maldali_adj
b_malualti,b_malualti_adj
b_manass,b_manass_adj
b_mangale,b_mangale_adj
b_mangangan,b_mangangan_adj
b_manshaka,b_manshaka_adj
b_maracrath,b_maracrath_adj
b_marakir,b_marakir_adj
b_maranetha,b_maranetha_adj
b_marangor,b_marangor_adj
b_marghu,b_marghu_adj
b_mariphim,b_mariphim_adj
b_markais,b_markais_adj
b_marmadani,b_marmadani_adj
b_marrauk,b_marrauk_adj
b_marsember,b_marsember_adj
b_marts_keep,b_marts_keep_adj
b_maskana,b_maskana_adj
b_maskath,b_maskath_adj
b_maskyrs_trail,b_maskyrs_trail_adj
b_masters_hall_sbr,b_masters_hall_sbr_adj
b_mata_bol,b_mata_bol_adj
b_mathass,b_mathass_adj
b_matolo,b_matolo_adj
b_maviddi,b_maviddi_adj
b_mazat,b_mazat_adj
b_mbala,b_mbala_adj
b_meadhall,b_meadhall_adj
b_medang_perang,b_medang_perang_adj
b_medina_al_afyal,b_medina_al_afyal_adj
b_medinat_muskawoon,b_medinat_muskawoon_adj
b_meiliang,b_meiliang_adj
b_meinan,b_meinan_adj
b_mekebat,b_mekebat_adj
b_melganavin,b_melganavin_adj
b_mella,b_mella_adj
b_memnon,b_memnon_adj
b_mere,b_mere_adj
b_merkun,b_merkun_adj
b_mermaid_cove,b_mermaid_cove_adj
b_meruindelve,b_meruindelve_adj
b_messemprar,b_messemprar_adj
b_methwood,b_methwood_adj
b_mevarand,b_mevarand_adj
b_mezro,b_mezro_adj
b_mhaelos,b_mhaelos_adj
b_mhair_pass,b_mhair_pass_adj
b_mhairhetel,b_mhairhetel_adj
b_mhairling,b_mhairling_adj
b_mhiilamniir,b_mhiilamniir_adj
b_midnight_waters,b_midnight_waters_adj
b_midstone,b_midstone_adj
b_midstride,b_midstride_adj
b_miirsar,b_miirsar_adj
b_millvulthan,b_millvulthan_adj
b_milvarune,b_milvarune_adj
b_mimph,b_mimph_adj
b_mina,b_mina_adj
b_minauthkeep,b_minauthkeep_adj
b_minlow,b_minlow_adj
b_mintar,b_mintar_adj
b_mintarn,b_mintarn_adj
b_mirabar,b_mirabar_adj
b_mirande,b_mirande_adj
b_misbahd,b_misbahd_adj
b_mishan,b_mishan_adj
b_mishtan,b_mishtan_adj
b_mistfells,b_mistfells_adj
b_misthaul,b_misthaul_adj
b_misthome,b_misthome_adj
b_mistshaws,b_mistshaws_adj
b_misty_keep,b_misty_keep_adj
b_mithel,b_mithel_adj
b_mithral_hall,b_mithral_hall_adj
b_molken,b_molken_adj
b_monksblade,b_monksblade_adj
b_moonkind,b_moonkind_adj
b_moonrise_towers,b_moonrise_towers_adj
b_moonstone_palace,b_moonstone_palace_adj
b_moonstorm_house,b_moonstorm_house_adj
b_moortown,b_moortown_adj
b_moraan,b_moraan_adj
b_moradask,b_moradask_adj
b_mordulkin,b_mordulkin_adj
b_mordyr,b_mordyr_adj
b_morgala,b_morgala_adj
b_morgu,b_morgu_adj
b_morndinvuddrin,b_morndinvuddrin_adj
b_morninggold_keep,b_morninggold_keep_adj
b_morningstar_hollows,b_morningstar_hollows_adj
b_morrowikik,b_morrowikik_adj
b_morten,b_morten_adj
b_mortling,b_mortling_adj
b_morvar,b_morvar_adj
b_mossy_stone,b_mossy_stone_adj
b_moszabbar,b_moszabbar_adj
b_motra,b_motra_adj
b_mount_okk,b_mount_okk_adj
b_mount_sar,b_mount_sar_adj
b_mount_wormlook,b_mount_wormlook_adj
b_mourktar,b_mourktar_adj
b_mourning_stones,b_mourning_stones_adj
b_mratanga,b_mratanga_adj
b_mreyelundar,b_mreyelundar_adj
b_msalin,b_msalin_adj
b_muara,b_muara_adj
b_mudhill,b_mudhill_adj
b_muirenon,b_muirenon_adj
b_mulharahold,b_mulharahold_adj
b_mulhessen,b_mulhessen_adj
b_mulmaster,b_mulmaster_adj
b_mulptan,b_mulptan_adj
b_mulsantir,b_mulsantir_adj
b_muluk,b_muluk_adj
b_munli,b_munli_adj
b_murann,b_murann_adj
b_murbant,b_murbant_adj
b_muren_tso,b_muren_tso_adj
b_murghyr,b_murghyr_adj
b_murmaan,b_murmaan_adj
b_murpeth,b_murpeth_adj
b_murr,b_murr_adj
b_muzefroun,b_muzefroun_adj
b_myratma,b_myratma_adj
b_myrmyr,b_myrmyr_adj
b_myth_dyraalis,b_myth_dyraalis_adj
b_myth_rhynn,b_myth_rhynn_adj
b_myth_telvondial,b_myth_telvondial_adj
b_myth_valorthae,b_myth_valorthae_adj
b_mytran,b_mytran_adj
b_nagaford,b_nagaford_adj
b_nagai,b_nagai_adj
b_nagarana,b_nagarana_adj
b_nagarr,b_nagarr_adj
b_nagoo,b_nagoo_adj
b_nahr_al_fil,b_nahr_al_fil_adj
b_naiganga,b_naiganga_adj
b_namtan,b_namtan_adj
b_nanath,b_nanath_adj
b_nangalore,b_nangalore_adj
b_nanhu,b_nanhu_adj
b_nanxun,b_nanxun_adj
b_naon,b_naon_adj
b_naqayna,b_naqayna_adj
b_nar_ormpur,b_nar_ormpur_adj
b_nar_sek_qutel,b_nar_sek_qutel_adj
b_narari,b_narari_adj
b_narer,b_narer_adj
b_narodara,b_narodara_adj
b_narubel,b_narubel_adj
b_narvarr,b_narvarr_adj
b_nashkel,b_nashkel_adj
b_nathenje,b_nathenje_adj
b_nathlekh,b_nathlekh_adj
b_nathong,b_nathong_adj
b_nathoud,b_nathoud_adj
b_naupau,b_naupau_adj
b_nawal,b_nawal_adj
b_naysabur,b_naysabur_adj
b_neachal_fountain,b_neachal_fountain_adj
b_needlespires,b_needlespires_adj
b_negarath,b_negarath_adj
b_neldorild,b_neldorild_adj
b_nember,b_nember_adj
b_nemessor,b_nemessor_adj
b_nemoree_high,b_nemoree_high_adj
b_nenvar,b_nenvar_adj
b_nerth,b_nerth_adj
b_neryudzhan,b_neryudzhan_adj
b_nesme,b_nesme_adj
b_nethentir,b_nethentir_adj
b_nether_keep,b_nether_keep_adj
b_nethjet,b_nethjet_adj
b_nethra,b_nethra_adj
b_new_sarshel,b_new_sarshel_adj
b_nezras,b_nezras_adj
b_nhobel,b_nhobel_adj
b_ni_ko,b_ni_ko_adj
b_nighthawk_tower,b_nighthawk_tower_adj
b_niltuk,b_niltuk_adj
b_nimjammir,b_nimjammir_adj
b_nimlith,b_nimlith_adj
b_nimpeth,b_nimpeth_adj
b_nimsur,b_nimsur_adj
b_nisalin,b_nisalin_adj
b_nishtul,b_nishtul_adj
b_nixning,b_nixning_adj
b_njast,b_njast_adj
b_nleeth,b_nleeth_adj
b_noanars_hold,b_noanars_hold_adj
b_nogoonraat,b_nogoonraat_adj
b_nolin,b_nolin_adj
b_nonthal,b_nonthal_adj
b_noondai,b_noondai_adj
b_nordahaeril,b_nordahaeril_adj
b_norgrim,b_norgrim_adj
b_nornglast,b_nornglast_adj
b_north_peak,b_north_peak_adj
b_north_post,b_north_post_adj
b_nouarada,b_nouarada_adj
b_nun,b_nun_adj
b_nuthretos,b_nuthretos_adj
b_nuz,b_nuz_adj
b_nymphwood,b_nymphwood_adj
b_nyth,b_nyth_adj
b_oakengrove,b_oakengrove_adj
b_oakmere,b_oakmere_adj
b_oaksong_tower,b_oaksong_tower_adj
b_obarval,b_obarval_adj
b_obrynns_landing,b_obrynns_landing_adj
b_oceansigh,b_oceansigh_adj
b_ochoq,b_ochoq_adj
b_oeble,b_oeble_adj
b_ogden,b_ogden_adj
b_ohmai,b_ohmai_adj
b_olafstaad,b_olafstaad_adj
b_olah_raga,b_olah_raga_adj
b_olattan,b_olattan_adj
b_old_lundeth,b_old_lundeth_adj
b_old_well,b_old_well_adj
b_olodel,b_olodel_adj
b_olomaa,b_olomaa_adj
b_olostins_hold,b_olostins_hold_adj
b_olstone,b_olstone_adj
b_olum,b_olum_adj
b_olung,b_olung_adj
b_olyniak,b_olyniak_adj
b_olyseserin,b_olyseserin_adj
b_omm,b_omm_adj
b_omu,b_omu_adj
b_ondathel,b_ondathel_adj
b_ondene,b_ondene_adj
b_onnaghi,b_onnaghi_adj
b_oostar,b_oostar_adj
b_open_fields,b_open_fields_adj
b_ophat,b_ophat_adj
b_orantrax,b_orantrax_adj
b_orbedal_tower,b_orbedal_tower_adj
b_ordulin,b_ordulin_adj
b_oreme,b_oreme_adj
b_orglaunt,b_orglaunt_adj
b_orgymist,b_orgymist_adj
b_orithar,b_orithar_adj
b_orlbar,b_orlbar_adj
b_orlil,b_orlil_adj
b_orlsfall,b_orlsfall_adj
b_orlumbor,b_orlumbor_adj
b_ormath,b_ormath_adj
b_ormen,b_ormen_adj
b_ormpe,b_ormpe_adj
b_ormpetarr,b_ormpetarr_adj
b_ormpur,b_ormpur_adj
b_orodan,b_orodan_adj
b_orofin,b_orofin_adj
b_orogoth,b_orogoth_adj
b_orolunga,b_orolunga_adj
b_oroth,b_oroth_adj
b_orphar,b_orphar_adj
b_orpher,b_orpher_adj
b_orvyltar,b_orvyltar_adj
b_oryndoll,b_oryndoll_adj
b_oslin,b_oslin_adj
b_ostrav,b_ostrav_adj
b_otennath,b_otennath_adj
b_othars_hand,b_othars_hand_adj
b_ouargh,b_ouargh_adj
b_ouranalathas_tower,b_ouranalathas_tower_adj
b_outer_reghed,b_outer_reghed_adj
b_padang,b_padang_adj
b_palace_of_the_sceptanar,b_palace_of_the_sceptanar_adj
b_palischuk,b_palischuk_adj
b_panas,b_panas_adj
b_panforza,b_panforza_adj
b_panjuis,b_panjuis_adj
b_pasar,b_pasar_adj
b_pashas_sabban,b_pashas_sabban_adj
b_patatak,b_patatak_adj
b_pazar,b_pazar_adj
b_pearlhouse,b_pearlhouse_adj
b_pelandar,b_pelandar_adj
b_peldvale,b_peldvale_adj
b_pelmarin,b_pelmarin_adj
b_peltarch,b_peltarch_adj
b_penong,b_penong_adj
b_penshan,b_penshan_adj
b_penuh_susak,b_penuh_susak_adj
b_peqqir,b_peqqir_adj
b_perpustakaan,b_perpustakaan_adj
b_peshaj,b_peshaj_adj
b_peskar,b_peskar_adj
b_phannaskul,b_phannaskul_adj
b_pharren,b_pharren_adj
b_pharus,b_pharus_adj
b_phelajarama,b_phelajarama_adj
b_phelzol,b_phelzol_adj
b_phent,b_phent_adj
b_phsant,b_phsant_adj
b_phutan,b_phutan_adj
b_pike_hold,b_pike_hold_adj
b_planners_citadel,b_planners_citadel_adj
b_po,b_po_adj
b_port_beluarian,b_port_beluarian_adj
b_port_castigliar,b_port_castigliar_adj
b_port_ghast,b_port_ghast_adj
b_port_llast,b_port_llast_adj
b_port_nyanzaru,b_port_nyanzaru_adj
b_port_wyn,b_port_wyn_adj
b_portage,b_portage_adj
b_potong,b_potong_adj
b_praka,b_praka_adj
b_prastuil,b_prastuil_adj
b_prensak,b_prensak_adj
b_priapurl,b_priapurl_adj
b_prints_floe,b_prints_floe_adj
b_procalith,b_procalith_adj
b_procampur,b_procampur_adj
b_proskur,b_proskur_adj
b_protain,b_protain_adj
b_punakha_dzong,b_punakha_dzong_adj
b_purskul,b_purskul_adj
b_pyrados,b_pyrados_adj
b_pyratar,b_pyratar_adj
b_pyraxia,b_pyraxia_adj
b_qadib,b_qadib_adj
b_qamaphut,b_qamaphut_adj
b_qanadad,b_qanadad_adj
b_qantun,b_qantun_adj
b_qaragar,b_qaragar_adj
b_qarintg,b_qarintg_adj
b_qarlondrar,b_qarlondrar_adj
b_qingliang,b_qingliang_adj
b_qinyi,b_qinyi_adj
b_qord,b_qord_adj
b_qorkh,b_qorkh_adj
b_qosodera,b_qosodera_adj
b_qota,b_qota_adj
b_quaervarr,b_quaervarr_adj
b_quaraband,b_quaraband_adj
b_quaraqand,b_quaraqand_adj
b_quarrelshigh,b_quarrelshigh_adj
b_quaver,b_quaver_adj
b_quchang,b_quchang_adj
b_qudalla,b_qudalla_adj
b_qudana,b_qudana_adj
b_qudao,b_qudao_adj
b_qudra,b_qudra_adj
b_queen_of_the_water,b_queen_of_the_water_adj
b_quellarzorl,b_quellarzorl_adj
b_quental,b_quental_adj
b_qugong,b_qugong_adj
b_quickwinds,b_quickwinds_adj
b_quli,b_quli_adj
b_qumis,b_qumis_adj
b_quretta,b_quretta_adj
b_qurthing,b_qurthing_adj
b_raerest,b_raerest_adj
b_ragado,b_ragado_adj
b_rago,b_rago_adj
b_rainbow_falls,b_rainbow_falls_adj
b_rambut,b_rambut_adj
b_ramekho,b_ramekho_adj
b_rana,b_rana_adj
b_ranraths_run,b_ranraths_run_adj
b_rarila,b_rarila_adj
b_rashaflow,b_rashaflow_adj
b_raskuldin,b_raskuldin_adj
b_rassalantars_keep,b_rassalantars_keep_adj
b_rassatan,b_rassatan_adj
b_rastaal,b_rastaal_adj
b_rauder,b_rauder_adj
b_raurokh,b_raurokh_adj
b_rausrawna,b_rausrawna_adj
b_rauthil,b_rauthil_adj
b_ravensburg,b_ravensburg_adj
b_ravenwing,b_ravenwing_adj
b_raziz,b_raziz_adj
b_reachgard,b_reachgard_adj
b_red_cove,b_red_cove_adj
b_red_haven,b_red_haven_adj
b_red_larch,b_red_larch_adj
b_reddansyr,b_reddansyr_adj
b_redwater,b_redwater_adj
b_regdasaid,b_regdasaid_adj
b_rekkavik,b_rekkavik_adj
b_reth,b_reth_adj
b_rethgaard,b_rethgaard_adj
b_rethmar,b_rethmar_adj
b_riatavin,b_riatavin_adj
b_riftwood,b_riftwood_adj
b_riimlost,b_riimlost_adj
b_rikthana,b_rikthana_adj
b_rimba,b_rimba_adj
b_rimlost,b_rimlost_adj
b_rimmator,b_rimmator_adj
b_rivergard,b_rivergard_adj
b_rivermoot,b_rivermoot_adj
b_rivers_run,b_rivers_run_adj
b_roadkeep,b_roadkeep_adj
b_roaringshore,b_roaringshore_adj
b_rodanar,b_rodanar_adj
b_rogarsheim,b_rogarsheim_adj
b_rogosto,b_rogosto_adj
b_rokmond_gate,b_rokmond_gate_adj
b_rokstang,b_rokstang_adj
b_rokthorl,b_rokthorl_adj
b_rondeval,b_rondeval_adj
b_roraari,b_roraari_adj
b_rorst,b_rorst_adj
b_rosymorn_monastery,b_rosymorn_monastery_adj
b_rotimur,b_rotimur_adj
b_royal_hall,b_royal_hall_adj
b_rrinlurgh,b_rrinlurgh_adj
b_ruathym,b_ruathym_adj
b_rucien_xan,b_rucien_xan_adj
b_rulasuu,b_rulasuu_adj
b_rume,b_rume_adj
b_rurikar,b_rurikar_adj
b_saasakhoura,b_saasakhoura_adj
b_sabrasha,b_sabrasha_adj
b_sadamzar,b_sadamzar_adj
b_sadazeh,b_sadazeh_adj
b_sadul,b_sadul_adj
b_saekolath,b_saekolath_adj
b_saelmur,b_saelmur_adj
b_saerb,b_saerb_adj
b_saerloon,b_saerloon_adj
b_safaq,b_safaq_adj
b_sagat,b_sagat_adj
b_saharelgard,b_saharelgard_adj
b_saharkhan,b_saharkhan_adj
b_saichik,b_saichik_adj
b_saigai,b_saigai_adj
b_saikhoi,b_saikhoi_adj
b_saintkho,b_saintkho_adj
b_sakh,b_sakh_adj
b_salira,b_salira_adj
b_salpir,b_salpir_adj
b_samagard,b_samagard_adj
b_samak,b_samak_adj
b_samargard,b_samargard_adj
b_samargol,b_samargol_adj
b_sambar,b_sambar_adj
b_sambral,b_sambral_adj
b_sammaresh,b_sammaresh_adj
b_samphos,b_samphos_adj
b_sampranasz,b_sampranasz_adj
b_samra,b_samra_adj
b_sana,b_sana_adj
b_sandsrun,b_sandsrun_adj
b_sangal,b_sangal_adj
b_sant,b_sant_adj
b_sapra,b_sapra_adj
b_saradush,b_saradush_adj
b_saraq,b_saraq_adj
b_sarara,b_sarara_adj
b_sarenestar_glade,b_sarenestar_glade_adj
b_sarengard_keep,b_sarengard_keep_adj
b_sariban,b_sariban_adj
b_saridang,b_saridang_adj
b_sarketh,b_sarketh_adj
b_sarrukoth,b_sarrukoth_adj
b_sarshel,b_sarshel_adj
b_sathadech,b_sathadech_adj
b_satous,b_satous_adj
b_sawsh,b_sawsh_adj
b_scardale_town,b_scardale_town_adj
b_scepter_district,b_scepter_district_adj
b_schamedar,b_schamedar_adj
b_scornubel,b_scornubel_adj
b_seaspray,b_seaspray_adj
b_seatower_of_ilinyth,b_seatower_of_ilinyth_adj
b_sebben,b_sebben_adj
