id,kind,faerun_file,vanilla_file,status,changed_keys,uses_faerun_mechanic,vanilla_dup_count,faerun_dup_count
devil_worshipers_induction,targeted_decisions,decisions/mnm_devil_worshipers_decisions.txt,decisions/mnm_society_decisions.txt,modified,ai_will_do;allow;effect;from_potential;potential,societies,1,1
devil_worshipers_invite_disciple_of_devil,society_decisions,,decisions/mnm_devil_worshipers_decisions.txt,deleted,,,1,0
devil_worshipers_summon_familiar,targeted_decisions,decisions/mnm_devil_worshipers_decisions.txt,decisions/mnm_devil_worshipers_decisions.txt,modified,ai_will_do;allow;effect;potential;revoke_allowed,societies,1,1
discount_mercs,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
dissolve_factions_decision,targetted_decisions,decisions/HF_bloodline_decisions.txt,decisions/HF_bloodline_decisions.txt,modified,ai_will_do;revoke_allowed,bloodlines,1,1
dissolve_mercenary_company,targetted_decisions,decisions/HL_mercenary_decisions.txt,decisions/HL_mercenary_decisions.txt,modified,ai_check_interval;ai_will_do;from_potential;revoke_allowed,bloodlines;governments_custom,1,1
dissolve_mercenary_company_feudal,targetted_decisions,decisions/ze_decisions.txt,decisions/ze_decisions.txt,modified,ai;ai_check_interval;revoke_allowed,,1,1
divine_bloodline,decisions,decisions/faerun_religious_decisions.txt,,new,,bloodlines,0,1
dof_ravage_territory,settlement_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
dof_weak_abdicate,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
dominate_person_sorc,targeted_decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
dominate_person_sorc_fake,decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
donate_money_to_assassins,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_bektashi,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_chosen_perkunas,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_haruriyyah,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_holy_sepulchre,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_huitzilopochtli,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_jomsvikings,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_knights_calatrava,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_knights_hospitaler,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_knights_santiago,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_knights_templar,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_order_of_addai,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_saint_anthony,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_sky_lords,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_sons_kaleva,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_spirit_guardians,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_teutonic_order,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_the_immortals,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_the_zealots,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_warriors_perun,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_money_to_zun_warriors,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
donate_to_liege,decisions,decisions/ze_war_chest.txt,decisions/ze_war_chest.txt,modified,ai_check_interval;ai_will_do;potential;revoke_allowed,objectives,1,1
dragon_minor_gift,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
dragon_transformation,decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
dragonborn_transformation,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
drill_troops_decision,targetted_decisions,decisions/HF_bloodline_decisions.txt,decisions/HF_bloodline_decisions.txt,modified,revoke_allowed,bloodlines,1,1
drink_from_fountain_of_youth,decisions,decisions/wonder_decisions.txt,decisions/wonder_decisions.txt,modified,ai_check_interval;potential,wonders,1,1
duel_decision,targeted_decisions,decisions/hf_warrior_lodge_decisions.txt,decisions/hf_warrior_lodge_decisions.txt,modified,allow;from_potential;potential;revoke_allowed,bloodlines;governments_custom,1,1
duel_for_society_leadership_decision,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
dwarven_lodge_fighting_style,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
dynamic_crusader_state,title_decisions,,decisions/HFP_crusades.txt,deleted,,,1,0
dynastic_meddling,targetted_decisions,decisions/HF_bloodline_decisions.txt,decisions/HF_bloodline_decisions.txt,modified,ai_will_do;revoke_allowed,bloodlines,1,1
eat_brain,targetted_decisions,decisions/faerun_culturerace_decisions.txt,,new,,,0,1
elemental_transformation,decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
elven_lodge_fighting_style,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
embrace_ashari,targetted_decisions,,decisions/realm_decisions.txt,deleted,,,1,0
embrace_mutazila,targetted_decisions,,decisions/realm_decisions.txt,deleted,,,1,0
embrace_roman_culture,decisions,,decisions/conversion_decisions.txt,deleted,,,1,0
empire_of_bulgaria_decision,decisions,,decisions/LT_936_decisions.txt,deleted,,,1,0
employ_a_smith,decisions,decisions/mnm_society_decisions.txt,decisions/mnm_society_decisions.txt,modified,effect;potential;revoke_allowed,,1,1
employ_court_physician,decisions,decisions/rip_various_decisions.txt,decisions/rip_various_decisions.txt,modified,ai_check_interval;ai_will_do;potential;revoke_allowed,minor_titles,1,1
employ_priest,decisions,decisions/employment_decisions.txt,decisions/employment_decisions.txt,modified,effect;only_playable;potential;revoke_allowed,wonders,1,1
employ_priestess,decisions,,decisions/employment_decisions.txt,deleted,,,1,0
employ_siamorphe_steward,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
employ_soldier,decisions,decisions/employment_decisions.txt,decisions/employment_decisions.txt,modified,allow;effect;only_playable;potential;revoke_allowed,bloodlines,1,1
employ_steward,decisions,decisions/employment_decisions.txt,decisions/employment_decisions.txt,modified,effect;only_playable;potential;revoke_allowed,,1,1
employ_stewardess,decisions,,decisions/employment_decisions.txt,deleted,,,1,0
empty_mind_dec,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
endearing_noblemen_decision,targetted_decisions,decisions/HF_bloodline_decisions.txt,decisions/HF_bloodline_decisions.txt,modified,revoke_allowed,bloodlines,1,1
engage_in_training,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
enlightened_schools,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
establish_cell,title_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
establish_dwarfhold,settlement_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
establish_lycan_court,decisions,decisions/faerun_culturerace_decisions.txt,,new,,,0,1
establish_shadow_guild,title_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
establish_vampire_court,decisions,decisions/faerun_culturerace_decisions.txt,,new,,sorcerer_tiers,0,1
establishing_habsburg,decisions,,decisions/LT_936_decisions.txt,deleted,,,1,0
exchange_land_for_hospital,targeted_decisions,decisions/rip_various_decisions.txt,decisions/rip_various_decisions.txt,modified,from_potential;potential;revoke_allowed,,1,1
execute_eat,targetted_decisions,decisions/rip_torture_decisions.txt,decisions/rip_torture_decisions.txt,modified,ai_will_do;allow;effect;from_potential;potential,disease;offmap_powers,1,1
expel_assassins,decisions,decisions/holy_order_decisions.txt,,new,,societies,0,1
expel_chosen_perkunas,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_gurs,decisions,decisions/minor_decisions.txt,,new,,disease;governments_custom,0,1
expel_huitzilopochtli,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_immortals,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_jews,decisions,,decisions/realm_decisions.txt,deleted,,,1,0
expel_knights_calatrava,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_knights_santiago,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_order_of_addai,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_saint_anthony,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_sky_lords,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_sons_kaleva,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_spirit_guardians,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_the_assassins,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_the_bektashi,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_the_haruriyyah,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_the_holy_sepulchre,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_the_jomsvikings,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_the_knights_hospitaler,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_the_knights_templar,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_the_teutonic_order,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_warriors_perun,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_zealots,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
expel_zun_warriors,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
exploit_economy,title_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
extort_subjects,decisions,decisions/ze_war_chest.txt,decisions/ze_war_chest.txt,modified,ai_check_interval;ai_will_do;potential;revoke_allowed,objectives,1,1
extract_secret,targeted_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
faction_antiking_ultimatum,plot_decisions,,decisions/faction_decisions.txt,deleted,,,1,0
faction_claimant_ultimatum,plot_decisions,decisions/faction_decisions.txt,decisions/faction_decisions.txt,modified,ai_will_do;revoke_allowed,,1,1
faction_increase_council_power_ultimatum,plot_decisions,decisions/faction_decisions.txt,decisions/faction_decisions.txt,modified,ai_will_do;revoke_allowed,,1,1
faction_independence_ultimatum,plot_decisions,decisions/faction_decisions.txt,decisions/faction_decisions.txt,modified,ai_will_do;revoke_allowed,,1,1
faction_lower_crown_authority_ultimatum,plot_decisions,decisions/faction_decisions.txt,decisions/faction_decisions.txt,modified,ai_will_do;revoke_allowed,,1,1
faction_lower_tribal_organization_ultimatum,plot_decisions,decisions/faction_decisions.txt,decisions/faction_decisions.txt,modified,ai_will_do;revoke_allowed,,1,1
faction_overthrow_ultimatum,plot_decisions,decisions/faction_decisions.txt,decisions/faction_decisions.txt,modified,ai_will_do;revoke_allowed,,1,1
faction_powerful_vassal_takeover_ultimatum,plot_decisions,decisions/faction_decisions.txt,decisions/faction_decisions.txt,modified,ai_will_do;revoke_allowed,,1,1
faction_succ_feudal_elective_ultimatum,plot_decisions,decisions/faction_decisions.txt,decisions/faction_decisions.txt,modified,ai_will_do;revoke_allowed,,1,1
faction_succ_gavelkind_ultimatum,plot_decisions,decisions/faction_decisions.txt,decisions/faction_decisions.txt,modified,ai_will_do;revoke_allowed,,1,1
faction_succ_primogeniture_ultimatum,plot_decisions,decisions/faction_decisions.txt,decisions/faction_decisions.txt,modified,ai_will_do;revoke_allowed,,1,1
faction_succ_seniority_ultimatum,plot_decisions,decisions/faction_decisions.txt,decisions/faction_decisions.txt,modified,ai_will_do;revoke_allowed,,1,1
faction_succ_ultimogeniture_ultimatum,plot_decisions,decisions/faction_decisions.txt,,new,,,0,1
faerun_dragon_minion_arctic_dwarf_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_chessentan_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_culture_1_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_culture_1_remove_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_culture_2_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_culture_2_remove_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_culture_3_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_culture_3_remove_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_dragonspawn_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_fire_giant_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_firenewt_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_kobold_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_lizardfolk_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_pick_culture_settlement_decision,settlement_decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_pick_culture_title_decision,title_decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_pick_extra_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_shield_dwarf_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_show_management_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_storm_giant_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faerun_dragon_minion_strixiki_decision,decisions,decisions/faerun_minion_culture_decisions.txt,,new,,,0,1
faithless_branch,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
faithless_hard_work,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
feast_0,decisions,decisions/minor_decisions.txt,decisions/minor_decisions.txt,modified,ai_will_do;allow;effect;potential;revoke_allowed,,1,1
find_guru,decisions,,decisions/minor_decisions.txt,deleted,,,1,0
find_runecaster,decisions,decisions/faerun_religious_decisions.txt,,new,,governments_custom;minor_titles,0,1
fix_holding_with_dead_owner,settlement_decisions,decisions/settlement_decisions.txt,decisions/settlement_decisions.txt,modified,ai;revoke_allowed,,1,1
form_great_wyrm_tribe,decisions,decisions/faerun_realm_forming.txt,,new,,,0,1
form_holy_sepulchre,decisions,,decisions/HFP_holy_order_decisions.txt,deleted,,,1,0
form_knights_of_calatrava,decisions,,decisions/HFP_holy_order_decisions.txt,deleted,,,1,0
form_knights_of_santiago,decisions,,decisions/HFP_holy_order_decisions.txt,deleted,,,1,0
form_lcr,decisions,,decisions/HFP_realm_decisions.txt,deleted,,,1,0
form_mage_hunters,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
form_new_empire,decisions,decisions/realm_decisions.txt,decisions/realm_decisions.txt,modified,allow;effect;potential;revoke_allowed,,1,1
form_new_kingdom,decisions,decisions/realm_decisions.txt,decisions/realm_decisions.txt,modified,allow;effect;potential;revoke_allowed,,1,1
form_st_addai,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
form_st_anthony,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
form_teutonic_order,decisions,,decisions/HFP_holy_order_decisions.txt,deleted,,,1,0
form_the_eastern_marches,decisions,,decisions/HFP_realm_decisions.txt,deleted,,,1,0
form_the_hre,decisions,,decisions/realm_decisions.txt,deleted,,,1,0
form_the_hre_early,decisions,,decisions/realm_decisions.txt,deleted,,,1,0
form_the_outremer,decisions,,decisions/HFP_realm_decisions.txt,deleted,,,1,0
foster_child,decisions,decisions/faerun_misc_decisions.txt,,new,,governments_custom,0,1
found_rhymanthiin,decisions,decisions/faerun_realm_forming.txt,,new,,,0,1
fr_prepared_invasion,targetted_decisions,decisions/faerun_prepared_invasion.txt,,new,,governments_custom,0,1
garagos_tactics,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
gather_raiders,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
gather_warriors,decisions,decisions/faerun_class_decisions.txt,,new,,governments_custom,0,1
gender_alteration,decisions,decisions/faerun_religious_decisions.txt,,new,,governments_custom;sorcerer_tiers,0,1
get_animal_companion,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
give_child_special_baptism,targetted_decisions,,decisions/HF_baptism_decisions.txt,deleted,,,1,0
glamour_dec,decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
go_into_hiding,targetted_decisions,decisions/dynasty_decisions.txt,decisions/dynasty_decisions.txt,modified,revoke_allowed,job_titles,1,1
go_on_hajj,decisions,,decisions/minor_decisions.txt,deleted,,,1,0
go_raiding,decisions,decisions/faerun_adventuring_decisions.txt,,new,,,0,1
great_ritual,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
grumbar_earth_stability_decision,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
harper_prepared_invasion,targeted_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
harper_training,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
hathor_tend_poor,settlement_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
heal_mind,targeted_decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
heal_mind_fake,decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
hellenic_dedicate_temple,title_decisions,,decisions/HF_religious_decisions.txt,deleted,,,1,0
help_liege_manage_titles,decisions,decisions/councillor_decision.txt,decisions/councillor_decision.txt,modified,potential;revoke_allowed,governments_custom;job_titles,1,1
hermetic_grand_debate,society_decisions,,decisions/mnm_hermetics_decisions.txt,deleted,,,1,0
hermetics_acquire_ingredients_decision,society_decisions,,decisions/mnm_hermetics_decisions.txt,deleted,,,1,0
hermetics_make_horoscope,targeted_decisions,,decisions/mnm_hermetics_decisions.txt,deleted,,,1,0
hermetics_perform_scrying,targeted_decisions,decisions/mnm_hermetics_decisions.txt,decisions/mnm_hermetics_decisions.txt,modified,ai_check_interval;effect;potential;revoke_allowed,societies,1,1
hermetics_write_magnum_opus,targeted_decisions,,decisions/mnm_hermetics_decisions.txt,deleted,,,1,0
hermetics_write_theory_paper,society_decisions,,decisions/mnm_hermetics_decisions.txt,deleted,,,1,0
highmagic_baelnorn,decisions,decisions/faerun_religious_decisions.txt,,new,,sorcerer_tiers,0,1
highmagic_celestial_army,decisions,decisions/faerun_religious_decisions.txt,,new,,governments_custom,0,1
highmagic_mythal,decisions,decisions/faerun_religious_decisions.txt,,new,,governments_custom,0,1
highmagic_nymphs_aura,decisions,decisions/faerun_religious_decisions.txt,,new,,governments_custom,0,1
highmagic_reverend_one,decisions,decisions/faerun_religious_decisions.txt,,new,,governments_custom;minor_titles,0,1
highmagic_worldweave,decisions,decisions/faerun_religious_decisions.txt,,new,,governments_custom,0,1
hire_brigands,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
hire_helmite_bodyguards,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
hire_planewalker,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
hire_teutonic_honor_guard,decisions,,decisions/HFP_holy_order_decisions.txt,deleted,,,1,0
hoar_declare_rival,targeted_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
hoar_impending_doom,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
hoar_penultimate_thunder,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
hold_a_epic_tournament,decisions,decisions/realm_decisions.txt,decisions/realm_decisions.txt,modified,allow;effect;potential,governments_custom,1,1
hold_a_furusiyya,decisions,decisions/realm_decisions.txt,decisions/realm_decisions.txt,modified,allow;effect;potential,,1,1
hold_a_jousting_tournament,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
hold_blot,decisions,decisions/minor_decisions.txt,decisions/minor_decisions.txt,modified,ai_will_do;allow;effect;potential;revoke_allowed,,1,1
hold_diwali_feast_buddhist,decisions,,decisions/minor_decisions.txt,deleted,,,1,0
hold_diwali_feast_hindu,decisions,,decisions/minor_decisions.txt,deleted,,,1,0
hold_diwali_feast_jain,decisions,,decisions/minor_decisions.txt,deleted,,,1,0
hold_diwali_feast_kali_puja,decisions,,decisions/minor_decisions.txt,deleted,,,1,0
hold_grand_hunt,decisions,decisions/minor_decisions.txt,decisions/minor_decisions.txt,modified,potential;revoke_allowed,,1,1
hold_great_tribal_festival,decisions,decisions/HF_realm_decisions.txt,decisions/HF_realm_decisions.txt,modified,potential;revoke_allowed,,1,1
hold_jarilo,decisions,decisions/minor_decisions.txt,decisions/minor_decisions.txt,modified,ai_will_do;allow;effect;potential;revoke_allowed,,1,1
hold_magic_symposium,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
hold_nerge,decisions,decisions/minor_decisions.txt,decisions/minor_decisions.txt,modified,ai_will_do;allow;effect;only_independent;only_playable;potential;revoke_allowed,governments_custom,1,1
hold_nomad_wargames,decisions,decisions/realm_decisions.txt,decisions/realm_decisions.txt,modified,ai_check_interval;potential;revoke_allowed,governments_custom,1,1
hold_tiger_hunt,decisions,decisions/minor_decisions.txt,decisions/minor_decisions.txt,modified,allow;potential;revoke_allowed,,1,1
hold_ukon_juhla,decisions,decisions/minor_decisions.txt,decisions/minor_decisions.txt,modified,ai_will_do;allow;effect;potential;revoke_allowed,,1,1
hold_uthgar_season_feast,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
hold_uzgavenes,decisions,decisions/minor_decisions.txt,decisions/minor_decisions.txt,modified,ai_will_do;allow;effect;potential;revoke_allowed,,1,1
hold_zun_feast,decisions,,decisions/minor_decisions.txt,deleted,,,1,0
illithid_elder_brain,decisions,decisions/faerun_culturerace_decisions.txt,,new,,,0,1
ilmater_health,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
ilmater_prov_health,settlement_decisions,decisions/faerun_religious_decisions.txt,,new,,disease,0,1
ilsensine_awaken_psi,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
ilsensine_dominate_mob,settlement_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
ilsensine_force_efficiency,settlement_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
immortal_retire,targetted_decisions,decisions/dynasty_decisions.txt,,new,,,0,1
increase_alertness,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
increase_mercenary_size,decisions,decisions/HL_mercenary_decisions.txt,decisions/HL_mercenary_decisions.txt,modified,ai_check_interval;potential;revoke_allowed,bloodlines;governments_custom,1,1
indian_pilgrimage,decisions,,decisions/minor_decisions.txt,deleted,,,1,0
infect_with_lycanthropy,targetted_decisions,decisions/faerun_culturerace_decisions.txt,,new,,,0,1
interfere_in_vassal_war_attacker,targeted_decisions,decisions/rip_various_decisions.txt,decisions/rip_various_decisions.txt,modified,effect;revoke_allowed,,1,1
interfere_in_vassal_war_attacker_use_favor,targeted_decisions,decisions/rip_various_decisions.txt,decisions/rip_various_decisions.txt,modified,effect;revoke_allowed,,1,1
interfere_in_vassal_war_defender,targeted_decisions,decisions/rip_various_decisions.txt,decisions/rip_various_decisions.txt,modified,effect;revoke_allowed,,1,1
interfere_in_vassal_war_defender_use_favor,targeted_decisions,decisions/rip_various_decisions.txt,decisions/rip_various_decisions.txt,modified,effect;revoke_allowed,,1,1
introduce_heir,targetted_decisions,decisions/ze_decisions.txt,decisions/ze_decisions.txt,modified,from_potential;potential;revoke_allowed,objectives,1,1
invite_dracolich,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies;sorcerer_tiers,0,1
invite_druid,society_decisions,decisions/faerun_societies_decisions.txt,,new,,job_titles;societies,0,1
invite_hermetic_to_stargazing,targeted_decisions,,decisions/mnm_hermetics_decisions.txt,deleted,,,1,0
invite_high_mage,decisions,decisions/faerun_religious_decisions.txt,,new,,minor_titles,0,1
invite_to_party,targetted_decisions,decisions/way_of_life_decisions.txt,decisions/way_of_life_decisions.txt,modified,ai_check_interval;ai_will_do;allow;effect;from_potential;revoke_allowed,societies,1,1
issue_declaration_of_repentance,decisions,,decisions/realm_decisions.txt,deleted,,,1,0
join_retreat,decisions,decisions/faerun_religious_decisions.txt,,new,,sorcerer_tiers,0,1
joyful_etiquette_lessons,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
joyful_improve_appearance,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
kaitotem,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
kievan_rus_local_traditions,decisions,,decisions/LT_936_decisions.txt,deleted,,,1,0
knight_order_inspire_warriors,settlement_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
knight_order_summon_commander,society_decisions,decisions/faerun_societies_decisions.txt,,new,,governments_custom;job_titles;minor_titles;societies,0,1
knight_order_warrior_training,targeted_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
kossuth_burn_away_illness,decisions,decisions/faerun_religious_decisions.txt,,new,,disease,0,1
kossuth_cleanse_land,title_decisions,decisions/faerun_religious_decisions.txt,,new,,disease,0,1
kraken_aqua_servant,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
kraken_legendary_gathering,society_decisions,decisions/faerun_societies_decisions.txt,,new,,objectives;societies,0,1
kuo_tan_become_vassal,society_decisions,decisions/faerun_societies_decisions.txt,,new,,offmap_powers;societies,0,1
launder_cash,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
lay_on_hands,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
legend_lore_sorc,decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
legitimize_bastard,targetted_decisions,decisions/dynasty_decisions.txt,decisions/dynasty_decisions.txt,modified,ai;ai_check_interval;allow;effect;filter;from_potential;revoke_allowed,bloodlines,1,1
long_live_the_brotherhood,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
long_live_the_flame_brotherhood,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
loyal_vassalage,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
make_primary,settlement_decisions,decisions/settlement_decisions.txt,decisions/settlement_decisions.txt,modified,allow;revoke_allowed,governments_custom,1,1
make_rome_capital,decisions,,decisions/realm_decisions.txt,deleted,,,1,0
make_shieldmaiden,targetted_decisions,decisions/norse_minor_decisions.txt,decisions/norse_minor_decisions.txt,modified,ai_check_interval;ai_will_do;allow;from_potential;potential;revoke_allowed,,1,1
malar_become_werebeast,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
manifest_mindblade,decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
mend_great_schism,decisions,,decisions/realm_decisions.txt,deleted,,,1,0
mind_control_dec,targeted_decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
monastic_order_convert_county,title_decisions,,decisions/mnm_monastic_order_decisions.txt,deleted,,,1,0
monastic_order_meditation,society_decisions,decisions/mnm_monastic_order_decisions.txt,decisions/mnm_society_decisions.txt,modified,ai_check_interval;ai_will_do;allow;potential;revoke_allowed,,1,1
monastic_order_penance,society_decisions,,decisions/mnm_society_decisions.txt,deleted,,,1,0
monastic_order_rejoin_world,society_decisions,decisions/mnm_monastic_order_decisions.txt,decisions/mnm_society_decisions.txt,modified,ai;ai_check_interval;revoke_allowed,,1,1
monastic_orders_donate_to_charity,society_decisions,,decisions/mnm_society_decisions.txt,deleted,,,1,0
