county,barony,holding,built_date,seed_source,pixels,status,ck2_province,ck2_province_name,capital,later_bookmark
c_polten,b_daleport,city_holding,initial,port_position,1447,placed,369,Polten,no,no
c_polten,b_tellerth,church_holding,initial,sampled,1257,placed,369,Polten,no,no
c_poltensmark,b_halriden,castle_holding,initial,capital_position,5607,placed,1577,Poltensmark,yes,no
c_carmathan,b_ravensburg,castle_holding,initial,capital_position,3120,placed,363,Carmathan,yes,no
c_carmathan,b_vladistone,city_holding,initial,port_position,3719,placed,363,Carmathan,no,no
c_ostel,b_praka,castle_holding,initial,capital_position,1450,placed,371,Ostel,yes,no
c_ostel,b_brotha,city_holding,initial,port_position,1277,placed,371,Ostel,no,no
c_ostel,b_portith,church_holding,initial,sampled,2215,placed,371,Ostel,no,no
c_galena_snake,b_kinbrace,castle_holding,initial,capital_position,2943,placed,1578,Galena Snake,yes,no
c_galena_snake,b_kinnery,church_holding,initial,sampled,2807,placed,1578,Galena Snake,no,no
c_ironspur,b_ironspur,castle_holding,initial,capital_position,1941,placed,2565,Ironspur,yes,no
c_ironspur,b_justins_mine,city_holding,initial,port_position,1172,placed,2565,Ironspur,no,no
c_ironspur,b_samek,church_holding,initial,sampled,1453,placed,2565,Ironspur,no,no
c_highcountry,b_helmsdale,castle_holding,initial,capital_position,3749,placed,365,Highcountry,yes,no
c_east_soravia,b_rekkavik,tribal_holding,initial,capital_position,19655,placed,368,East Soravia,yes,no
c_tokards_cross,b_tokard,tribal_holding,initial,capital_position,16393,placed,367,Tokards Cross,yes,no
c_brandiar,b_goliad,castle_holding,initial,capital_position,4984,placed,364,Brandiar,yes,no
c_brandiar,b_omskar,city_holding,initial,port_position,3226,placed,364,Brandiar,no,no
c_bloodstone,b_bloodstone,castle_holding,initial,capital_position,1167,placed,362,Bloodstone,yes,no
c_bloodstone,b_engsbar,city_holding,1236.1.1,port_position,682,placed,362,Bloodstone,no,no
c_arcata,b_ostrav,castle_holding,initial,capital_position,6802,placed,361,Arcata,yes,no
c_arcata,b_valls,city_holding,initial,port_position,4255,placed,361,Arcata,no,no
c_earthwood,b_tomrav,castle_holding,initial,capital_position,3267,placed,1181,Earthwood,yes,no
c_zhentil_keep,b_zhentil_keep,castle_holding,initial,capital_position,817,placed,266,Zhentil Keep,yes,no
c_zhentil_keep,b_thargate,city_holding,748.1.1,port_position,598,placed,266,Zhentil Keep,no,no
c_zhentil_keep,b_lone_tower,church_holding,753.1.1,sampled,989,placed,266,Zhentil Keep,no,no
c_zhentil_keep,b_linitra,castle_holding,775.1.1,sampled,1038,placed,266,Zhentil Keep,no,no
c_phlan,b_valjevo_castle,castle_holding,367.1.1,capital_position,1641,placed,341,Phlan,yes,no
c_phlan,b_phlan,city_holding,initial,port_position,1539,placed,341,Phlan,no,no
c_phlan,b_sokol_keep,church_holding,1340.1.1,sampled,2049,placed,341,Phlan,no,no
c_yulash,b_yulash,city_holding,initial,capital_position,1871,placed,267,Yulash,yes,no
c_yulash,b_maidens_loss,castle_holding,800.1.1,sampled,1238,placed,267,Yulash,no,no
c_yulash,b_abarats_folly,church_holding,800.1.1,sampled,1065,placed,267,Yulash,no,no
c_rystall_wood,b_snowmantle,city_holding,initial,capital_position,9145,placed,350,Rystall Wood,yes,no
c_north_rystall,b_coniferia,tribal_holding,initial,capital_position,8904,placed,347,North Rystall,yes,no
c_hillsfar,b_castle_maalthiir,castle_holding,900.1.1,capital_position,2130,placed,268,Hillsfar,yes,no
c_hillsfar,b_hillsfar,city_holding,initial,port_position,528,placed,268,Hillsfar,no,no
c_hillsfar,b_tailings_bay,church_holding,1100.1.1,sampled,799,placed,268,Hillsfar,no,no
c_elventree,b_elventree,castle_holding,initial,capital_position,1135,placed,269,Elventree,yes,no
c_elventree,b_halls_of_the_unicorn,church_holding,702.1.1,sampled,831,placed,269,Elventree,no,no
c_elmwood,b_elmwood,city_holding,initial,capital_position,1119,placed,2468,Elmwood,yes,no
c_elmwood,b_littleford,church_holding,initial,sampled,795,placed,2468,Elmwood,no,no
c_melvaunt,b_asberyth,church_holding,900.1.1,capital_position,1243,placed,342,Melvaunt,yes,no
c_melvaunt,b_melvaunt,city_holding,initial,port_position,0,demoted,342,Melvaunt,no,no
c_melvaunt,b_nanther_keep,city_holding,900.1.1,sampled,683,placed,342,Melvaunt,no,no
c_hulburg,b_griffonwatch_keep,castle_holding,initial,capital_position,1794,placed,344,Hulburg,yes,no
c_hulburg,b_hulburg,city_holding,940.1.1,port_position,435,placed,344,Hulburg,no,no
c_thentia,b_watchlords_tower,castle_holding,800.1.1,capital_position,1010,placed,346,Thentia,yes,no
c_thentia,b_thentia,city_holding,initial,port_position,730,placed,346,Thentia,no,no
c_thentia,b_house_of_the_moon,church_holding,800.1.1,sampled,961,placed,346,Thentia,no,no
c_mulmaster,b_mulmaster,city_holding,initial,capital_position,1083,placed,270,Mulmaster,yes,no
c_mulmaster,b_point_iron,castle_holding,934.1.1,sampled,0,demoted,270,Mulmaster,no,no
c_mulmaster,b_black_altar,church_holding,934.1.1,sampled,896,placed,270,Mulmaster,no,no
c_mulmaster,b_tower_of_the_blade,castle_holding,1080.1.1,sampled,1194,placed,270,Mulmaster,no,no
c_daltonsvale,b_fort_dalton,castle_holding,initial,capital_position,1763,placed,383,Daltonsvale,yes,no
c_daltonsvale,b_maskyrs_trail,tribal_holding,1200.1.1,sampled,828,placed,383,Daltonsvale,no,no
c_ironfang_keep,b_ironfang_keep,castle_holding,initial,capital_position,1757,placed,2470,Ironfang Keep,yes,no
c_ironfang_keep,b_eastwall,city_holding,initial,port_position,612,placed,2470,Ironfang Keep,no,no
c_ironfang_keep,b_tel_verinal,church_holding,initial,sampled,681,placed,2470,Ironfang Keep,no,no
c_galenarr,b_sulasspryn,castle_holding,initial,capital_position,1748,placed,343,Galenarr,yes,no
c_glacier_of_the_white_worm,b_mount_wormlook,tribal_holding,initial,capital_position,2695,placed,2350,Glacier of the White Worm,yes,no
c_citadel_of_the_raven,b_citadel_of_the_raven,castle_holding,initial,capital_position,2233,placed,349,Citadel of the Raven,yes,no
c_citadel_of_the_raven,b_camnods_cairn,city_holding,initial,port_position,2703,placed,349,Citadel of the Raven,no,no
c_whitehorn,b_whitehorn,city_holding,initial,capital_position,9572,placed,352,Whitehorn,yes,no
c_verdigris,b_verdigris,city_holding,initial,capital_position,3215,placed,2467,Verdigris,yes,no
c_verdigris,b_castle_of_the_twins,castle_holding,975.1.1,sampled,3743,placed,2467,Verdigris,no,no
c_ilinvur,b_ilinvur,city_holding,initial,capital_position,2917,placed,351,Ilinvur,yes,no
c_ilinvur,b_aetherglen,church_holding,1340.1.1,sampled,2463,placed,351,Ilinvur,no,no
c_ilinvur,b_verrunmill,castle_holding,1340.1.1,sampled,2332,placed,351,Ilinvur,no,no
c_barze,b_duindelve,tribal_holding,initial,capital_position,8587,placed,354,Barze,yes,no
c_vercy_wood,b_vercy_hold,tribal_holding,initial,capital_position,5193,placed,1431,Vercy Wood,yes,no
c_pelauvir,b_bridge_of_kin,tribal_holding,initial,capital_position,4901,placed,2466,Pelauvir,yes,no
c_thar,b_fangjaws_hold,tribal_holding,initial,capital_position,3893,placed,345,Thar,yes,no
c_xul_jarak,b_xul_jarak,castle_holding,initial,capital_position,2132,placed,2546,Xul-Jarak,yes,no
c_xul_jarak,b_gray_citadel,city_holding,initial,port_position,1015,placed,2546,Xul-Jarak,no,no
c_hawksroost,b_hawksroost,tribal_holding,initial,capital_position,4364,placed,348,Hawksroost,yes,no
c_glister,b_glister,castle_holding,initial,capital_position,3284,placed,1584,Glister,yes,no
c_mirror_lake,b_etuabe,tribal_holding,initial,capital_position,7868,placed,360,Mirror Lake,yes,no
c_bottomless_bog,b_moortown,tribal_holding,initial,capital_position,3880,placed,384,Bottomless Bog,yes,no
c_bottomless_bog,b_kond,city_holding,1441.1.1,port_position,2004,placed,384,Bottomless Bog,no,yes
c_bottomless_bog,b_giants_stone,church_holding,1453.1.1,sampled,2642,placed,384,Bottomless Bog,no,yes
c_stillmoors,b_granite_tower,castle_holding,initial,capital_position,5682,placed,358,Stillmoors,yes,no
c_darmshall,b_darmshall,city_holding,initial,capital_position,681,placed,357,Darmshall,yes,no
c_darmshall,b_maur_eturo,castle_holding,initial,sampled,1009,placed,357,Darmshall,no,no
c_darmshall,b_nigels_ford,church_holding,1400.1.1,sampled,690,placed,357,Darmshall,no,yes
c_darmshall,b_iron_divide,castle_holding,1450.1.1,sampled,527,placed,357,Darmshall,no,yes
c_haatar_baen,b_hillsafar_hall,castle_holding,initial,capital_position,2367,placed,1575,Haatar Baen,yes,no
c_haatar_baen,b_black_hole,city_holding,initial,port_position,1491,placed,1575,Haatar Baen,no,no
c_haatar_baen,b_mt_throndor,church_holding,initial,sampled,3014,placed,1575,Haatar Baen,no,no
c_cinnabar,b_telos,city_holding,1430.1.1,capital_position,1800,placed,359,Cinnabar,yes,yes
c_cinnabar,b_iron_sky,castle_holding,1430.1.1,sampled,1592,placed,359,Cinnabar,no,yes
c_cinnabar,b_cinnabar_wastes,castle_holding,initial,sampled,1474,placed,359,Cinnabar,no,no
c_cinnabar,b_dead_mans_bridge,church_holding,1430.1.1,sampled,1564,placed,359,Cinnabar,no,yes
c_perilous,b_castle_perilous,castle_holding,1347.1.1,capital_position,1444,placed,2554,Perilous,yes,no
c_perilous,b_daerthe,city_holding,1347.1.1,port_position,915,placed,2554,Perilous,no,no
c_perilous,b_wings_of_the_queen_reborn,church_holding,1347.1.1,sampled,1428,placed,2554,Perilous,no,no
c_perilous,b_lugsaas_slopes,tribal_holding,initial,sampled,1020,placed,2554,Perilous,no,no
c_palischuk,b_palischuk,city_holding,initial,capital_position,1714,placed,2555,Palischuk,yes,no
c_palischuk,b_ishe,church_holding,1430.1.1,sampled,1036,placed,2555,Palischuk,no,yes
c_palischuk,b_howling_kupuk,castle_holding,1368.1.1,sampled,915,placed,2555,Palischuk,no,yes
c_talagbar,b_talagbar,castle_holding,initial,capital_position,1952,placed,2556,Talagbar,yes,no
c_talagbar,b_the_rock,city_holding,initial,port_position,726,placed,2556,Talagbar,no,no
c_lilinuk,b_lilinuk,tribal_holding,initial,capital_position,12932,placed,1242,Lilinuk,yes,no
c_imajuvisik,b_imajuvisik,tribal_holding,initial,capital_position,18570,placed,1247,Imajuvisik,yes,no
c_lugotak,b_lugotak,tribal_holding,initial,capital_position,27623,placed,1265,Lugotak,yes,no
c_saichik,b_saichik,tribal_holding,initial,capital_position,25235,placed,1244,Saichik,yes,no
c_vekkak,b_vekkak,tribal_holding,initial,capital_position,13116,placed,1243,Vekkak,yes,no
c_morrowikik,b_morrowikik,tribal_holding,initial,capital_position,9757,placed,1268,Morrowikik,yes,no
c_morrowikik,b_qaini,city_holding,1371.1.1,port_position,5624,placed,1268,Morrowikik,no,yes
c_huplik,b_huplik,tribal_holding,initial,capital_position,21892,placed,1253,Huplik,yes,no
c_shannath,b_shannath,castle_holding,initial,capital_position,24474,placed,1254,Shannath,yes,no
c_ibelgrak,b_ibelgrak,tribal_holding,initial,capital_position,19217,placed,1266,Ibelgrak,yes,no
c_utui,b_utui,tribal_holding,initial,capital_position,29499,placed,1251,Utui,yes,no
c_igenghack,b_igenghack,tribal_holding,initial,capital_position,22035,placed,1252,Igenghack,yes,no
c_wertikak,b_wertikak,tribal_holding,initial,capital_position,11301,placed,1256,Wertikak,yes,no
c_jajam,b_jajam,tribal_holding,initial,capital_position,9476,placed,1258,Jajam,yes,no
c_hykopgrok,b_hykopgrok,tribal_holding,initial,capital_position,15925,placed,1245,Hykopgrok,yes,no
c_ahtitlak,b_ahtitlak,tribal_holding,initial,capital_position,11248,placed,1267,Ahtitlak,yes,no
c_ahtitlak,b_takari,church_holding,1455.1.1,sampled,5219,placed,1267,Ahtitlak,no,yes
c_eghagu,b_eghagu,tribal_holding,initial,capital_position,8296,placed,1246,Eghagu,yes,no
c_okk,b_mount_okk,church_holding,initial,capital_position,2776,placed,2564,Okk,yes,no
c_okk,b_ice_castle,castle_holding,1141.1.1,sampled,1856,placed,2564,Okk,no,no
c_kresttet,b_kresttet,tribal_holding,initial,capital_position,14345,placed,1255,Kresttet,yes,no
c_olyniak,b_olyniak,tribal_holding,initial,capital_position,9164,placed,1270,Olyniak,yes,no
c_shakkak,b_shakkak,tribal_holding,initial,capital_position,3838,placed,1269,Shakkak,yes,no
c_siksuv,b_siksuv,tribal_holding,initial,capital_position,13282,placed,1257,Siksuv,yes,no
c_gomwenk,b_gomwenk,tribal_holding,initial,capital_position,7575,placed,1250,Gomwenk,yes,no
c_patatak,b_patatak,tribal_holding,initial,capital_position,6942,placed,1248,Patatak,yes,no
c_snokkok,b_snokkok,tribal_holding,initial,capital_position,5712,placed,1249,Snokkok,yes,no
c_naupau,b_naupau,castle_holding,initial,capital_position,9455,placed,1157,Naupau,yes,no
c_naupau,b_immuyak,city_holding,initial,port_position,4409,placed,1157,Naupau,no,no
c_naupau,b_aktokisasaq,church_holding,initial,sampled,10472,placed,1157,Naupau,no,no
c_sossvaal,b_sossvaal,church_holding,initial,capital_position,32841,placed,1161,Sossvaal,yes,no
c_sossvaal,b_kainiq,castle_holding,initial,sampled,14133,placed,1161,Sossvaal,no,no
c_sundice,b_sundice,castle_holding,initial,capital_position,33299,placed,1158,Sundice,yes,no
c_dharvil,b_dharvil,church_holding,initial,capital_position,26009,placed,1159,Dharvil,yes,no
c_armridge,b_armridge,church_holding,initial,capital_position,34465,placed,1160,Armridge,yes,no
c_dareth,b_dareth_citadel,tribal_holding,initial,capital_position,5569,placed,2515,Dareth,yes,no
c_mount_sundabar,b_sundabar_citadel,tribal_holding,initial,capital_position,8393,placed,2514,Mount Sundabar,yes,no
c_heroes_height,b_heroes_height,tribal_holding,initial,capital_position,10626,placed,2323,Heroes Height,yes,no
c_fields_of_rime,b_eski,tribal_holding,initial,capital_position,27531,placed,1090,Fields of Rime,yes,no
c_gaethluntar,b_vangsland,tribal_holding,initial,capital_position,13957,placed,389,Gaethluntar,yes,no
c_wintersburn,b_wintersburn,tribal_holding,initial,capital_position,38438,placed,390,Wintersburn,yes,no
c_taurax,b_sunrise_peak,tribal_holding,initial,capital_position,31570,placed,388,Taurax,yes,no
c_end_of_light,b_end_of_light,tribal_holding,initial,capital_position,14718,placed,1089,End-of-Light,yes,no
c_end_of_light,b_deathpines,city_holding,initial,port_position,12927,placed,1089,End-of-Light,no,no
c_aurils_end,b_deryks_tomb,church_holding,initial,capital_position,30199,placed,1788,Aurils End,yes,no
c_frozen_flindyke,b_frozen_flindyke,tribal_holding,initial,capital_position,7141,placed,355,Frozen Flindyke,yes,no
c_kalterland,b_way_of_the_powrie,tribal_holding,initial,capital_position,11983,placed,2465,Kalterland,yes,no
c_chilled_plain,b_akkadash,tribal_holding,initial,capital_position,13231,placed,2472,Chilled Plain,yes,no
c_titan_peaks,b_titan_peaks,tribal_holding,initial,capital_position,8004,placed,2563,Titan Peaks,yes,no
c_remorhaz_ride,b_bluestone,tribal_holding,initial,capital_position,18212,placed,386,Remorhaz Ride,yes,no
c_aurora,b_urt,tribal_holding,initial,capital_position,14337,placed,1259,Aurora,yes,no
c_frozen_forest,b_gartthalt,tribal_holding,initial,capital_position,27247,placed,387,Frozen Forest,yes,no
c_myth_drannor,b_castle_cormanthor,castle_holding,initial,capital_position,701,placed,338,Myth Drannor,yes,no
c_myth_drannor,b_cormanthor,city_holding,initial,port_position,505,placed,338,Myth Drannor,no,no
c_myth_drannor,b_sheshyrinnam,church_holding,initial,sampled,655,placed,338,Myth Drannor,no,no
c_myth_drannor,b_kerradunath,castle_holding,initial,sampled,457,placed,338,Myth Drannor,no,no
c_myth_drannor,b_dlabraddath,city_holding,initial,sampled,469,placed,338,Myth Drannor,no,no
c_beast_marches,b_ihyrennstar,tribal_holding,initial,capital_position,1819,placed,2420,Beast Marches,yes,no
c_beast_marches,b_garnets_pure,church_holding,initial,sampled,1381,placed,2420,Beast Marches,no,no
c_greentree,b_greengrove,tribal_holding,initial,capital_position,1479,placed,1155,Greentree,yes,no
c_greentree,b_ushaalnoth,city_holding,initial,port_position,1631,placed,1155,Greentree,no,no
c_greentree,b_kerymiir,church_holding,initial,sampled,1336,placed,1155,Greentree,no,no
c_wildergroves,b_caronal,tribal_holding,initial,capital_position,1376,placed,1153,Wildergroves,yes,no
c_wildergroves,b_trenahess,city_holding,initial,port_position,1597,placed,1153,Wildergroves,no,no
c_wildergroves,b_stareyes,church_holding,initial,sampled,996,placed,1153,Wildergroves,no,no
c_elven_court,b_elven_court,castle_holding,initial,capital_position,3668,placed,335,Elven Court,yes,no
c_elven_court,b_xenphal,church_holding,initial,sampled,1543,placed,335,Elven Court,no,no
c_darkwoods,b_minauthkeep,castle_holding,initial,capital_position,4673,placed,339,Darkwoods,yes,no
c_liswood,b_halvans_wood,tribal_holding,initial,capital_position,4670,placed,340,Liswood,yes,no
c_tangled_trees,b_the_tangled_trees,tribal_holding,initial,capital_position,4204,placed,336,Tangled Trees,yes,no
c_tangled_trees,b_gielaph,castle_holding,initial,sampled,2413,placed,336,Tangled Trees,no,no
c_heartwood,b_standing_stone,castle_holding,initial,capital_position,2272,placed,2419,Heartwood,yes,no
c_heartwood,b_greatstone,city_holding,initial,port_position,1298,placed,2419,Heartwood,no,no
c_vale_of_lost_voices,b_vale_of_lost_voices,tribal_holding,initial,capital_position,3629,placed,337,Vale of Lost Voices,yes,no
c_semberholme,b_sember,tribal_holding,initial,capital_position,679,placed,333,Semberholme,yes,no
c_semberholme,b_zulmas,city_holding,initial,port_position,1095,placed,333,Semberholme,no,no
c_semberholme,b_caer_cadrin,church_holding,initial,sampled,786,placed,333,Semberholme,no,no
c_mosstrunks,b_arauvuddelve,tribal_holding,initial,capital_position,2223,placed,334,Mosstrunks,yes,no
c_mosstrunks,b_the_old_stone,city_holding,initial,port_position,1689,placed,334,Mosstrunks,no,no
c_ssrenshen,b_ssrenshen,tribal_holding,initial,capital_position,3837,placed,1154,Ssrenshen,yes,no
c_beast_country,b_beast_country,tribal_holding,initial,capital_position,3225,placed,2606,Beast Country,yes,no
c_spiderhaunt_woods,b_finders_keep,castle_holding,initial,capital_position,3546,placed,372,Spiderhaunt Woods,yes,no
c_spiderhaunt_woods,b_stormpenhauder,city_holding,1130.1.1,port_position,1814,placed,372,Spiderhaunt Woods,no,no
c_highmoon,b_highmoon,city_holding,1070.1.1,capital_position,1301,placed,275,Highmoon,yes,no
c_highmoon,b_bristar,church_holding,initial,sampled,860,placed,275,Highmoon,no,no
c_three_rivers,b_three_rivers,city_holding,initial,capital_position,2601,placed,2573,Three Rivers,yes,no
c_tegals_mark,b_tegals_mark,castle_holding,initial,capital_position,1530,placed,284,Tegal's Mark,yes,no
c_tegals_mark,b_the_just_hammer,church_holding,980.1.1,sampled,560,placed,284,Tegal's Mark,no,no
c_tegals_mark,b_tasselheart,city_holding,1030.1.1,port_position,431,placed,284,Tegal's Mark,no,no
c_archtassel,b_archtassel,castle_holding,initial,capital_position,681,placed,2574,Archtassel,yes,no
c_archtassel,b_moontassel,city_holding,1352.1.1,port_position,642,placed,2574,Archtassel,no,no
c_harrowdale,b_harrowdale,city_holding,initial,capital_position,1132,placed,277,Harrowdale,yes,no
c_harrowdale,b_two_rocks,castle_holding,1356.11.1,sampled,605,placed,277,Harrowdale,no,no
c_harrowdale,b_lanfroe,church_holding,1428.1.1,sampled,0,demoted,277,Harrowdale,no,yes
c_velarswood,b_velarswood,city_holding,initial,capital_position,961,placed,2601,Velarswood,yes,no
c_velarswood,b_harvest_moon,church_holding,1365.1.1,sampled,1212,placed,2601,Velarswood,no,yes
c_cold_field,b_cold_field,castle_holding,initial,capital_position,3371,placed,2602,Cold Field,yes,no
c_shadowdale,b_twisted_tower,castle_holding,initial,capital_position,873,placed,282,Shadowdale,yes,no
c_shadowdale,b_shadowdale,city_holding,940.1.1,port_position,721,placed,282,Shadowdale,no,no
c_shadowdale,b_elminster_tower,castle_holding,941.1.1,sampled,612,placed,282,Shadowdale,no,no
c_shadowdale,b_castle_grimstead,church_holding,1000.1.1,sampled,0,demoted,282,Shadowdale,no,no
c_freedale,b_freedale,city_holding,initial,capital_position,2811,placed,2603,Freedale,yes,no
c_shadowglade,b_shadowglade,city_holding,initial,capital_position,3611,placed,2604,Shadowglade,yes,no
c_ashabenford,b_ashabenford,city_holding,1040.1.1,capital_position,652,placed,279,Ashabenford,yes,no
c_ashabenford,b_mistletarn,castle_holding,initial,sampled,667,placed,279,Ashabenford,no,no
c_ashabenford,b_the_golden_sheaf,church_holding,1100.1.1,sampled,467,placed,279,Ashabenford,no,no
c_barrowfield,b_peldans_helm,city_holding,initial,capital_position,1049,placed,2607,Barrowfield,yes,no
c_barrowfield,b_oakengrove,church_holding,initial,sampled,414,placed,2607,Barrowfield,no,no
c_essembra,b_essembra,castle_holding,initial,capital_position,1556,placed,272,Essembra,yes,no
c_essembra,b_tangled_trees,church_holding,1050.1.1,sampled,517,placed,272,Essembra,no,no
c_essembra,b_oaknoll,city_holding,1030.1.1,port_position,883,placed,272,Essembra,no,no
c_hap,b_hap,city_holding,initial,capital_position,1587,placed,2608,Hap,yes,no
c_hap,b_tower_of_dracandros,castle_holding,1354.1.1,sampled,836,placed,2608,Hap,no,no
c_scardale,b_scardale_town,castle_holding,initial,capital_position,574,placed,280,Scardale,yes,no
c_scardale,b_scarsdeep,church_holding,950.1.1,sampled,777,placed,280,Scardale,no,no
c_scardale,b_scar_harbor,city_holding,950.1.1,port_position,620,placed,280,Scardale,no,no
c_chandlerscross,b_chandlerscross,castle_holding,initial,capital_position,1214,placed,2611,Chandlerscross,yes,no
c_chandlerscross,b_wyverns_rift,castle_holding,1358.1.1,sampled,641,placed,2611,Chandlerscross,no,yes
c_wrights_ferry,b_wrights_ferry,city_holding,initial,capital_position,2687,placed,2610,Wright's Ferry,yes,no
c_blackfeather_bridge,b_blackfeather_bridge,castle_holding,initial,capital_position,1753,placed,276,Blackfeather Bridge,yes,no
c_daggerdale,b_white_chalk_hollow,city_holding,1000.1.1,capital_position,1207,placed,274,Daggerdale,yes,no
c_daggerdale,b_teshmere,castle_holding,initial,sampled,686,placed,274,Daggerdale,no,no
c_daggerdale,b_dordrien_keep,castle_holding,850.1.1,sampled,652,placed,274,Daggerdale,no,no
c_dagger_falls,b_castle_daggerdale,castle_holding,initial,capital_position,2232,placed,2612,Dagger Falls,yes,no
c_dagger_falls,b_dagger_falls,city_holding,initial,port_position,1377,placed,2612,Dagger Falls,no,no
c_teshwave,b_teshwave,castle_holding,initial,capital_position,2070,placed,285,Teshwave,yes,no
c_teshwave,b_teshwave_manor,city_holding,initial,port_position,1063,placed,285,Teshwave,no,no
c_voonlar,b_voonlar,city_holding,initial,capital_position,4024,placed,2613,Voonlar,yes,no
c_archenbridge,b_archenbridge,castle_holding,initial,capital_position,673,placed,273,Archenbridge,yes,no
c_archenbridge,b_ramblecoats,city_holding,900.1.1,port_position,869,placed,273,Archenbridge,no,no
c_archenbridge,b_nairning,church_holding,1100.1.1,sampled,591,placed,273,Archenbridge,no,no
c_white_ford,b_white_ford,city_holding,initial,capital_position,2070,placed,2576,White Ford,yes,no
c_ordulin,b_ordulin,city_holding,initial,capital_position,3096,placed,260,Ordulin,yes,no
c_ordulin,b_bower_of_the_lady,church_holding,1140.1.1,sampled,1239,placed,260,Ordulin,no,no
c_ordulin,b_ornstar,city_holding,1070.1.1,port_position,1269,placed,260,Ordulin,no,no
c_arch_wood,b_arch_wood,tribal_holding,initial,capital_position,1634,placed,2575,Arch Wood,yes,no
c_highcastle,b_highcastle,city_holding,initial,capital_position,878,placed,278,Highcastle,yes,no
c_highcastle,b_high_castle,castle_holding,700.1.1,sampled,0,demoted,278,Highcastle,no,no
c_highcastle,b_dancing_place,church_holding,1370.1.1,sampled,939,placed,278,Highcastle,no,yes
c_hidden_vale,b_hidden_vale,city_holding,initial,capital_position,882,placed,2577,Hidden Vale,yes,no
c_sessrenglade,b_sessrenglade,tribal_holding,initial,capital_position,2021,placed,281,Sessrenglade,yes,no
c_sessrenglade,b_oversember_vale,city_holding,880.1.1,port_position,1442,placed,281,Sessrenglade,no,no
c_tilvers_gap,b_tilvers_gap,castle_holding,initial,capital_position,3542,placed,2572,Tilver's Gap,yes,no
c_leuthilspar,b_moonstone_palace,castle_holding,initial,capital_position,780,placed,1107,Leuthilspar,yes,no
c_leuthilspar,b_leuthilspar,city_holding,initial,port_position,550,placed,1107,Leuthilspar,no,no
c_leuthilspar,b_temple_of_the_seldarine,church_holding,initial,sampled,590,placed,1107,Leuthilspar,no,no
c_leuthilspar,b_the_glade,castle_holding,initial,sampled,766,placed,1107,Leuthilspar,no,no
c_leuthilspar,b_sunstone_common,city_holding,initial,sampled,447,placed,1107,Leuthilspar,no,no
c_eagle_hills,b_helespa,castle_holding,initial,capital_position,2451,placed,1117,Eagle Hills,yes,no
c_eagle_hills,b_uadinsa,city_holding,initial,port_position,950,placed,1117,Eagle Hills,no,no
c_shaelyn,b_summer_palace,castle_holding,initial,capital_position,1364,placed,1143,Shaelyn,yes,no
c_shaelyn,b_shaelynsrun,city_holding,initial,port_position,1443,placed,1143,Shaelyn,no,no
c_shaelyn,b_yessael,church_holding,initial,sampled,1563,placed,1143,Shaelyn,no,no
c_silver_hills,b_everantha,castle_holding,initial,capital_position,1800,placed,1116,Silver Hills,yes,no
c_silver_hills,b_tyathalael,city_holding,initial,port_position,1896,placed,1116,Silver Hills,no,no
c_silver_hills,b_fyfe_ortheiad,church_holding,initial,sampled,1995,placed,1116,Silver Hills,no,no
c_ruith,b_lighthouse_keep,castle_holding,initial,capital_position,3275,placed,1113,Ruith,yes,no
c_ruith,b_ruith,city_holding,initial,port_position,1088,placed,1113,Ruith,no,no
c_ruith,b_the_thousand_trees,church_holding,initial,sampled,1842,placed,1113,Ruith,no,no
c_corellons_grove,b_corellons_grove,castle_holding,initial,capital_position,2158,placed,1119,Corellons Grove,yes,no
c_corellons_grove,b_lynrion,city_holding,initial,port_position,2067,placed,1119,Corellons Grove,no,no
c_corellons_grove,b_nythle_serin,church_holding,initial,sampled,1556,placed,1119,Corellons Grove,no,no
c_elion,b_craulnober_keep,castle_holding,initial,capital_position,2156,placed,1118,Elion,yes,no
c_elion,b_elion,city_holding,initial,port_position,1253,placed,1118,Elion,no,no
c_elion,b_thelmbel,church_holding,initial,sampled,1214,placed,1118,Elion,no,no
c_taltempla,b_taltempla,castle_holding,initial,capital_position,3576,placed,1115,Taltempla,yes,no
c_taltempla,b_grove_of_the_four_winds,church_holding,initial,sampled,1230,placed,1115,Taltempla,no,no
c_taltempla,b_the_green_paths,city_holding,initial,port_position,1249,placed,1115,Taltempla,no,no
c_drelagara,b_drelagara,tribal_holding,initial,capital_position,9272,placed,1111,Drelagara,yes,no
c_othars_hand,b_othars_hand,castle_holding,initial,capital_position,1323,placed,1205,Othars Hand,yes,no
c_othars_hand,b_thilvetheas,city_holding,initial,port_position,1455,placed,1205,Othars Hand,no,no
c_othars_hand,b_springshadow,church_holding,initial,sampled,1232,placed,1205,Othars Hand,no,no
c_siiluth,b_siiluth_keep,castle_holding,initial,capital_position,893,placed,1108,Siiluth,yes,no
c_siiluth,b_nyfh,city_holding,initial,port_position,840,placed,1108,Siiluth,no,no
c_siiluth,b_esela,church_holding,initial,sampled,926,placed,1108,Siiluth,no,no
c_siiluth,b_minarisa,castle_holding,initial,sampled,883,placed,1108,Siiluth,no,no
c_sumbrar,b_sumbrar,castle_holding,initial,capital_position,614,placed,1110,Sumbrar,yes,no
c_sumbrar,b_raholona,city_holding,initial,port_position,462,placed,1110,Sumbrar,no,no
c_sumbrar,b_alumm,church_holding,initial,,0,demoted,1110,Sumbrar,no,no
