ck3_terrain,climate,lat_band,file,count,p
jungle,none,9,tree_jungle_01_d_generator_1.txt,518,0.905594
jungle,none,9,tree_leaf_high_generator_1.txt,2,0.003497
jungle,none,9,tree_leaf_high_generator_2.txt,1,0.001748
jungle,none,9,tree_palm_generator_1.txt,43,0.075175
jungle,severe,5,tree_jungle_01_d_generator_1.txt,16,0.313725
jungle,severe,5,tree_leaf_high_generator_1.txt,19,0.372549
jungle,severe,5,tree_leaf_high_generator_2.txt,7,0.137255
jungle,severe,5,tree_leaf_high_generator_3.txt,9,0.176471
jungle,severe,6,tree_jungle_01_d_generator_1.txt,16,1.0
mountains,mild,0,tree_pine_01_a_generator_1.txt,38,0.95
mountains,mild,0,tree_pine_01_b_generator_1.txt,2,0.05
mountains,mild,1,tree_leaf_high_generator_1.txt,3,0.04
mountains,mild,1,tree_leaf_high_generator_2.txt,1,0.013333
mountains,mild,1,tree_leaf_high_generator_3.txt,4,0.053333
mountains,mild,1,tree_pine_01_a_generator_1.txt,65,0.866667
mountains,mild,1,tree_pine_01_b_generator_1.txt,2,0.026667
mountains,mild,3,tree_leaf_high_generator_2.txt,1,0.333333
mountains,mild,3,tree_leaf_high_generator_3.txt,2,0.666667
mountains,mild,4,tree_cypress_01_generator_1.txt,34,0.181818
mountains,mild,4,tree_leaf_high_generator_1.txt,82,0.438503
mountains,mild,4,tree_leaf_high_generator_2.txt,22,0.117647
mountains,mild,4,tree_leaf_high_generator_3.txt,49,0.262032
mountains,mild,5,tree_cypress_01_generator_1.txt,11,1.0
mountains,none,0,tree_pine_01_a_generator_1.txt,40,0.851064
mountains,none,0,tree_pine_01_b_generator_1.txt,7,0.148936
mountains,none,1,tree_leaf_high_generator_1.txt,26,0.122066
mountains,none,1,tree_leaf_high_generator_2.txt,15,0.070423
mountains,none,1,tree_leaf_high_generator_3.txt,26,0.122066
mountains,none,1,tree_pine_01_a_generator_1.txt,66,0.309859
mountains,none,1,tree_pine_01_b_generator_1.txt,76,0.356808
mountains,none,1,tree_pine_impassable_01_a_generator_1.txt,4,0.018779
mountains,none,2,tree_leaf_01_single_generator_1.txt,2,0.000714
mountains,none,2,tree_leaf_2_high_generator_1.txt,37,0.013214
mountains,none,2,tree_leaf_high_generator_1.txt,936,0.334286
mountains,none,2,tree_leaf_high_generator_2.txt,529,0.188929
mountains,none,2,tree_leaf_high_generator_3.txt,1102,0.393571
mountains,none,2,tree_pine_01_a_generator_1.txt,116,0.041429
mountains,none,2,tree_pine_01_b_generator_1.txt,78,0.027857
mountains,none,3,tree_jungle_01_d_generator_1.txt,2,0.000769
mountains,none,3,tree_leaf_01_single_generator_1.txt,1,0.000384
mountains,none,3,tree_leaf_2_high_generator_1.txt,843,0.324106
mountains,none,3,tree_leaf_high_generator_1.txt,693,0.266436
mountains,none,3,tree_leaf_high_generator_2.txt,295,0.113418
mountains,none,3,tree_leaf_high_generator_3.txt,607,0.233372
mountains,none,3,tree_pine_01_a_generator_1.txt,32,0.012303
mountains,none,3,tree_pine_01_b_generator_1.txt,39,0.014994
mountains,none,3,tree_sakura_01_generator.txt,45,0.017301
mountains,none,3,tree_sakura_02_generator.txt,8,0.003076
mountains,none,3,tree_sakura_03_generator.txt,18,0.00692
mountains,none,3,tree_sakura_forest_generator.txt,18,0.00692
mountains,none,4,reeds_01_generator_1.txt,1,0.000268
mountains,none,4,tree_cypress_01_generator_1.txt,474,0.12718
mountains,none,4,tree_jungle_01_d_generator_1.txt,19,0.005098
mountains,none,4,tree_leaf_01_single_generator_1.txt,2,0.000537
mountains,none,4,tree_leaf_2_high_generator_1.txt,197,0.052858
mountains,none,4,tree_leaf_high_generator_1.txt,1235,0.331366
mountains,none,4,tree_leaf_high_generator_2.txt,445,0.119399
mountains,none,4,tree_leaf_high_generator_3.txt,928,0.248994
mountains,none,4,tree_pine_01_a_generator_1.txt,277,0.074323
mountains,none,4,tree_pine_01_b_generator_1.txt,125,0.033539
mountains,none,4,tree_sakura_01_generator.txt,4,0.001073
mountains,none,4,tree_sakura_02_generator.txt,5,0.001342
mountains,none,4,tree_sakura_03_generator.txt,13,0.003488
mountains,none,4,tree_sakura_forest_generator.txt,2,0.000537
mountains,none,5,tree_cypress_01_generator_1.txt,235,0.044365
mountains,none,5,tree_jungle_01_c_generator_1.txt,2,0.000378
mountains,none,5,tree_jungle_01_d_generator_1.txt,556,0.104965
mountains,none,5,tree_leaf_2_high_generator_1.txt,108,0.020389
mountains,none,5,tree_leaf_high_generator_1.txt,2171,0.409855
mountains,none,5,tree_leaf_high_generator_2.txt,730,0.137814
mountains,none,5,tree_leaf_high_generator_3.txt,1464,0.276383
mountains,none,5,tree_palm_generator_1.txt,8,0.00151
mountains,none,5,tree_pine_01_a_generator_1.txt,19,0.003587
mountains,none,5,tree_pine_01_b_generator_1.txt,4,0.000755
mountains,none,6,tree_jungle_01_c_generator_1.txt,1,0.005155
mountains,none,6,tree_jungle_01_d_generator_1.txt,40,0.206186
mountains,none,6,tree_leaf_2_high_generator_1.txt,14,0.072165
mountains,none,6,tree_leaf_high_generator_1.txt,58,0.298969
mountains,none,6,tree_leaf_high_generator_2.txt,23,0.118557
mountains,none,6,tree_leaf_high_generator_3.txt,58,0.298969
mountains,none,7,tree_cypress_01_generator_1.txt,9,0.015358
mountains,none,7,tree_jungle_01_c_generator_1.txt,3,0.005119
mountains,none,7,tree_jungle_01_d_generator_1.txt,171,0.291809
mountains,none,7,tree_leaf_01_single_generator_1.txt,79,0.134812
mountains,none,7,tree_leaf_2_high_generator_1.txt,6,0.010239
mountains,none,7,tree_leaf_high_generator_1.txt,127,0.216724
mountains,none,7,tree_leaf_high_generator_2.txt,50,0.085324
mountains,none,7,tree_leaf_high_generator_3.txt,138,0.235495
mountains,none,7,tree_palm_generator_1.txt,3,0.005119
mountains,none,8,reeds_01_generator_1.txt,3,0.008
mountains,none,8,tree_jungle_01_c_generator_1.txt,13,0.034667
mountains,none,8,tree_jungle_01_d_generator_1.txt,127,0.338667
mountains,none,8,tree_leaf_01_single_generator_1.txt,159,0.424
mountains,none,8,tree_leaf_2_high_generator_1.txt,1,0.002667
mountains,none,8,tree_leaf_high_generator_1.txt,19,0.050667
mountains,none,8,tree_leaf_high_generator_2.txt,12,0.032
mountains,none,8,tree_leaf_high_generator_3.txt,14,0.037333
mountains,none,8,tree_palm_generator_1.txt,27,0.072
mountains,normal,0,tree_leaf_high_generator_1.txt,15,0.576923
mountains,normal,0,tree_leaf_high_generator_2.txt,4,0.153846
mountains,normal,0,tree_leaf_high_generator_3.txt,7,0.269231
mountains,normal,1,tree_pine_01_a_generator_1.txt,737,0.989262
mountains,normal,1,tree_pine_01_b_generator_1.txt,8,0.010738
mountains,normal,2,tree_leaf_high_generator_1.txt,49,0.449541
mountains,normal,2,tree_leaf_high_generator_2.txt,22,0.201835
mountains,normal,2,tree_leaf_high_generator_3.txt,38,0.348624
mountains,normal,3,tree_leaf_high_generator_1.txt,7,0.35
mountains,normal,3,tree_leaf_high_generator_2.txt,6,0.3
mountains,normal,3,tree_leaf_high_generator_3.txt,7,0.35
mountains,normal,4,tree_leaf_high_generator_1.txt,11,0.392857
mountains,normal,4,tree_leaf_high_generator_2.txt,9,0.321429
mountains,normal,4,tree_leaf_high_generator_3.txt,8,0.285714
mountains,severe,0,tree_pine_01_a_generator_1.txt,760,0.981912
mountains,severe,0,tree_pine_01_b_generator_1.txt,14,0.018088
mountains,severe,1,tree_leaf_high_generator_1.txt,2,0.002703
mountains,severe,1,tree_leaf_high_generator_3.txt,3,0.004054
mountains,severe,1,tree_pine_01_a_generator_1.txt,727,0.982432
mountains,severe,1,tree_pine_01_b_generator_1.txt,8,0.010811
mountains,severe,2,tree_leaf_high_generator_1.txt,7,0.388889
mountains,severe,2,tree_leaf_high_generator_2.txt,5,0.277778
mountains,severe,2,tree_leaf_high_generator_3.txt,6,0.333333
oasis,mild,3,tree_leaf_high_generator_1.txt,25,0.367647
oasis,mild,3,tree_leaf_high_generator_2.txt,17,0.25
oasis,mild,3,tree_leaf_high_generator_3.txt,26,0.382353
oasis,mild,4,tree_leaf_high_generator_1.txt,31,0.319588
oasis,mild,4,tree_leaf_high_generator_2.txt,23,0.237113
oasis,mild,4,tree_leaf_high_generator_3.txt,43,0.443299
oasis,none,3,tree_leaf_high_generator_1.txt,16,0.275862
oasis,none,3,tree_leaf_high_generator_2.txt,13,0.224138
oasis,none,3,tree_leaf_high_generator_3.txt,29,0.5
oasis,none,4,tree_leaf_high_generator_1.txt,16,0.457143
oasis,none,4,tree_leaf_high_generator_2.txt,6,0.171429
oasis,none,4,tree_leaf_high_generator_3.txt,13,0.371429
oasis,none,5,reeds_01_generator_1.txt,435,0.642541
oasis,none,5,tree_palm_generator_1.txt,242,0.357459
oasis,none,6,reeds_01_generator_1.txt,677,0.490224
oasis,none,6,tree_palm_generator_1.txt,704,0.509776
oasis,none,7,reeds_01_generator_1.txt,805,0.461318
oasis,none,7,tree_palm_generator_1.txt,940,0.538682
plains,mild,0,tree_leaf_high_generator_1.txt,53,0.297753
plains,mild,0,tree_leaf_high_generator_2.txt,14,0.078652
plains,mild,0,tree_leaf_high_generator_3.txt,27,0.151685
plains,mild,0,tree_pine_01_a_generator_1.txt,84,0.47191
plains,mild,1,tree_leaf_2_high_generator_1.txt,30,0.042135
plains,mild,1,tree_leaf_high_generator_1.txt,39,0.054775
plains,mild,1,tree_leaf_high_generator_2.txt,22,0.030899
plains,mild,1,tree_leaf_high_generator_3.txt,39,0.054775
plains,mild,1,tree_pine_01_a_generator_1.txt,492,0.691011
plains,mild,1,tree_pine_01_b_generator_1.txt,90,0.126404
plains,mild,2,reeds_01_generator_1.txt,207,0.237931
plains,mild,2,tree_leaf_2_high_generator_1.txt,168,0.193103
plains,mild,2,tree_leaf_high_generator_1.txt,193,0.221839
plains,mild,2,tree_leaf_high_generator_2.txt,61,0.070115
plains,mild,2,tree_leaf_high_generator_3.txt,140,0.16092
plains,mild,2,tree_pine_01_a_generator_1.txt,91,0.104598
plains,mild,2,tree_pine_01_b_generator_1.txt,10,0.011494
plains,mild,3,tree_leaf_high_generator_1.txt,45,0.368852
plains,mild,3,tree_leaf_high_generator_2.txt,23,0.188525
plains,mild,3,tree_leaf_high_generator_3.txt,54,0.442623
plains,mild,4,tree_cypress_01_generator_1.txt,39,0.128289
plains,mild,4,tree_leaf_high_generator_1.txt,120,0.394737
plains,mild,4,tree_leaf_high_generator_2.txt,49,0.161184
plains,mild,4,tree_leaf_high_generator_3.txt,96,0.315789
plains,mild,5,tree_leaf_high_generator_1.txt,23,0.389831
plains,mild,5,tree_leaf_high_generator_2.txt,10,0.169492
plains,mild,5,tree_leaf_high_generator_3.txt,26,0.440678
plains,mild,6,tree_leaf_01_single_generator_1.txt,2,0.046512
plains,mild,6,tree_leaf_high_generator_1.txt,20,0.465116
plains,mild,6,tree_leaf_high_generator_2.txt,6,0.139535
plains,mild,6,tree_leaf_high_generator_3.txt,15,0.348837
plains,none,0,tree_leaf_high_generator_1.txt,610,0.072871
plains,none,0,tree_leaf_high_generator_2.txt,98,0.011707
plains,none,0,tree_leaf_high_generator_3.txt,143,0.017083
plains,none,0,tree_pine_01_a_generator_1.txt,1168,0.139529
plains,none,0,tree_pine_01_b_generator_1.txt,1808,0.215984
plains,none,0,tree_pine_impassable_01_a_generator_1.txt,4544,0.542826
plains,none,1,reeds_01_generator_1.txt,485,0.018132
plains,none,1,tree_leaf_01_single_generator_1.txt,146,0.005458
plains,none,1,tree_leaf_2_high_generator_1.txt,10,0.000374
plains,none,1,tree_leaf_high_generator_1.txt,174,0.006505
plains,none,1,tree_leaf_high_generator_2.txt,109,0.004075
plains,none,1,tree_leaf_high_generator_3.txt,200,0.007477
plains,none,1,tree_pine_01_a_generator_1.txt,2127,0.079517
plains,none,1,tree_pine_01_b_generator_1.txt,1826,0.068264
plains,none,1,tree_pine_impassable_01_a_generator_1.txt,21672,0.810199
plains,none,2,reeds_01_generator_1.txt,8199,0.42016
plains,none,2,steppe_bush_01_generator.txt,1,5.1e-05
plains,none,2,tree_leaf_01_single_generator_1.txt,35,0.001794
plains,none,2,tree_leaf_2_high_generator_1.txt,2189,0.112176
plains,none,2,tree_leaf_high_generator_1.txt,2948,0.151071
plains,none,2,tree_leaf_high_generator_2.txt,1289,0.066055
plains,none,2,tree_leaf_high_generator_3.txt,2614,0.133955
plains,none,2,tree_pine_01_a_generator_1.txt,1446,0.074101
plains,none,2,tree_pine_01_b_generator_1.txt,509,0.026084
plains,none,2,tree_pine_impassable_01_a_generator_1.txt,199,0.010198
plains,none,2,tree_sakura_01_generator.txt,31,0.001589
plains,none,2,tree_sakura_02_generator.txt,2,0.000102
plains,none,2,tree_sakura_03_generator.txt,11,0.000564
plains,none,2,tree_sakura_forest_generator.txt,41,0.002101
plains,none,3,reeds_01_generator_1.txt,1831,0.110876
plains,none,3,tree_cypress_01_generator_1.txt,29,0.001756
plains,none,3,tree_jungle_01_d_generator_1.txt,5,0.000303
plains,none,3,tree_leaf_01_single_generator_1.txt,118,0.007145
plains,none,3,tree_leaf_2_high_generator_1.txt,1692,0.102459
plains,none,3,tree_leaf_high_generator_1.txt,5850,0.354245
plains,none,3,tree_leaf_high_generator_2.txt,2168,0.131283
plains,none,3,tree_leaf_high_generator_3.txt,4301,0.260446
plains,none,3,tree_pine_01_a_generator_1.txt,36,0.00218
plains,none,3,tree_pine_01_b_generator_1.txt,82,0.004965
plains,none,3,tree_sakura_01_generator.txt,189,0.011445
plains,none,3,tree_sakura_02_generator.txt,26,0.001574
plains,none,3,tree_sakura_03_generator.txt,50,0.003028
plains,none,3,tree_sakura_forest_generator.txt,137,0.008296
plains,none,4,reeds_01_generator_1.txt,298,0.028408
plains,none,4,tree_cypress_01_generator_1.txt,2466,0.235081
plains,none,4,tree_jungle_01_d_generator_1.txt,13,0.001239
plains,none,4,tree_leaf_01_single_generator_1.txt,20,0.001907
plains,none,4,tree_leaf_2_high_generator_1.txt,218,0.020782
plains,none,4,tree_leaf_high_generator_1.txt,3376,0.32183
plains,none,4,tree_leaf_high_generator_2.txt,1256,0.119733
plains,none,4,tree_leaf_high_generator_3.txt,2724,0.259676
plains,none,4,tree_pine_01_a_generator_1.txt,65,0.006196
plains,none,4,tree_pine_01_b_generator_1.txt,38,0.003622
plains,none,4,tree_sakura_01_generator.txt,4,0.000381
plains,none,4,tree_sakura_02_generator.txt,1,9.5e-05
plains,none,4,tree_sakura_03_generator.txt,7,0.000667
plains,none,4,tree_sakura_forest_generator.txt,4,0.000381
plains,none,5,reeds_01_generator_1.txt,14,0.002729
plains,none,5,tree_cypress_01_generator_1.txt,728,0.141883
plains,none,5,tree_jungle_01_c_generator_1.txt,31,0.006042
plains,none,5,tree_jungle_01_d_generator_1.txt,506,0.098616
plains,none,5,tree_leaf_01_single_generator_1.txt,71,0.013837
plains,none,5,tree_leaf_2_high_generator_1.txt,67,0.013058
plains,none,5,tree_leaf_high_generator_1.txt,1612,0.314169
plains,none,5,tree_leaf_high_generator_2.txt,691,0.134672
plains,none,5,tree_leaf_high_generator_3.txt,1374,0.267784
plains,none,5,tree_palm_generator_1.txt,36,0.007016
plains,none,5,tree_pine_01_a_generator_1.txt,1,0.000195
plains,none,6,reeds_01_generator_1.txt,2,0.000536
plains,none,6,tree_jungle_01_c_generator_1.txt,27,0.007235
plains,none,6,tree_jungle_01_d_generator_1.txt,1215,0.325563
plains,none,6,tree_leaf_01_single_generator_1.txt,32,0.008574
plains,none,6,tree_leaf_2_high_generator_1.txt,17,0.004555
plains,none,6,tree_leaf_high_generator_1.txt,994,0.266345
plains,none,6,tree_leaf_high_generator_2.txt,469,0.12567
plains,none,6,tree_leaf_high_generator_3.txt,922,0.247053
plains,none,6,tree_palm_generator_1.txt,54,0.014469
plains,none,7,reeds_01_generator_1.txt,452,0.128519
plains,none,7,tree_cypress_01_generator_1.txt,4,0.001137
plains,none,7,tree_jungle_01_c_generator_1.txt,30,0.00853
plains,none,7,tree_jungle_01_d_generator_1.txt,1360,0.386693
plains,none,7,tree_leaf_01_single_generator_1.txt,234,0.066534
plains,none,7,tree_leaf_2_high_generator_1.txt,8,0.002275
plains,none,7,tree_leaf_high_generator_1.txt,518,0.147285
plains,none,7,tree_leaf_high_generator_2.txt,271,0.077054
plains,none,7,tree_leaf_high_generator_3.txt,537,0.152687
plains,none,7,tree_palm_generator_1.txt,103,0.029286
plains,none,8,reeds_01_generator_1.txt,815,0.081062
plains,none,8,tree_cypress_01_generator_1.txt,2,0.000199
plains,none,8,tree_jungle_01_c_generator_1.txt,113,0.011239
plains,none,8,tree_jungle_01_d_generator_1.txt,5929,0.589716
plains,none,8,tree_leaf_01_single_generator_1.txt,804,0.079968
plains,none,8,tree_leaf_2_high_generator_1.txt,1,9.9e-05
plains,none,8,tree_leaf_high_generator_1.txt,961,0.095584
plains,none,8,tree_leaf_high_generator_2.txt,426,0.042371
plains,none,8,tree_leaf_high_generator_3.txt,909,0.090412
plains,none,8,tree_palm_generator_1.txt,94,0.00935
plains,none,9,tree_jungle_01_c_generator_1.txt,49,0.030934
plains,none,9,tree_jungle_01_d_generator_1.txt,1337,0.844066
plains,none,9,tree_leaf_01_single_generator_1.txt,189,0.119318
plains,none,9,tree_leaf_high_generator_1.txt,3,0.001894
plains,none,9,tree_leaf_high_generator_3.txt,3,0.001894
plains,none,9,tree_palm_generator_1.txt,3,0.001894
plains,normal,0,tree_pine_01_a_generator_1.txt,104,0.920354
plains,normal,0,tree_pine_01_b_generator_1.txt,9,0.079646
plains,normal,1,tree_leaf_high_generator_1.txt,12,0.018779
plains,normal,1,tree_leaf_high_generator_2.txt,7,0.010955
plains,normal,1,tree_leaf_high_generator_3.txt,20,0.031299
plains,normal,1,tree_pine_01_a_generator_1.txt,543,0.849765
plains,normal,1,tree_pine_01_b_generator_1.txt,57,0.089202
plains,normal,2,reeds_01_generator_1.txt,23,0.052154
plains,normal,2,tree_leaf_2_high_generator_1.txt,127,0.287982
plains,normal,2,tree_leaf_high_generator_1.txt,127,0.287982
plains,normal,2,tree_leaf_high_generator_2.txt,52,0.117914
plains,normal,2,tree_leaf_high_generator_3.txt,95,0.21542
plains,normal,2,tree_pine_01_a_generator_1.txt,13,0.029478
plains,normal,2,tree_pine_01_b_generator_1.txt,4,0.00907
plains,normal,3,tree_leaf_2_high_generator_1.txt,11,0.051163
plains,normal,3,tree_leaf_high_generator_1.txt,95,0.44186
plains,normal,3,tree_leaf_high_generator_2.txt,28,0.130233
plains,normal,3,tree_leaf_high_generator_3.txt,81,0.376744
plains,normal,6,tree_leaf_high_generator_1.txt,8,0.4
plains,normal,6,tree_leaf_high_generator_2.txt,4,0.2
plains,normal,6,tree_leaf_high_generator_3.txt,8,0.4
plains,severe,1,tree_leaf_2_high_generator_1.txt,36,0.068834
plains,severe,1,tree_leaf_high_generator_1.txt,31,0.059273
plains,severe,1,tree_leaf_high_generator_2.txt,29,0.055449
plains,severe,1,tree_leaf_high_generator_3.txt,35,0.066922
plains,severe,1,tree_pine_01_a_generator_1.txt,368,0.703633
plains,severe,1,tree_pine_01_b_generator_1.txt,24,0.045889
plains,severe,2,tree_leaf_high_generator_1.txt,4,0.00624
plains,severe,2,tree_leaf_high_generator_3.txt,2,0.00312
plains,severe,2,tree_pine_01_a_generator_1.txt,538,0.839314
plains,severe,2,tree_pine_01_b_generator_1.txt,97,0.151326
plains,severe,3,tree_leaf_2_high_generator_1.txt,3,0.09375
plains,severe,3,tree_leaf_high_generator_1.txt,8,0.25
plains,severe,3,tree_leaf_high_generator_2.txt,10,0.3125
plains,severe,3,tree_leaf_high_generator_3.txt,11,0.34375
steppe,mild,4,tree_leaf_high_generator_1.txt,11,0.478261
steppe,mild,4,tree_leaf_high_generator_2.txt,2,0.086957
steppe,mild,4,tree_leaf_high_generator_3.txt,10,0.434783
steppe,none,2,reeds_01_generator_1.txt,1307,0.241456
steppe,none,2,steppe_bush_01_generator.txt,13,0.002402
steppe,none,2,tree_leaf_2_high_generator_1.txt,613,0.113246
steppe,none,2,tree_leaf_high_generator_1.txt,1302,0.240532
steppe,none,2,tree_leaf_high_generator_2.txt,677,0.125069
steppe,none,2,tree_leaf_high_generator_3.txt,1405,0.25956
steppe,none,2,tree_pine_01_a_generator_1.txt,59,0.0109
steppe,none,2,tree_pine_01_b_generator_1.txt,37,0.006835
steppe,none,3,reeds_01_generator_1.txt,227,0.035172
steppe,none,3,steppe_bush_01_generator.txt,4474,0.693214
steppe,none,3,tree_leaf_01_single_generator_1.txt,8,0.00124
steppe,none,3,tree_leaf_2_high_generator_1.txt,3,0.000465
steppe,none,3,tree_leaf_high_generator_1.txt,678,0.105051
steppe,none,3,tree_leaf_high_generator_2.txt,362,0.056089
steppe,none,3,tree_leaf_high_generator_3.txt,701,0.108615
steppe,none,3,tree_pine_01_b_generator_1.txt,1,0.000155
steppe,none,4,tree_cypress_01_generator_1.txt,101,0.336667
steppe,none,4,tree_leaf_high_generator_1.txt,99,0.33
steppe,none,4,tree_leaf_high_generator_2.txt,35,0.116667
steppe,none,4,tree_leaf_high_generator_3.txt,65,0.216667
steppe,none,5,tree_leaf_high_generator_1.txt,3,0.6
steppe,none,5,tree_leaf_high_generator_3.txt,2,0.4
steppe,normal,2,reeds_01_generator_1.txt,19,1.0
steppe,normal,3,steppe_bush_01_generator.txt,62,0.652632
steppe,normal,3,tree_leaf_high_generator_1.txt,9,0.094737
steppe,normal,3,tree_leaf_high_generator_2.txt,13,0.136842
steppe,normal,3,tree_leaf_high_generator_3.txt,11,0.115789
steppe,severe,2,tree_leaf_2_high_generator_1.txt,67,0.254753
steppe,severe,2,tree_leaf_high_generator_1.txt,110,0.418251
steppe,severe,2,tree_leaf_high_generator_2.txt,28,0.106464
steppe,severe,2,tree_leaf_high_generator_3.txt,58,0.220532
steppe,severe,3,steppe_bush_01_generator.txt,96,0.5
steppe,severe,3,tree_leaf_high_generator_1.txt,32,0.166667
steppe,severe,3,tree_leaf_high_generator_2.txt,26,0.135417
steppe,severe,3,tree_leaf_high_generator_3.txt,38,0.197917
taiga,mild,0,tree_pine_01_b_generator_1.txt,45,1.0
taiga,mild,1,reeds_01_generator_1.txt,144,0.033653
taiga,mild,1,tree_pine_01_a_generator_1.txt,1683,0.393316
taiga,mild,1,tree_pine_01_b_generator_1.txt,2424,0.566487
taiga,mild,1,tree_pine_impassable_01_a_generator_1.txt,28,0.006544
taiga,mild,2,reeds_01_generator_1.txt,202,0.260645
taiga,mild,2,tree_pine_01_a_generator_1.txt,289,0.372903
taiga,mild,2,tree_pine_01_b_generator_1.txt,284,0.366452
taiga,none,0,tree_pine_01_a_generator_1.txt,533,0.40656
taiga,none,0,tree_pine_01_b_generator_1.txt,767,0.58505
taiga,none,0,tree_pine_impassable_01_a_generator_1.txt,11,0.008391
taiga,none,1,reeds_01_generator_1.txt,6,0.000128
taiga,none,1,tree_cypress_01_generator_1.txt,2,4.3e-05
taiga,none,1,tree_leaf_2_high_generator_1.txt,136,0.002898
taiga,none,1,tree_leaf_high_generator_1.txt,195,0.004155
taiga,none,1,tree_leaf_high_generator_2.txt,119,0.002536
taiga,none,1,tree_leaf_high_generator_3.txt,184,0.003921
taiga,none,1,tree_pine_01_a_generator_1.txt,10014,0.213391
taiga,none,1,tree_pine_01_b_generator_1.txt,34204,0.728861
taiga,none,1,tree_pine_impassable_01_a_generator_1.txt,2068,0.044068
taiga,none,2,reeds_01_generator_1.txt,614,0.021462
taiga,none,2,tree_leaf_2_high_generator_1.txt,57,0.001992
taiga,none,2,tree_leaf_high_generator_1.txt,381,0.013317
taiga,none,2,tree_leaf_high_generator_2.txt,200,0.006991
taiga,none,2,tree_leaf_high_generator_3.txt,326,0.011395
taiga,none,2,tree_pine_01_a_generator_1.txt,7282,0.254535
taiga,none,2,tree_pine_01_b_generator_1.txt,18350,0.641407
taiga,none,2,tree_pine_impassable_01_a_generator_1.txt,1399,0.048901
taiga,normal,0,tree_leaf_high_generator_1.txt,375,0.073645
taiga,normal,0,tree_leaf_high_generator_2.txt,63,0.012372
taiga,normal,0,tree_leaf_high_generator_3.txt,105,0.020621
taiga,normal,0,tree_pine_01_a_generator_1.txt,2073,0.407109
taiga,normal,0,tree_pine_01_b_generator_1.txt,2451,0.481343
taiga,normal,0,tree_pine_impassable_01_a_generator_1.txt,25,0.00491
taiga,normal,1,reeds_01_generator_1.txt,2,0.000447
taiga,normal,1,tree_pine_01_a_generator_1.txt,1759,0.392809
taiga,normal,1,tree_pine_01_b_generator_1.txt,2630,0.587316
taiga,normal,1,tree_pine_impassable_01_a_generator_1.txt,87,0.019428
taiga,normal,2,tree_leaf_2_high_generator_1.txt,131,0.132056
taiga,normal,2,tree_leaf_high_generator_3.txt,2,0.002016
taiga,normal,2,tree_pine_01_a_generator_1.txt,527,0.53125
taiga,normal,2,tree_pine_01_b_generator_1.txt,308,0.310484
taiga,normal,2,tree_pine_impassable_01_a_generator_1.txt,24,0.024194
taiga,severe,0,tree_pine_01_a_generator_1.txt,1363,0.173123
taiga,severe,0,tree_pine_01_b_generator_1.txt,6507,0.826496
taiga,severe,0,tree_pine_impassable_01_a_generator_1.txt,3,0.000381
taiga,severe,1,tree_leaf_high_generator_1.txt,2,0.000403
taiga,severe,1,tree_leaf_high_generator_2.txt,2,0.000403
taiga,severe,1,tree_pine_01_a_generator_1.txt,766,0.154467
taiga,severe,1,tree_pine_01_b_generator_1.txt,4025,0.811656
taiga,severe,1,tree_pine_impassable_01_a_generator_1.txt,164,0.033071
taiga,severe,2,tree_leaf_2_high_generator_1.txt,59,0.012442
taiga,severe,2,tree_leaf_high_generator_1.txt,28,0.005905
taiga,severe,2,tree_leaf_high_generator_2.txt,17,0.003585
taiga,severe,2,tree_leaf_high_generator_3.txt,30,0.006326
taiga,severe,2,tree_pine_01_a_generator_1.txt,2121,0.44728
taiga,severe,2,tree_pine_01_b_generator_1.txt,2422,0.510755
taiga,severe,2,tree_pine_impassable_01_a_generator_1.txt,65,0.013707
terraced_hills,none,2,tree_leaf_high_generator_1.txt,5,0.5
terraced_hills,none,2,tree_leaf_high_generator_2.txt,1,0.1
terraced_hills,none,2,tree_leaf_high_generator_3.txt,4,0.4
terraced_hills,none,3,tree_leaf_high_generator_1.txt,3,0.2
terraced_hills,none,3,tree_leaf_high_generator_2.txt,4,0.266667
terraced_hills,none,3,tree_leaf_high_generator_3.txt,7,0.466667
terraced_hills,none,3,tree_sakura_03_generator.txt,1,0.066667
terraced_hills,none,4,tree_jungle_01_d_generator_1.txt,11,0.1
terraced_hills,none,4,tree_leaf_2_high_generator_1.txt,6,0.054545
terraced_hills,none,4,tree_leaf_high_generator_1.txt,40,0.363636
terraced_hills,none,4,tree_leaf_high_generator_2.txt,16,0.145455
terraced_hills,none,4,tree_leaf_high_generator_3.txt,37,0.336364
terraced_hills,none,5,tree_jungle_01_c_generator_1.txt,1,0.0007
terraced_hills,none,5,tree_jungle_01_d_generator_1.txt,321,0.224633
terraced_hills,none,5,tree_leaf_high_generator_1.txt,499,0.349195
terraced_hills,none,5,tree_leaf_high_generator_2.txt,189,0.13226
terraced_hills,none,5,tree_leaf_high_generator_3.txt,419,0.293212
terraced_hills,none,6,tree_jungle_01_d_generator_1.txt,156,0.493671
terraced_hills,none,6,tree_leaf_high_generator_1.txt,60,0.189873
terraced_hills,none,6,tree_leaf_high_generator_2.txt,38,0.120253
terraced_hills,none,6,tree_leaf_high_generator_3.txt,61,0.193038
terraced_hills,none,6,tree_palm_generator_1.txt,1,0.003165
terraced_hills,none,7,tree_jungle_01_d_generator_1.txt,65,0.477941
terraced_hills,none,7,tree_leaf_high_generator_1.txt,28,0.205882
terraced_hills,none,7,tree_leaf_high_generator_2.txt,10,0.073529
