stage,cycles_per_km,amplitude_levels
after,0.258382277470491,15.832859857017745
after,0.2591922532619345,15.391131646676794
after,0.26000222905337805,15.033509959314424
after,0.2608122048448216,15.201539572543854
after,0.26162218063626513,15.277819918925701
after,0.2624321564277087,15.281150672299322
after,0.2632421322191522,15.440800090330564
after,0.26405210801059575,15.363518490709012
after,0.2648620838020393,14.959029524249534
after,0.26567205959348283,14.248464282674524
after,0.26648203538492643,14.66826878470429
after,0.26729201117636997,15.020499811429094
after,0.2681019869678135,14.279512146217968
after,0.26891196275925705,14.026713378967447
after,0.2697219385507006,13.935952804115221
after,0.27053191434214413,14.41115761353191
after,0.27134189013358767,14.889396204449577
after,0.27215186592503127,14.707181934834448
after,0.2729618417164748,14.208703187430594
after,0.27377181750791835,14.180807893193649
after,0.2745817932993619,14.14445291323202
after,0.2753917690908054,13.942325686803308
after,0.27620174488224897,13.61443804784391
after,0.2770117206736925,13.362089904787089
after,0.27782169646513605,13.339152053111228
after,0.2786316722565796,13.256337940321778
after,0.2794416480480232,13.298149370573237
after,0.2802516238394667,13.135428832930476
after,0.28106159963091026,12.738463489672002
after,0.2818715754223538,12.64593057196585
after,0.28268155121379734,12.795032261573356
after,0.2834915270052409,12.974595240022184
after,0.2843015027966844,12.872107678268694
after,0.28511147858812796,12.918865272800588
after,0.2859214543795715,12.826534273259458
after,0.28673143017101504,12.518299688369849
after,0.2875414059624586,12.334149236891642
after,0.2883513817539021,12.331579816324393
after,0.28916135754534567,12.135727858448524
after,0.28997133333678926,12.172424391753536
after,0.2907813091282328,12.121129266165843
after,0.29159128491967634,11.837994715883083
after,0.2924012607111199,11.852536360302206
after,0.2932112365025634,12.275585456339522
after,0.29402121229400696,11.878018930847203
after,0.2948311880854505,11.719785442590338
after,0.29564116387689404,11.698749054167738
after,0.2964511396683376,11.461319166898434
after,0.2972611154597811,11.42649713384126
after,0.29807109125122466,11.553544263651142
after,0.2988810670426682,11.684095306534614
after,0.29969104283411174,11.487327088305594
after,0.30050101862555534,11.50279323432475
after,0.3013109944169989,11.769191511321862
after,0.3021209702084424,11.497447807556215
after,0.30293094599988596,11.137992327774098
after,0.3037409217913295,11.089837303033963
after,0.30455089758277304,10.89908523866569
after,0.3053608733742166,10.606319158763823
after,0.3061708491656601,10.64171861491116
after,0.30698082495710366,10.678515779280326
after,0.3077908007485472,10.6236018697474
after,0.30860077653999074,10.721295520407033
after,0.3094107523314343,10.767464451826013
after,0.3102207281228778,10.587099423230626
after,0.3110307039143214,10.275590084604266
after,0.31184067970576496,10.142776675733787
after,0.3126506554972085,10.339793274826318
after,0.31346063128865204,9.992471947469992
after,0.3142706070800956,9.72457882450509
after,0.3150805828715391,9.90336258105492
after,0.31589055866298266,9.808195774800437
after,0.3167005344544262,9.97362232904217
after,0.3175105102458698,10.051704516266364
after,0.31832048603731333,10.052097942771077
after,0.3191304618287569,9.622681520709959
after,0.3199404376202004,9.53723962642143
after,0.32075041341164395,9.644101107948957
after,0.3215603892030875,9.717492244274588
after,0.32237036499453103,9.802287492607935
after,0.3231803407859746,9.75112179669924
after,0.32399031657741817,9.531951467275487
after,0.3248002923688617,9.67052398965794
after,0.32561026816030525,10.099223019202013
after,0.3264202439517488,10.165408933897892
after,0.32723021974319233,10.171242031861722
after,0.32804019553463587,10.12623362745235
after,0.3288501713260794,9.912407667248091
after,0.32966014711752295,9.849800718278265
after,0.3304701229089665,9.768179206685133
after,0.33128009870041003,9.688185911777403
after,0.3320900744918536,9.259344172964823
after,0.33290005028329717,9.221249133338787
after,0.3337100260747407,8.89880909448976
after,0.33452000186618425,8.820284258288437
after,0.3353299776576278,8.735158049898873
after,0.3361399534490713,8.842868955208392
