# barony_id,x,y,note
# PROTOTYPE, NOT WIRED IN. Candidate barony seeds derived from the CK2
# positions.txt slots; same format as overrides/barony_seeds.csv, so a
# reviewer can copy rows across.  x,y are canvas pixels of the generated
# map_data/provinces.png, top-left origin.
# Generated by scripts/barony_seeds_from_ck2_positions.py.
# Only the slot-0 (capital/city) and slot-4 (port) rows carry a meaning
# CK2 itself gives the slot; the rest are geometry, not semantics.
# See docs/map_fidelity.md.
b_halrunedar,4298,1614,c_earthfast city_holding <- slot4 port
b_tomrav,4275,1420,c_earthwood castle_holding <- slot0 capital/city
b_east_keep,2909,945,c_east_keep castle_holding <- slot0 capital/city
b_mithril_pick_hall,2895,943,c_east_keep church_holding <- slot2 (farthest free in-county slot)
b_wyrmstrike_mines,2911,931,c_east_keep city_holding <- slot4 port
b_nanath,5146,3689,c_east_lluirwood tribal_holding <- slot0 capital/city
b_myth_valorthae,4736,2507,c_east_methwood tribal_holding <- slot0 capital/city
b_yuanqihar,8031,2122,c_east_rendai castle_holding <- slot0 capital/city
b_shanshan,8041,2112,c_east_rendai city_holding <- slot4 port
b_tengcheng,8050,2133,c_east_rendai church_holding <- slot1 (farthest free in-county slot)
b_rekkavik,4617,1137,c_east_soravia tribal_holding <- slot0 capital/city
b_hillfort_keshla,3065,2172,c_east_tejarn castle_holding <- slot0 capital/city
b_junest,3075,2163,c_east_tejarn city_holding <- slot4 port
b_tanglefoot,3874,2004,c_eastgulth church_holding <- slot0 capital/city
b_easting,3118,1848,c_easting castle_holding <- slot0 capital/city
b_eastwood,2823,937,c_eastwood castle_holding <- slot0 capital/city
b_karscragg,2832,928,c_eastwood city_holding <- slot4 port
b_starpoint,2829,904,c_eastwood church_holding <- slot2 (farthest free in-county slot)
b_al_bariya,6055,6443,c_eayan_aljunun tribal_holding <- slot0 capital/city
b_ebenfar,2684,1316,c_ebenfar tribal_holding <- slot0 capital/city
b_hark,2694,1307,c_ebenfar city_holding <- slot4 port
b_edenvale,6792,3841,c_edenvale castle_holding <- slot0 capital/city
b_akarin,6763,3836,c_edenvale city_holding <- slot4 port
b_myizapu,6739,3881,c_edenvale church_holding <- slot5 (farthest free in-county slot)
b_edouura,3692,3783,c_edouura castle_holding <- slot0 capital/city
b_alathil,3663,3755,c_edouura church_holding <- slot6 (farthest free in-county slot)
b_hamphal,3702,3773,c_edouura city_holding <- slot4 port
b_eghagu,4492,871,c_eghagu tribal_holding <- slot0 capital/city
b_cassiddifel,5647,2057,c_ejen_horo tribal_holding <- slot0 capital/city
b_ekwong,7771,3824,c_ekwong tribal_holding <- slot0 capital/city
b_elbencort,3202,2343,c_elbencort castle_holding <- slot0 capital/city
b_tagarath,3219,2325,c_elbencort city_holding <- slot4 port
b_elbulder,3960,2538,c_elbulder city_holding <- slot0 capital/city
b_eveshades,4013,2528,c_elbulder castle_holding <- slot4 (farthest free in-county slot)
b_perlshaw,3968,2567,c_elbulder church_holding <- slot5 (farthest free in-county slot)
b_elchul,3808,3953,c_elchulmarch castle_holding <- slot0 capital/city
b_everspree,3759,3970,c_elchulmarch city_holding <- slot4 port
b_eldaths_water,2563,1252,c_eldaths_water tribal_holding <- slot0 capital/city
b_eldersvale,4144,2712,c_eldergroves tribal_holding <- slot0 capital/city
b_eldrinfar,6620,3939,c_eldrinfar castle_holding <- slot0 capital/city
b_alarpo,6577,3933,c_eldrinfar church_holding <- slot6 (farthest free in-county slot)
b_anylpe,6626,3972,c_eldrinfar city_holding <- slot1 (farthest free in-county slot)
b_elahi,6606,3961,c_eldrinfar castle_holding <- slot2 (farthest free in-county slot)
b_myratma,2672,2536,c_elemetar city_holding <- slot0 capital/city
b_khaarysaim,2702,2530,c_elemetar castle_holding <- slot4 (farthest free in-county slot)
b_elghal,4259,2468,c_elghal city_holding <- slot0 capital/city
b_latun_stronghold,4230,2440,c_elghal castle_holding <- slot6 (farthest free in-county slot)
b_craulnober_keep,337,1285,c_elion castle_holding <- slot0 capital/city
b_elion,356,1297,c_elion city_holding <- slot1 (farthest free in-county slot)
b_elmwood,4011,1356,c_elmwood city_holding <- slot0 capital/city
b_littleford,4034,1375,c_elmwood church_holding <- slot1 (farthest free in-county slot)
b_elne,6364,6206,c_elne castle_holding <- slot0 capital/city
b_eltabbar,5074,1868,c_eltabbar castle_holding <- slot0 capital/city
b_daerath,5080,1895,c_eltabbar city_holding <- slot4 port
b_pargethos,5058,1891,c_eltabbar castle_holding <- slot5 (farthest free in-county slot)
b_elturel,2813,1643,c_elturel castle_holding <- slot0 capital/city
b_chesseni,2829,1616,c_elturel city_holding <- slot4 port
b_ferngul,2838,1637,c_elturel church_holding <- slot1 (farthest free in-county slot)
b_fort_morninglord,2819,1625,c_elturel castle_holding <- slot2 (farthest free in-county slot)
b_elven_court,3962,1397,c_elven_court castle_holding <- slot0 capital/city
b_xenphal,3933,1369,c_elven_court church_holding <- slot6 (farthest free in-county slot)
b_elven_port,2852,812,c_elven_port castle_holding <- slot0 capital/city
b_nar_kerymhoarth,2815,836,c_elven_port church_holding <- slot5 (farthest free in-county slot)
b_elventree,3935,1330,c_elventree castle_holding <- slot0 capital/city
b_halls_of_the_unicorn,3962,1354,c_elventree church_holding <- slot1 (farthest free in-county slot)
b_moonstorm_house,3309,1854,c_elversult castle_holding <- slot0 capital/city
b_elversult,3280,1827,c_elversult city_holding <- slot6 (farthest free in-county slot)
b_temple_hill,3294,1877,c_elversult church_holding <- slot5 (farthest free in-county slot)
b_the_fair,3323,1862,c_elversult city_holding <- slot1 (farthest free in-county slot)
b_elveswatch,4584,3712,c_elveswatch castle_holding <- slot0 capital/city
b_emmech,4709,1893,c_emmech castle_holding <- slot0 capital/city
b_viedana,4679,1866,c_emmech city_holding <- slot6 (farthest free in-county slot)
b_end_of_light,3974,375,c_end_of_light tribal_holding <- slot0 capital/city
b_deathpines,3958,347,c_end_of_light city_holding <- slot4 port
b_endar_aglandtor,3004,1342,c_endar_aglandtor church_holding <- slot0 capital/city
b_mansfield,2977,1348,c_endar_aglandtor castle_holding <- slot4 (farthest free in-county slot)
b_fir_palace,2942,390,c_endless_blizzard church_holding <- slot0 capital/city
b_storming_gorge,2961,402,c_endless_blizzard castle_holding <- slot1 (farthest free in-county slot)
b_tikana,6585,4860,c_enlightened_ring castle_holding <- slot0 capital/city
b_dattaramopahe,6567,4883,c_enlightened_ring city_holding <- slot4 port
b_gafolh,5508,3531,c_envarl castle_holding <- slot0 capital/city
b_mangori,5525,3546,c_envarl city_holding <- slot4 port
b_erebos,4498,2229,c_erebos castle_holding <- slot0 capital/city
b_amalin,4494,2217,c_erebos city_holding <- slot2 (farthest free in-county slot)
b_boscara,4507,2235,c_erebos church_holding <- slot1 (farthest free in-county slot)
b_julrish,5045,1305,c_erech_forest tribal_holding <- slot0 capital/city
b_errusk,5178,3429,c_errusk tribal_holding <- slot0 capital/city
b_edgelight,5617,3501,c_erum castle_holding <- slot0 capital/city
b_cedtarzahs_rock,5643,3480,c_erum city_holding <- slot4 port
b_eryndlyn,2592,1221,c_eryndlyn castle_holding <- slot0 capital/city
b_five_pillars,2602,1211,c_eryndlyn city_holding <- slot4 port
b_esbresh,6086,3527,c_esbresh city_holding <- slot0 capital/city
b_charinc,6057,3499,c_esbresh castle_holding <- slot6 (farthest free in-county slot)
b_sharenda,6071,3550,c_esbresh church_holding <- slot5 (farthest free in-county slot)
b_escalant,4785,2069,c_escalant castle_holding <- slot0 capital/city
b_asha_masdak,4781,2051,c_escalant city_holding <- slot2 (farthest free in-county slot)
b_stal_masdak,4795,2067,c_escalant church_holding <- slot1 (farthest free in-county slot)
b_eshpurta,3036,2055,c_eshpurta castle_holding <- slot0 capital/city
b_golden_fortress,3012,2059,c_eshpurta castle_holding <- slot2 (farthest free in-county slot)
b_towers_of_the_vengeful_hand,3032,2071,c_eshpurta church_holding <- slot1 (farthest free in-county slot)
b_towers_of_willful_suffering,3022,2049,c_eshpurta church_holding <- slot4 (farthest free in-county slot)
b_true_eskat,4666,3476,c_eskat tribal_holding <- slot0 capital/city
b_esmeltaran,2801,2104,c_esmeltaran city_holding <- slot0 capital/city
b_kings_arch,2827,2088,c_esmeltaran city_holding <- slot4 port
b_essembra,3769,1516,c_essembra castle_holding <- slot0 capital/city
b_oaknoll,3759,1471,c_essembra city_holding <- slot4 port
b_tangled_trees,3761,1492,c_essembra church_holding <- slot1 (farthest free in-county slot)
b_erath,6018,2176,c_estan castle_holding <- slot0 capital/city
b_alech,6004,2212,c_estan city_holding <- slot4 port
b_ethvale,4748,1821,c_ethvale castle_holding <- slot0 capital/city
b_avargand,4775,1807,c_ethvale city_holding <- slot4 port
b_eveningstar,3325,1629,c_eveningstar castle_holding <- slot0 capital/city
b_espar,3356,1635,c_eveningstar city_holding <- slot4 port
b_harkstead,3313,1653,c_eveningstar castle_holding <- slot5 (farthest free in-county slot)
b_tyrluk,3315,1621,c_eveningstar church_holding <- slot2 (farthest free in-county slot)
b_cloudcrown,3102,1316,c_evereska castle_holding <- slot0 capital/city
b_evereska,3112,1307,c_evereska city_holding <- slot4 port
b_fountainheart_of_shimmering_gold,3073,1289,c_evereska church_holding <- slot6 (farthest free in-county slot)
b_shaeradim,3087,1340,c_evereska castle_holding <- slot5 (farthest free in-county slot)
b_the_sisters,3087,1303,c_evereska city_holding <- slot2 (farthest free in-county slot)
b_hall_of_the_elders,2711,683,c_everlund castle_holding <- slot0 capital/city
b_everlund,2729,674,c_everlund city_holding <- slot4 port
b_moongleam,2690,664,c_everlund church_holding <- slot6 (farthest free in-county slot)
b_evermelt,2211,373,c_evermelt tribal_holding <- slot0 capital/city
b_alhanar,5010,3355,c_everwide church_holding <- slot0 capital/city
b_fortress_eyegad,2574,466,c_eyegad castle_holding <- slot0 capital/city
b_faeressar,2848,2677,c_faeressar castle_holding <- slot0 capital/city
b_fahhas,5914,6013,c_fahhas castle_holding <- slot0 capital/city
b_sabam,5932,6038,c_fahhas city_holding <- slot1 (farthest free in-county slot)
b_shamai,5910,6024,c_fahhas church_holding <- slot2 (farthest free in-county slot)
b_blackstone,2059,1465,c_fairheight castle_holding <- slot0 capital/city
b_white_rock,2045,1471,c_fairheight city_holding <- slot1 (farthest free in-county slot)
b_negarath,3393,990,c_fallen_giant_rift tribal_holding <- slot0 capital/city
b_saharelgard,2958,937,c_fallen_lands tribal_holding <- slot0 capital/city
b_dry_hills,2954,978,c_fallen_lands city_holding <- slot4 port
b_ustark,2977,949,c_fallen_lands church_holding <- slot1 (farthest free in-county slot)
b_open_fields,7363,2974,c_fallow_steppe castle_holding <- slot0 capital/city
b_ixxim,5058,1231,c_falls_of_erech tribal_holding <- slot0 capital/city
b_fanedown,939,2839,c_fanedown city_holding <- slot0 capital/city
b_mraelarneka,917,2821,c_fanedown castle_holding <- slot5 (farthest free in-county slot)
b_haantamm,1009,2262,c_fangmoor castle_holding <- slot0 capital/city
b_fanus,5871,6226,c_fanus castle_holding <- slot0 capital/city
b_haralus,5907,6220,c_fanus city_holding <- slot1 (farthest free in-county slot)
b_taerymdoom,2952,775,c_far_forest castle_holding <- slot0 capital/city
b_far_nemoree,6012,4277,c_far_nemoree castle_holding <- slot0 capital/city
b_shaqu,7450,365,c_far_ulhai tribal_holding <- slot0 capital/city
b_farpoint,993,4592,c_farhaven castle_holding <- slot0 capital/city
b_torlar_under_sun,984,4613,c_farhaven church_holding <- slot4 (farthest free in-county slot)
b_oakmere,3251,1584,c_farsea_marsh castle_holding <- slot0 capital/city
b_asple,4120,2182,c_farshore city_holding <- slot0 capital/city
b_gildensails,4138,2184,c_farshore church_holding <- slot4 (farthest free in-county slot)
b_torl,4105,2172,c_farshore castle_holding <- slot2 (farthest free in-county slot)
b_fasriul,4969,3738,c_fasriul city_holding <- slot0 capital/city
b_crimmel,5008,3744,c_fasriul castle_holding <- slot1 (farthest free in-county slot)
b_paerzula,4992,3722,c_fasriul church_holding <- slot2 (farthest free in-county slot)
b_fatuta_chuba,7105,2851,c_fatuta_chuba castle_holding <- slot0 capital/city
b_feifeng,8107,3970,c_feifeng castle_holding <- slot0 capital/city
b_itu,8093,3933,c_feifeng city_holding <- slot4 port
b_citadel_felbarr,2772,574,c_felbarr castle_holding <- slot0 capital/city
b_felbarr_fields,2788,562,c_felbarr city_holding <- slot4 port
b_shallows,2588,494,c_fell_pass tribal_holding <- slot0 capital/city
b_castle_of_illusion,2614,509,c_fell_pass castle_holding <- slot1 (farthest free in-county slot)
b_fendarls_gate,2999,1844,c_fendarls_gate castle_holding <- slot0 capital/city
b_kaleth,6067,2278,c_fergana castle_holding <- slot0 capital/city
b_far_amegal,6081,2303,c_fergana city_holding <- slot4 port
b_meiliang,7621,2438,c_fertile_moon tribal_holding <- slot0 capital/city
b_fida,5062,6009,c_fida tribal_holding <- slot0 capital/city
b_nimjammir,5256,2270,c_fields_of_ganath castle_holding <- slot0 capital/city
b_punjwar,5230,2262,c_fields_of_ganath city_holding <- slot4 port
b_kesker,5350,2464,c_fields_of_kesk castle_holding <- slot0 capital/city
b_ghujel,5359,2454,c_fields_of_kesk city_holding <- slot4 port
b_fields_of_nun,4130,2323,c_fields_of_nun castle_holding <- slot0 capital/city
b_aktyn,4804,2251,c_fields_of_pryollus castle_holding <- slot0 capital/city
b_gonnach,4824,2262,c_fields_of_pryollus city_holding <- slot1 (farthest free in-county slot)
b_eski,3665,552,c_fields_of_rime tribal_holding <- slot0 capital/city
b_tonglish,7640,2309,c_fields_of_salt tribal_holding <- slot0 capital/city
b_tighyshi,6585,4729,c_fiends_wing castle_holding <- slot0 capital/city
b_raladha,6593,4709,c_fiends_wing city_holding <- slot4 port
b_chapterhouse,2729,2182,c_finger_pass tribal_holding <- slot0 capital/city
b_dragon_falls,4157,1582,c_fire_river castle_holding <- slot0 capital/city
b_goldenford,4130,1576,c_fire_river city_holding <- slot4 port
b_firealm_tower,6718,3548,c_firealm castle_holding <- slot0 capital/city
b_vorshtish,6682,3574,c_firealm city_holding <- slot4 port
b_millvulthan,2360,2215,c_firedrake castle_holding <- slot0 capital/city
b_the_stoneblade,2401,2212,c_firedrake castle_holding <- slot1 (farthest free in-county slot)
b_tordraken,2328,2206,c_firedrake church_holding <- slot4 (farthest free in-county slot)
b_velen,2377,2192,c_firedrake city_holding <- slot2 (farthest free in-county slot)
b_fireforges,4750,2217,c_fireforges castle_holding <- slot0 capital/city
b_chund_peak,4759,2208,c_fireforges city_holding <- slot4 port
b_siremun,5998,1807,c_firepeaks castle_holding <- slot0 capital/city
b_diarintarj,5969,1780,c_firepeaks church_holding <- slot6 (farthest free in-county slot)
b_natoigo,5981,1825,c_firepeaks city_holding <- slot4 port
b_windlyne_fort,2047,531,c_fireshear castle_holding <- slot0 capital/city
b_fireshear,2031,554,c_fireshear city_holding <- slot5 (farthest free in-county slot)
b_imval_vale,3978,2931,c_firesteap_hills tribal_holding <- slot0 capital/city
b_firepost,4091,2839,c_firesteap_woods tribal_holding <- slot0 capital/city
b_firetrees,4736,2663,c_firetrees castle_holding <- slot0 capital/city
b_kingsarch,4746,2653,c_firetrees city_holding <- slot4 port
b_sige,4755,2675,c_firetrees church_holding <- slot1 (farthest free in-county slot)
b_firewine_bridge,2735,1905,c_firewine castle_holding <- slot0 capital/city
b_gullykin,2702,1915,c_firewine city_holding <- slot4 port
b_flamsterd,1783,1819,c_flamsterd castle_holding <- slot0 capital/city
b_flatshield_rise,4023,3537,c_flatshield tribal_holding <- slot0 capital/city
b_flint_rock,2488,732,c_flint_rock tribal_holding <- slot0 capital/city
b_terva,6667,1770,c_flowery_well tribal_holding <- slot0 capital/city
b_flyndagol,6125,3109,c_flyndagol castle_holding <- slot0 capital/city
b_dispura,6096,3081,c_flyndagol city_holding <- slot6 (farthest free in-county slot)
b_serpents_cowl,2844,1473,c_forest_of_wyrms tribal_holding <- slot0 capital/city
b_jianggong,7800,3071,c_forests_edge tribal_holding <- slot0 capital/city
b_forgefires,708,2219,c_forgefires tribal_holding <- slot0 capital/city
b_oaksong_tower,2991,1207,c_forgotten_forest tribal_holding <- slot0 capital/city
b_forharn,3782,1047,c_forharn castle_holding <- slot0 capital/city
b_geshun,3800,1037,c_forharn city_holding <- slot4 port
b_kossuths_ire,3810,1059,c_forharn church_holding <- slot1 (farthest free in-county slot)
b_firehammer_hold,2492,1051,c_forlorn_hills tribal_holding <- slot0 capital/city
b_house_of_taeros,2465,1033,c_forlorn_hills city_holding <- slot4 port
b_torstultok,2492,1094,c_forlorn_hills church_holding <- slot5 (farthest free in-county slot)
b_keldsgar,4341,3843,c_fornaluit_plain tribal_holding <- slot0 capital/city
b_forol,4711,3109,c_forol tribal_holding <- slot0 capital/city
b_earalnst,6370,3372,c_free_heights tribal_holding <- slot0 capital/city
b_freedale,3657,1430,c_freedale city_holding <- slot0 capital/city
b_rogarsheim,1769,1465,c_frostfenn castle_holding <- slot0 capital/city
b_frozen_flindyke,3858,949,c_frozen_flindyke tribal_holding <- slot0 capital/city
b_gartthalt,3761,705,c_frozen_forest tribal_holding <- slot0 capital/city
b_acks,5352,2772,c_fuirgar castle_holding <- slot0 capital/city
b_telser,5338,2802,c_fuirgar city_holding <- slot4 port
b_vasherjar,5322,2745,c_fuirgar church_holding <- slot6 (farthest free in-county slot)
b_fujegat,5952,5849,c_fujegat castle_holding <- slot0 capital/city
b_banad,5922,5862,c_fujegat church_holding <- slot4 (farthest free in-county slot)
b_fukiow,8004,1635,c_fukiow castle_holding <- slot0 capital/city
b_donggyi,7974,1657,c_fukiow city_holding <- slot4 port
b_fusselflow,4460,2720,c_fussellshade castle_holding <- slot0 capital/city
b_ari_avelba,4421,2733,c_fussellshade city_holding <- slot4 port
b_fustat,6151,2368,c_fustat castle_holding <- slot0 capital/city
b_yarkamm,6129,2358,c_fustat city_holding <- slot4 port
b_jhaansciim,2496,2257,c_fyraven castle_holding <- slot0 capital/city
b_honourguard,2481,2280,c_fyraven church_holding <- slot5 (farthest free in-county slot)
b_khalids_wall,2516,2268,c_fyraven castle_holding <- slot1 (farthest free in-county slot)
b_vangsland,3778,566,c_gaethluntar tribal_holding <- slot0 capital/city
b_kinbrace,4396,1156,c_galena_snake castle_holding <- slot0 capital/city
b_kinnery,4425,1188,c_galena_snake church_holding <- slot1 (farthest free in-county slot)
b_sulasspryn,4109,1252,c_galenarr castle_holding <- slot0 capital/city
b_gallads_garden,2664,382,c_gallads_garden tribal_holding <- slot0 capital/city
b_galuka,5586,1373,c_galuka tribal_holding <- slot0 capital/city
b_gamruhan,5627,5790,c_gamruhan tribal_holding <- slot0 capital/city
b_gana,5479,6218,c_gana castle_holding <- slot0 capital/city
b_kache,5463,6177,c_gana city_holding <- slot2 (farthest free in-county slot)
b_wad_menar,5481,6189,c_gana church_holding <- slot1 (farthest free in-county slot)
b_shendra,5277,2204,c_ganathwood castle_holding <- slot0 capital/city
b_imasq,5287,2194,c_ganathwood city_holding <- slot4 port
b_nathong,6567,4815,c_gate_of_heaven castle_holding <- slot0 capital/city
b_taranvanp,6577,4828,c_gate_of_heaven city_holding <- slot4 port
b_gauros_keep,5221,1737,c_gauros castle_holding <- slot0 capital/city
b_achnizu,5230,1760,c_gauros city_holding <- slot4 port
b_geman,5336,890,c_geman castle_holding <- slot0 capital/city
b_ermani,7617,1565,c_generals_stand tribal_holding <- slot0 capital/city
b_genies_garden,6079,4995,c_genies_garden tribal_holding <- slot0 capital/city
b_genval,3776,3142,c_genval tribal_holding <- slot0 capital/city
b_bexel,5750,2153,c_ghaastwood tribal_holding <- slot0 capital/city
b_ghajar,5375,4850,c_ghajar castle_holding <- slot0 capital/city
b_borah,3491,3970,c_ghalagar castle_holding <- slot0 capital/city
b_gheldaneth,5012,2587,c_gheldaneth castle_holding <- slot0 capital/city
b_azala,5060,2591,c_gheldaneth church_holding <- slot1 (farthest free in-county slot)
b_dazarqash,5041,2579,c_gheldaneth castle_holding <- slot2 (farthest free in-county slot)
b_delgora,5025,2602,c_gheldaneth city_holding <- slot5 (farthest free in-county slot)
b_ings,6442,4733,c_ghost_leopard castle_holding <- slot0 capital/city
b_narmuli,6424,4735,c_ghost_leopard city_holding <- slot4 port
b_giant_gap,4537,1256,c_giant_gap tribal_holding <- slot0 capital/city
b_iisilmark,3290,2088,c_giants_run castle_holding <- slot0 capital/city
b_gildenglade,3980,2180,c_gildenglade city_holding <- slot0 capital/city
b_banathar,3999,2192,c_gildenglade church_holding <- slot1 (farthest free in-county slot)
b_merrydell,3989,2171,c_gildenglade castle_holding <- slot4 (farthest free in-county slot)
b_gimise,6401,5508,c_gimise tribal_holding <- slot0 capital/city
b_giniracha,6860,5852,c_giniracha tribal_holding <- slot0 capital/city
b_giteyosha,3053,6284,c_giteyosha castle_holding <- slot0 capital/city
b_godaayacado,3073,6290,c_giteyosha city_holding <- slot1 (farthest free in-county slot)
b_kibongari,3055,6278,c_giteyosha church_holding <- slot2 (farthest free in-county slot)
b_mount_wormlook,4197,1395,c_glacier_of_the_white_worm tribal_holding <- slot0 capital/city
b_glakis,3145,885,c_glakis tribal_holding <- slot0 capital/city
b_glarn,935,2460,c_glarn castle_holding <- slot0 capital/city
b_tyebar,923,2479,c_glarn city_holding <- slot4 port
b_glaurachyndaar,2932,715,c_glaurachyndaar castle_holding <- slot0 capital/city
b_star_mausoleum,2926,742,c_glaurachyndaar church_holding <- slot4 (farthest free in-county slot)
b_talgotha,2918,705,c_glaurachyndaar city_holding <- slot2 (farthest free in-county slot)
b_tuerel,2928,726,c_glaurachyndaar castle_holding <- slot5 (farthest free in-county slot)
b_kustaelau,401,2620,c_glaurflow tribal_holding <- slot0 capital/city
b_glister,4009,1154,c_glister castle_holding <- slot0 capital/city
b_glitterdelve,4396,3132,c_glitterdelve castle_holding <- slot0 capital/city
b_gnarhelm,2012,1445,c_gnarhelm castle_holding <- slot0 capital/city
b_deaths_door,2000,1430,c_gnarhelm city_holding <- slot2 (farthest free in-county slot)
b_ouargh,4462,3736,c_gnollhomes tribal_holding <- slot0 capital/city
b_lundar,3270,1533,c_goblin_marches tribal_holding <- slot0 capital/city
b_aurinstrat,4015,2630,c_golden_crossing tribal_holding <- slot0 capital/city
b_fereej_al_amail,6028,5510,c_golden_falcon tribal_holding <- slot0 capital/city
b_ganak,5807,3462,c_golden_fields castle_holding <- slot0 capital/city
b_sish,5762,3478,c_golden_fields city_holding <- slot4 port
b_nagaford,3909,2618,c_golden_road tribal_holding <- slot0 capital/city
b_pharus,5047,2382,c_golden_shore castle_holding <- slot0 capital/city
b_zassatam,5090,2397,c_golden_shore city_holding <- slot1 (farthest free in-county slot)
b_goldenfields,2381,1031,c_goldenfields church_holding <- slot0 capital/city
b_harvesthome,2391,1021,c_goldenfields church_holding <- slot4 (farthest free in-county slot)
b_gomwenk,4548,746,c_gomwenk tribal_holding <- slot0 capital/city
b_gondistho,993,2210,c_gondistho castle_holding <- slot0 capital/city
b_gontal,327,2782,c_gontal tribal_holding <- slot0 capital/city
b_areyn,304,2784,c_gontal church_holding <- slot5 (farthest free in-county slot)
b_sanda,311,2767,c_gontal city_holding <- slot2 (farthest free in-county slot)
b_djerad_saari,436,2790,c_gontal_pass castle_holding <- slot0 capital/city
b_gracklstugh,2479,697,c_gracklstugh castle_holding <- slot0 capital/city
b_atag,4810,3931,c_granuin_forest tribal_holding <- slot0 capital/city
b_graskynar,4595,1293,c_graskynar castle_holding <- slot0 capital/city
b_tavwurn,4613,1301,c_graskynar church_holding <- slot1 (farthest free in-county slot)
b_yaughsonn,4605,1283,c_graskynar city_holding <- slot4 port
b_graulthanc,362,2462,c_graulthanc castle_holding <- slot0 capital/city
b_graxan,534,2915,c_graxan_forest tribal_holding <- slot0 capital/city
b_maatar,3225,1299,c_great_sands tribal_holding <- slot0 capital/city
b_thruldar,5047,3623,c_great_traders_way tribal_holding <- slot0 capital/city
b_astranar,2813,1819,c_green_fields tribal_holding <- slot0 capital/city
b_thurgabanteth,4130,2401,c_green_shadows castle_holding <- slot0 capital/city
b_tempushrine,4163,2415,c_green_shadows church_holding <- slot1 (farthest free in-county slot)
b_greenest,2885,1832,c_greenest castle_holding <- slot0 capital/city
b_millstone,2903,1809,c_greenest city_holding <- slot4 port
b_kirgard,2625,2325,c_greenshores castle_holding <- slot0 capital/city
b_kirlyntar,2619,2305,c_greenshores city_holding <- slot3 (farthest free in-county slot)
b_st_domin,2625,2305,c_greenshores church_holding <- slot1 (farthest free in-county slot)
b_greengrove,3731,1340,c_greentree tribal_holding <- slot0 capital/city
b_kerymiir,3757,1350,c_greentree church_holding <- slot1 (farthest free in-county slot)
b_ushaalnoth,3747,1328,c_greentree city_holding <- slot4 port
b_urhar,6618,4096,c_grendel castle_holding <- slot0 capital/city
b_bemame,6645,4133,c_grendel city_holding <- slot5 (farthest free in-county slot)
b_caerenvalt,4243,1670,c_grey_wood tribal_holding <- slot0 capital/city
b_greyhome,3069,1260,c_greycloak_hills castle_holding <- slot0 capital/city
b_halfway_inn,3079,1250,c_greycloak_hills city_holding <- slot4 port
b_grimroost,876,2167,c_grimroost castle_holding <- slot0 capital/city
b_arsthar,925,2172,c_grimroost city_holding <- slot5 (farthest free in-county slot)
b_arndtbergon,1795,1537,c_grondsgrunn tribal_holding <- slot0 capital/city
b_grunwald,2358,611,c_grunwald tribal_holding <- slot0 capital/city
b_guihar,7963,2325,c_guihar tribal_holding <- slot0 capital/city
b_guilmarl,4247,4195,c_guilmarl castle_holding <- slot0 capital/city
b_coibal,4283,4203,c_guilmarl city_holding <- slot4 port
b_gukh,6442,1086,c_gukh castle_holding <- slot0 capital/city
b_gull_nest,1410,1873,c_gullrocks castle_holding <- slot0 capital/city
b_gundar_kanga,5563,3605,c_gundar_forest castle_holding <- slot0 capital/city
b_gundbarg,1726,730,c_gundarlun tribal_holding <- slot0 capital/city
b_gurvandene,6974,842,c_gurvandene tribal_holding <- slot0 capital/city
b_guth,2662,3662,c_guth city_holding <- slot0 capital/city
b_olmfarth,2647,3685,c_guth city_holding <- slot5 (farthest free in-county slot)
b_hillsafar_hall,4128,1193,c_haatar_baen castle_holding <- slot0 capital/city
b_black_hole,4144,1180,c_haatar_baen city_holding <- slot4 port
b_mt_throndor,4093,1168,c_haatar_baen church_holding <- slot2 (farthest free in-county slot)
b_haelev,253,1444,c_haelwood castle_holding <- slot0 capital/city
b_afen_allanar,272,1455,c_haelwood church_holding <- slot1 (farthest free in-county slot)
b_onorar,255,1465,c_haelwood city_holding <- slot5 (farthest free in-county slot)
b_hafaya,5889,4826,c_hafaya castle_holding <- slot0 capital/city
b_dammaydah,5873,4850,c_hafaya castle_holding <- slot5 (farthest free in-county slot)
b_umm_gafago,5909,4838,c_hafaya church_holding <- slot1 (farthest free in-county slot)
b_hahami,5864,6048,c_hahami castle_holding <- slot0 capital/city
b_hai,7810,3251,c_hai_jungle tribal_holding <- slot0 capital/city
b_hakim,5361,6001,c_hakim tribal_holding <- slot0 capital/city
b_halagard,3503,4045,c_halagard castle_holding <- slot0 capital/city
b_kithymm,3473,4017,c_halagard city_holding <- slot6 (farthest free in-county slot)
b_talmost,2442,1078,c_halangorn tribal_holding <- slot0 capital/city
b_hardstone,2440,1045,c_halangorn church_holding <- slot3 (farthest free in-county slot)
b_loghann,2463,1064,c_halangorn city_holding <- slot4 port
b_mathass,3438,3861,c_halar_hills castle_holding <- slot0 capital/city
b_nuundal,3378,3867,c_halar_hills church_holding <- slot6 (farthest free in-county slot)
b_halarahh,3606,3943,c_halarahh castle_holding <- slot0 capital/city
b_halabar,3591,3967,c_halarahh church_holding <- slot5 (farthest free in-county slot)
b_lath,3624,3939,c_halarahh city_holding <- slot1 (farthest free in-county slot)
b_mardala,3610,3927,c_halarahh castle_holding <- slot2 (farthest free in-county slot)
b_halaze,3470,4101,c_halaze castle_holding <- slot0 capital/city
